factor_name,category,expected_direction,horizon,period,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,raw_rank_ic_std,direction_adjusted_rank_ic_std,raw_icir,direction_adjusted_icir,icir,ic_win_rate_raw,ic_win_rate_adjusted,n_periods,status
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-06,0.00420884,0.00420884,0.16683578,0.16683578,0.025227,0.025227,0.025227,0.5072,0.5072,690,COMPUTED
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-07,0.01887817,0.01887817,0.16689888,0.16689888,0.113111,0.113111,0.113111,0.5578,0.5578,744,COMPUTED
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-08,0.03024764,0.03024764,0.18800945,0.18800945,0.160884,0.160884,0.160884,0.5726,0.5726,744,COMPUTED
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-09,0.03229283,0.03229283,0.16562027,0.16562027,0.194981,0.194981,0.194981,0.5639,0.5639,720,COMPUTED
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-10,0.03822663,0.03822663,0.18696537,0.18696537,0.204458,0.204458,0.204458,0.5935,0.5935,743,COMPUTED
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-11,0.03667962,0.03667962,0.18981615,0.18981615,0.193238,0.193238,0.193238,0.5694,0.5694,720,COMPUTED
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-12,0.04392271,0.04392271,0.17171219,0.17171219,0.255793,0.255793,0.255793,0.5914,0.5914,744,COMPUTED
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-01,0.01524094,0.01524094,0.19457247,0.19457247,0.07833,0.07833,0.07833,0.547,0.547,744,COMPUTED
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-02,0.01520194,0.01520194,0.20954161,0.20954161,0.072549,0.072549,0.072549,0.5312,0.5312,672,COMPUTED
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-03,0.02265246,0.02265246,0.17904905,0.17904905,0.126515,0.126515,0.126515,0.5444,0.5444,744,COMPUTED
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-04,0.02963346,0.02963346,0.16848701,0.16848701,0.17588,0.17588,0.17588,0.5875,0.5875,720,COMPUTED
