factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status
q158_open_close_4h,alpha158_price,conditional,1h,0,Q1,2.498e-05,0.00017617,3314926,17803,DIRECTION_UNKNOWN
q158_open_close_4h,alpha158_price,conditional,1h,1,Q2,-5.242e-05,0.0001516,3314926,17803,DIRECTION_UNKNOWN
q158_open_close_4h,alpha158_price,conditional,1h,2,Q3,-5.366e-05,0.00010571,3314926,17803,DIRECTION_UNKNOWN
q158_open_close_4h,alpha158_price,conditional,1h,3,Q4,-1.57e-05,0.00017981,3314926,17803,DIRECTION_UNKNOWN
q158_open_close_4h,alpha158_price,conditional,1h,4,Q5,4.07e-05,0.00023223,3314926,17803,DIRECTION_UNKNOWN
q158_open_close_4h,alpha158_price,conditional,4h,0,Q1,0.00016722,0.00074105,3314119,17800,DIRECTION_UNKNOWN
q158_open_close_4h,alpha158_price,conditional,4h,1,Q2,-0.00013122,0.00054857,3314119,17800,DIRECTION_UNKNOWN
q158_open_close_4h,alpha158_price,conditional,4h,2,Q3,-0.00018475,0.00046932,3314119,17800,DIRECTION_UNKNOWN
q158_open_close_4h,alpha158_price,conditional,4h,3,Q4,-0.00014943,0.00047549,3314119,17800,DIRECTION_UNKNOWN
q158_open_close_4h,alpha158_price,conditional,4h,4,Q5,6.589e-05,0.00053313,3314119,17800,DIRECTION_UNKNOWN
q158_open_close_4h,alpha158_price,conditional,24h,0,Q1,0.00102669,0.00133865,3308776,17780,DIRECTION_UNKNOWN
q158_open_close_4h,alpha158_price,conditional,24h,1,Q2,-0.00074657,0.00117733,3308776,17780,DIRECTION_UNKNOWN
q158_open_close_4h,alpha158_price,conditional,24h,2,Q3,-0.00079602,0.00101244,3308776,17780,DIRECTION_UNKNOWN
q158_open_close_4h,alpha158_price,conditional,24h,3,Q4,-0.00066874,0.00098835,3308776,17780,DIRECTION_UNKNOWN
q158_open_close_4h,alpha158_price,conditional,24h,4,Q5,-1.288e-05,0.00086851,3308776,17780,DIRECTION_UNKNOWN
q158_open_close_4h,alpha158_price,conditional,72h,0,Q1,0.0029557,0.00317613,3296008,17732,DIRECTION_UNKNOWN
q158_open_close_4h,alpha158_price,conditional,72h,1,Q2,-0.00230118,-0.00083582,3296008,17732,DIRECTION_UNKNOWN
q158_open_close_4h,alpha158_price,conditional,72h,2,Q3,-0.00263089,-0.00165026,3296008,17732,DIRECTION_UNKNOWN
q158_open_close_4h,alpha158_price,conditional,72h,3,Q4,-0.00216509,-0.00182532,3296008,17732,DIRECTION_UNKNOWN
q158_open_close_4h,alpha158_price,conditional,72h,4,Q5,9.543e-05,0.00073463,3296008,17732,DIRECTION_UNKNOWN
q158_high_close_4h,alpha158_price,conditional,1h,0,Q1,1.453e-05,0.0001695,3314926,17803,DIRECTION_UNKNOWN
q158_high_close_4h,alpha158_price,conditional,1h,1,Q2,-4.852e-05,0.00014125,3314926,17803,DIRECTION_UNKNOWN
q158_high_close_4h,alpha158_price,conditional,1h,2,Q3,-3.479e-05,0.0001544,3314926,17803,DIRECTION_UNKNOWN
q158_high_close_4h,alpha158_price,conditional,1h,3,Q4,-7.31e-06,0.00019263,3314926,17803,DIRECTION_UNKNOWN
q158_high_close_4h,alpha158_price,conditional,1h,4,Q5,2.026e-05,0.0002376,3314926,17803,DIRECTION_UNKNOWN
q158_high_close_4h,alpha158_price,conditional,4h,0,Q1,0.00013418,0.00071298,3314119,17800,DIRECTION_UNKNOWN
q158_high_close_4h,alpha158_price,conditional,4h,1,Q2,-0.00017369,0.00051574,3314119,17800,DIRECTION_UNKNOWN
q158_high_close_4h,alpha158_price,conditional,4h,2,Q3,-0.00017651,0.00045005,3314119,17800,DIRECTION_UNKNOWN
q158_high_close_4h,alpha158_price,conditional,4h,3,Q4,-0.00011479,0.00051511,3314119,17800,DIRECTION_UNKNOWN
q158_high_close_4h,alpha158_price,conditional,4h,4,Q5,9.894e-05,0.00056005,3314119,17800,DIRECTION_UNKNOWN
q158_high_close_4h,alpha158_price,conditional,24h,0,Q1,0.00076614,0.00134457,3308776,17780,DIRECTION_UNKNOWN
q158_high_close_4h,alpha158_price,conditional,24h,1,Q2,-0.00080006,0.00101051,3308776,17780,DIRECTION_UNKNOWN
q158_high_close_4h,alpha158_price,conditional,24h,2,Q3,-0.00088261,0.00080062,3308776,17780,DIRECTION_UNKNOWN
q158_high_close_4h,alpha158_price,conditional,24h,3,Q4,-0.00063365,0.0009372,3308776,17780,DIRECTION_UNKNOWN
q158_high_close_4h,alpha158_price,conditional,24h,4,Q5,0.00035398,0.00096514,3308776,17780,DIRECTION_UNKNOWN
q158_high_close_4h,alpha158_price,conditional,72h,0,Q1,0.0020985,0.00254897,3296008,17732,DIRECTION_UNKNOWN
q158_high_close_4h,alpha158_price,conditional,72h,1,Q2,-0.00229681,-0.00094323,3296008,17732,DIRECTION_UNKNOWN
q158_high_close_4h,alpha158_price,conditional,72h,2,Q3,-0.00273881,-0.00154999,3296008,17732,DIRECTION_UNKNOWN
q158_high_close_4h,alpha158_price,conditional,72h,3,Q4,-0.00210067,-0.0016457,3296008,17732,DIRECTION_UNKNOWN
q158_high_close_4h,alpha158_price,conditional,72h,4,Q5,0.0010029,0.00058181,3296008,17732,DIRECTION_UNKNOWN
q158_low_close_4h,alpha158_price,conditional,1h,0,Q1,2.983e-05,0.00022609,3314926,17803,DIRECTION_UNKNOWN
q158_low_close_4h,alpha158_price,conditional,1h,1,Q2,-5.157e-05,0.0001201,3314926,17803,DIRECTION_UNKNOWN
q158_low_close_4h,alpha158_price,conditional,1h,2,Q3,-4.795e-05,0.00016447,3314926,17803,DIRECTION_UNKNOWN
q158_low_close_4h,alpha158_price,conditional,1h,3,Q4,-1.959e-05,0.00014288,3314926,17803,DIRECTION_UNKNOWN
q158_low_close_4h,alpha158_price,conditional,1h,4,Q5,3.343e-05,0.00022631,3314926,17803,DIRECTION_UNKNOWN
q158_low_close_4h,alpha158_price,conditional,4h,0,Q1,0.00020324,0.00089317,3314119,17800,DIRECTION_UNKNOWN
q158_low_close_4h,alpha158_price,conditional,4h,1,Q2,-0.00014319,0.0005554,3314119,17800,DIRECTION_UNKNOWN
q158_low_close_4h,alpha158_price,conditional,4h,2,Q3,-0.00018337,0.00036988,3314119,17800,DIRECTION_UNKNOWN
q158_low_close_4h,alpha158_price,conditional,4h,3,Q4,-0.00014832,0.00043813,3314119,17800,DIRECTION_UNKNOWN
q158_low_close_4h,alpha158_price,conditional,4h,4,Q5,4.035e-05,0.00053431,3314119,17800,DIRECTION_UNKNOWN
q158_low_close_4h,alpha158_price,conditional,24h,0,Q1,0.00123132,0.00116356,3308776,17780,DIRECTION_UNKNOWN
q158_low_close_4h,alpha158_price,conditional,24h,1,Q2,-0.0007271,0.00135429,3308776,17780,DIRECTION_UNKNOWN
q158_low_close_4h,alpha158_price,conditional,24h,2,Q3,-0.00088147,0.00090784,3308776,17780,DIRECTION_UNKNOWN
q158_low_close_4h,alpha158_price,conditional,24h,3,Q4,-0.00067541,0.00092066,3308776,17780,DIRECTION_UNKNOWN
q158_low_close_4h,alpha158_price,conditional,24h,4,Q5,-0.00014445,0.00079066,3308776,17780,DIRECTION_UNKNOWN
q158_low_close_4h,alpha158_price,conditional,72h,0,Q1,0.00356461,0.00324502,3296008,17732,DIRECTION_UNKNOWN
q158_low_close_4h,alpha158_price,conditional,72h,1,Q2,-0.00220298,-0.00108895,3296008,17732,DIRECTION_UNKNOWN
q158_low_close_4h,alpha158_price,conditional,72h,2,Q3,-0.00283318,-0.00166499,3296008,17732,DIRECTION_UNKNOWN
q158_low_close_4h,alpha158_price,conditional,72h,3,Q4,-0.00234348,-0.00201069,3296008,17732,DIRECTION_UNKNOWN
q158_low_close_4h,alpha158_price,conditional,72h,4,Q5,-0.00022649,0.00067945,3296008,17732,DIRECTION_UNKNOWN
q158_close_close_4h,alpha158_price,conditional,1h,0,Q1,1.714e-05,0.00017528,3314926,17803,DIRECTION_UNKNOWN
q158_close_close_4h,alpha158_price,conditional,1h,1,Q2,-3.974e-05,0.00015945,3314926,17803,DIRECTION_UNKNOWN
q158_close_close_4h,alpha158_price,conditional,1h,2,Q3,-3.721e-05,0.0001316,3314926,17803,DIRECTION_UNKNOWN
q158_close_close_4h,alpha158_price,conditional,1h,3,Q4,-2.03e-05,0.00016157,3314926,17803,DIRECTION_UNKNOWN
q158_close_close_4h,alpha158_price,conditional,1h,4,Q5,2.407e-05,0.00025607,3314926,17803,DIRECTION_UNKNOWN
q158_close_close_4h,alpha158_price,conditional,4h,0,Q1,0.00014455,0.000774,3314119,17800,DIRECTION_UNKNOWN
q158_close_close_4h,alpha158_price,conditional,4h,1,Q2,-0.00014265,0.00056106,3314119,17800,DIRECTION_UNKNOWN
q158_close_close_4h,alpha158_price,conditional,4h,2,Q3,-0.00017826,0.00043716,3314119,17800,DIRECTION_UNKNOWN
q158_close_close_4h,alpha158_price,conditional,4h,3,Q4,-0.00013473,0.00054221,3314119,17800,DIRECTION_UNKNOWN
q158_close_close_4h,alpha158_price,conditional,4h,4,Q5,7.971e-05,0.00056726,3314119,17800,DIRECTION_UNKNOWN
