factor_name,category,expected_direction,horizon,period,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,raw_rank_ic_std,direction_adjusted_rank_ic_std,raw_icir,direction_adjusted_icir,icir,ic_win_rate_raw,ic_win_rate_adjusted,n_periods,status
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-06,-0.00434285,-0.00434285,0.17116946,0.17116946,-0.025372,-0.025372,-0.025372,0.5,0.5,660,COMPUTED
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-07,0.01638951,0.01638951,0.17364162,0.17364162,0.094387,0.094387,0.094387,0.5403,0.5403,744,COMPUTED
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-08,0.01942668,0.01942668,0.19746742,0.19746742,0.098379,0.098379,0.098379,0.5349,0.5349,744,COMPUTED
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-09,0.03266843,0.03266843,0.16099327,0.16099327,0.202918,0.202918,0.202918,0.5486,0.5486,720,COMPUTED
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-10,0.03721928,0.03721928,0.1885745,0.1885745,0.197372,0.197372,0.197372,0.5882,0.5882,743,COMPUTED
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-11,0.02821938,0.02821938,0.19578345,0.19578345,0.144136,0.144136,0.144136,0.5472,0.5472,720,COMPUTED
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-12,0.03663238,0.03663238,0.17309414,0.17309414,0.211633,0.211633,0.211633,0.5766,0.5766,744,COMPUTED
q158_ma_60h,alpha158_rolling_price,conditional,1h,2025-01,0.00417745,0.00417745,0.19727453,0.19727453,0.021176,0.021176,0.021176,0.5094,0.5094,744,COMPUTED
q158_ma_60h,alpha158_rolling_price,conditional,1h,2025-02,0.01364923,0.01364923,0.20823075,0.20823075,0.065549,0.065549,0.065549,0.5134,0.5134,672,COMPUTED
q158_ma_60h,alpha158_rolling_price,conditional,1h,2025-03,0.02104166,0.02104166,0.18059592,0.18059592,0.116512,0.116512,0.116512,0.5309,0.5309,744,COMPUTED
q158_ma_60h,alpha158_rolling_price,conditional,1h,2025-04,0.02553987,0.02553987,0.16994453,0.16994453,0.150284,0.150284,0.150284,0.5472,0.5472,720,COMPUTED
q158_ma_60h,alpha158_rolling_price,conditional,1h,2025-05,0.02151654,0.02151654,0.20647268,0.20647268,0.10421,0.10421,0.10421,0.5444,0.5444,744,COMPUTED
q158_ma_60h,alpha158_rolling_price,conditional,1h,2025-06,0.03154191,0.03154191,0.19590722,0.19590722,0.161004,0.161004,0.161004,0.5569,0.5569,720,COMPUTED
q158_ma_60h,alpha158_rolling_price,conditional,1h,2025-07,0.03176878,0.03176878,0.17403679,0.17403679,0.182541,0.182541,0.182541,0.5457,0.5457,744,COMPUTED
q158_ma_60h,alpha158_rolling_price,conditional,1h,2025-08,0.02832449,0.02832449,0.15686557,0.15686557,0.180565,0.180565,0.180565,0.5618,0.5618,744,COMPUTED
q158_ma_60h,alpha158_rolling_price,conditional,1h,2025-09,0.02744063,0.02744063,0.15054081,0.15054081,0.18228,0.18228,0.18228,0.5778,0.5778,720,COMPUTED
q158_ma_60h,alpha158_rolling_price,conditional,1h,2025-10,0.03272505,0.03272505,0.13892474,0.13892474,0.23556,0.23556,0.23556,0.6129,0.6129,744,COMPUTED
q158_ma_60h,alpha158_rolling_price,conditional,1h,2025-11,0.02982439,0.02982439,0.13928776,0.13928776,0.214121,0.214121,0.214121,0.5972,0.5972,720,COMPUTED
q158_ma_60h,alpha158_rolling_price,conditional,1h,2025-12,0.03240496,0.03240496,0.12657749,0.12657749,0.256009,0.256009,0.256009,0.6075,0.6075,744,COMPUTED
q158_ma_60h,alpha158_rolling_price,conditional,1h,2026-01,0.02541422,0.02541422,0.14118106,0.14118106,0.180012,0.180012,0.180012,0.5753,0.5753,744,COMPUTED
q158_ma_60h,alpha158_rolling_price,conditional,1h,2026-02,0.01855142,0.01855142,0.12698103,0.12698103,0.146096,0.146096,0.146096,0.5417,0.5417,672,COMPUTED
q158_ma_60h,alpha158_rolling_price,conditional,1h,2026-03,0.01265163,0.01265163,0.10911349,0.10911349,0.115949,0.115949,0.115949,0.5363,0.5363,744,COMPUTED
q158_ma_60h,alpha158_rolling_price,conditional,1h,2026-04,0.02213592,0.02213592,0.10762015,0.10762015,0.205686,0.205686,0.205686,0.5972,0.5972,720,COMPUTED
