factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status,top_bucket_mean_return,bottom_bucket_mean_return,long_short_spread_mean,long_short_spread_t_stat,long_short_win_rate,long_short_spread_std,long_short_spread_annualized_return,long_short_spread_annualized_vol,long_short_spread_max_drawdown,long_short_spread_positive_period_rate,n_monthly_periods,annualization_method
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,LONG_SHORT,Long-Short,7.718e-05,,,17788,COMPUTED,5.198e-05,-2.52e-05,7.718e-05,2.4433,0.5053,0.00018685,0.00105056,0.00064728,-0.00037999,0.6,25,monthly_x12
up_down_vol_ratio_20h,alpha158_ohlcv,positive,4h,LONG_SHORT,Long-Short,0.00031599,,,17785,COMPUTED,0.00019441,-0.00012158,0.00031599,5.0274,0.5085,0.00068071,0.00423942,0.00235805,-0.0010328,0.6,25,monthly_x12
up_down_vol_ratio_20h,alpha158_ohlcv,positive,24h,LONG_SHORT,Long-Short,0.0013753,,,17765,COMPUTED,0.00070909,-0.00066621,0.0013753,8.5367,0.5115,0.00383912,0.0192351,0.0132991,-0.00694842,0.56,25,monthly_x12
up_down_vol_ratio_20h,alpha158_ohlcv,positive,72h,LONG_SHORT,Long-Short,0.0041093,,,17717,COMPUTED,0.00254089,-0.00156841,0.0041093,13.2256,0.5244,0.00812924,0.04860162,0.02816052,-0.01882919,0.6,25,monthly_x12
