factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status,long_short_return,long_leg_return,short_leg_return,positive_ls
wq101_alpha32,wq101,conditional,1h,2024-06,LONG_SHORT,Long-Short,9.39e-05,,485,,DIRECTION_UNKNOWN,9.39e-05,-0.00039058,-0.00048448,True
wq101_alpha32,wq101,conditional,1h,2024-07,LONG_SHORT,Long-Short,-3.815e-05,,744,,DIRECTION_UNKNOWN,-3.815e-05,-8.995e-05,-5.18e-05,False
wq101_alpha32,wq101,conditional,1h,2024-08,LONG_SHORT,Long-Short,0.00016291,,744,,DIRECTION_UNKNOWN,0.00016291,-0.00012683,-0.00028974,True
wq101_alpha32,wq101,conditional,1h,2024-09,LONG_SHORT,Long-Short,-1.906e-05,,720,,DIRECTION_UNKNOWN,-1.906e-05,0.00025554,0.00027461,False
wq101_alpha32,wq101,conditional,1h,2024-10,LONG_SHORT,Long-Short,-0.00010058,,743,,DIRECTION_UNKNOWN,-0.00010058,-8.917e-05,1.14e-05,False
wq101_alpha32,wq101,conditional,1h,2024-11,LONG_SHORT,Long-Short,0.00033771,,720,,DIRECTION_UNKNOWN,0.00033771,0.000848,0.00051029,True
wq101_alpha32,wq101,conditional,1h,2024-12,LONG_SHORT,Long-Short,-0.00034388,,744,,DIRECTION_UNKNOWN,-0.00034388,-0.00023129,0.00011259,False
wq101_alpha32,wq101,conditional,1h,2025-01,LONG_SHORT,Long-Short,-2.505e-05,,744,,DIRECTION_UNKNOWN,-2.505e-05,-0.00020512,-0.00018007,False
wq101_alpha32,wq101,conditional,1h,2025-02,LONG_SHORT,Long-Short,-7.539e-05,,672,,DIRECTION_UNKNOWN,-7.539e-05,-0.00038024,-0.00030485,False
wq101_alpha32,wq101,conditional,1h,2025-03,LONG_SHORT,Long-Short,0.00018836,,744,,DIRECTION_UNKNOWN,0.00018836,-0.00019141,-0.00037977,True
wq101_alpha32,wq101,conditional,1h,2025-04,LONG_SHORT,Long-Short,-0.00013579,,720,,DIRECTION_UNKNOWN,-0.00013579,0.00014252,0.00027831,False
wq101_alpha32,wq101,conditional,1h,2025-05,LONG_SHORT,Long-Short,0.00015983,,744,,DIRECTION_UNKNOWN,0.00015983,7.052e-05,-8.931e-05,True
wq101_alpha32,wq101,conditional,1h,2025-06,LONG_SHORT,Long-Short,8.772e-05,,720,,DIRECTION_UNKNOWN,8.772e-05,-0.00012245,-0.00021017,True
wq101_alpha32,wq101,conditional,1h,2025-07,LONG_SHORT,Long-Short,0.00016879,,744,,DIRECTION_UNKNOWN,0.00016879,0.00030127,0.00013248,True
wq101_alpha32,wq101,conditional,1h,2025-08,LONG_SHORT,Long-Short,-2.059e-05,,744,,DIRECTION_UNKNOWN,-2.059e-05,8.738e-05,0.00010797,False
wq101_alpha32,wq101,conditional,1h,2025-09,LONG_SHORT,Long-Short,-1.693e-05,,720,,DIRECTION_UNKNOWN,-1.693e-05,5.794e-05,7.487e-05,False
