factor_name,category,expected_direction,used_in_current_signal,status,horizons_computed,horizons_total,best_adj_ic_horizon,best_adj_ic
wq101_alpha34,wq101,conditional,False,DIRECTION_UNKNOWN,0,4,1h,0.01523353
wq101_alpha40,wq101,conditional,False,DIRECTION_UNKNOWN,0,4,24h,0.02541966
wq101_alpha42,wq101,conditional,False,DIRECTION_UNKNOWN,0,4,72h,0.00927504
wq101_alpha50,wq101,conditional,False,DIRECTION_UNKNOWN,0,4,72h,0.03399477
wq101_alpha55,wq101,conditional,False,DIRECTION_UNKNOWN,0,4,24h,0.01849712
wq101_alpha60,wq101,conditional,False,DIRECTION_UNKNOWN,0,4,1h,0.02758128
