factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status
q158_ma_60h,alpha158_rolling_price,conditional,1h,0,Q1,3.507e-05,0.00018673,3300296,17748,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,1,Q2,-4.58e-05,0.000158,3300296,17748,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2,Q3,-4.147e-05,0.00014971,3300296,17748,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,3,Q4,-9.45e-06,0.00020265,3300296,17748,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,4,Q5,-1.161e-05,0.00015723,3300296,17748,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,4h,0,Q1,0.00017876,0.00065674,3299489,17745,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,4h,1,Q2,-0.00014686,0.00050164,3299489,17745,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,4h,2,Q3,-0.0001511,0.00058717,3299489,17745,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,4h,3,Q4,-0.0001161,0.0005484,3299489,17745,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,4h,4,Q5,-7.244e-05,0.00047556,3299489,17745,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,24h,0,Q1,0.00088852,0.00126599,3294146,17725,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,24h,1,Q2,-0.00066183,0.0010872,3294146,17725,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,24h,2,Q3,-0.0007735,0.00109934,3294146,17725,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,24h,3,Q4,-0.00079652,0.0012384,3294146,17725,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,24h,4,Q5,-0.00025018,0.00022008,3294146,17725,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,72h,0,Q1,0.00411805,0.00265106,3281378,17677,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,72h,1,Q2,-0.00220322,-0.00071445,3281378,17677,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,72h,2,Q3,-0.00259738,-0.00176808,3281378,17677,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,72h,3,Q4,-0.00270806,-0.00264071,3281378,17677,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,72h,4,Q5,-0.00176633,-2.618e-05,3281378,17677,DIRECTION_UNKNOWN
q158_std_60h,alpha158_rolling_price,negative,1h,0,Q1,6.093e-05,0.00021211,3300296,17748,COMPUTED
q158_std_60h,alpha158_rolling_price,negative,1h,1,Q2,-3.087e-05,0.00017393,3300296,17748,COMPUTED
q158_std_60h,alpha158_rolling_price,negative,1h,2,Q3,-3.763e-05,0.00016079,3300296,17748,COMPUTED
q158_std_60h,alpha158_rolling_price,negative,1h,3,Q4,-3.762e-05,0.00014512,3300296,17748,COMPUTED
q158_std_60h,alpha158_rolling_price,negative,1h,4,Q5,-2.735e-05,0.00018111,3300296,17748,COMPUTED
q158_std_60h,alpha158_rolling_price,negative,4h,0,Q1,0.00023902,0.00084037,3299489,17745,COMPUTED
q158_std_60h,alpha158_rolling_price,negative,4h,1,Q2,-0.00013124,0.00047987,3299489,17745,COMPUTED
q158_std_60h,alpha158_rolling_price,negative,4h,2,Q3,-0.00014378,0.00054929,3299489,17745,COMPUTED
q158_std_60h,alpha158_rolling_price,negative,4h,3,Q4,-0.00016005,0.00051127,3299489,17745,COMPUTED
q158_std_60h,alpha158_rolling_price,negative,4h,4,Q5,-0.00010831,0.0004933,3299489,17745,COMPUTED
q158_std_60h,alpha158_rolling_price,negative,24h,0,Q1,0.00144597,0.00068013,3294146,17725,COMPUTED
q158_std_60h,alpha158_rolling_price,negative,24h,1,Q2,-0.00063869,0.00099821,3294146,17725,COMPUTED
q158_std_60h,alpha158_rolling_price,negative,24h,2,Q3,-0.00115448,0.00082947,3294146,17725,COMPUTED
q158_std_60h,alpha158_rolling_price,negative,24h,3,Q4,-0.00085959,0.00098498,3294146,17725,COMPUTED
q158_std_60h,alpha158_rolling_price,negative,24h,4,Q5,-0.00038325,0.00104127,3294146,17725,COMPUTED
q158_std_60h,alpha158_rolling_price,negative,72h,0,Q1,0.00341893,0.00259871,3281378,17677,COMPUTED
q158_std_60h,alpha158_rolling_price,negative,72h,1,Q2,-0.00190344,-0.00033559,3281378,17677,COMPUTED
q158_std_60h,alpha158_rolling_price,negative,72h,2,Q3,-0.00337539,-0.00218595,3281378,17677,COMPUTED
q158_std_60h,alpha158_rolling_price,negative,72h,3,Q4,-0.00280525,-0.00306208,3281378,17677,COMPUTED
q158_std_60h,alpha158_rolling_price,negative,72h,4,Q5,-0.00047739,0.00089798,3281378,17677,COMPUTED
q158_max_60h,alpha158_rolling_price,conditional,1h,0,Q1,-4.34e-06,0.00016831,3300296,17748,DIRECTION_UNKNOWN
q158_max_60h,alpha158_rolling_price,conditional,1h,1,Q2,-3.063e-05,0.00017949,3300296,17748,DIRECTION_UNKNOWN
q158_max_60h,alpha158_rolling_price,conditional,1h,2,Q3,-3.891e-05,0.00014596,3300296,17748,DIRECTION_UNKNOWN
q158_max_60h,alpha158_rolling_price,conditional,1h,3,Q4,-8.94e-06,0.00020435,3300296,17748,DIRECTION_UNKNOWN
q158_max_60h,alpha158_rolling_price,conditional,1h,4,Q5,9.98e-06,0.00018716,3300296,17748,DIRECTION_UNKNOWN
q158_max_60h,alpha158_rolling_price,conditional,4h,0,Q1,1.751e-05,0.00046712,3299489,17745,DIRECTION_UNKNOWN
q158_max_60h,alpha158_rolling_price,conditional,4h,1,Q2,-0.00014091,0.00046554,3299489,17745,DIRECTION_UNKNOWN
q158_max_60h,alpha158_rolling_price,conditional,4h,2,Q3,-0.00016504,0.00047614,3299489,17745,DIRECTION_UNKNOWN
q158_max_60h,alpha158_rolling_price,conditional,4h,3,Q4,-6.751e-05,0.00051182,3299489,17745,DIRECTION_UNKNOWN
q158_max_60h,alpha158_rolling_price,conditional,4h,4,Q5,5.114e-05,0.00054952,3299489,17745,DIRECTION_UNKNOWN
q158_max_60h,alpha158_rolling_price,conditional,24h,0,Q1,0.00013874,0.00139278,3294146,17725,DIRECTION_UNKNOWN
q158_max_60h,alpha158_rolling_price,conditional,24h,1,Q2,-0.0007751,0.00081883,3294146,17725,DIRECTION_UNKNOWN
q158_max_60h,alpha158_rolling_price,conditional,24h,2,Q3,-0.00093169,0.00097467,3294146,17725,DIRECTION_UNKNOWN
q158_max_60h,alpha158_rolling_price,conditional,24h,3,Q4,-0.00036118,0.00124603,3294146,17725,DIRECTION_UNKNOWN
q158_max_60h,alpha158_rolling_price,conditional,24h,4,Q5,0.00035173,0.0005142,3294146,17725,DIRECTION_UNKNOWN
q158_max_60h,alpha158_rolling_price,conditional,72h,0,Q1,0.00151656,0.00237929,3281378,17677,DIRECTION_UNKNOWN
q158_max_60h,alpha158_rolling_price,conditional,72h,1,Q2,-0.00207733,-0.00109625,3281378,17677,DIRECTION_UNKNOWN
q158_max_60h,alpha158_rolling_price,conditional,72h,2,Q3,-0.00261928,-0.00208822,3281378,17677,DIRECTION_UNKNOWN
q158_max_60h,alpha158_rolling_price,conditional,72h,3,Q4,-0.00200314,-0.00117707,3281378,17677,DIRECTION_UNKNOWN
q158_max_60h,alpha158_rolling_price,conditional,72h,4,Q5,5.137e-05,8.486e-05,3281378,17677,DIRECTION_UNKNOWN
q158_min_60h,alpha158_rolling_price,conditional,1h,0,Q1,6.429e-05,0.00022788,3300296,17748,DIRECTION_UNKNOWN
q158_min_60h,alpha158_rolling_price,conditional,1h,1,Q2,-5.173e-05,0.00017992,3300296,17748,DIRECTION_UNKNOWN
q158_min_60h,alpha158_rolling_price,conditional,1h,2,Q3,-4.481e-05,0.00014174,3300296,17748,DIRECTION_UNKNOWN
q158_min_60h,alpha158_rolling_price,conditional,1h,3,Q4,-2.045e-05,0.00019915,3300296,17748,DIRECTION_UNKNOWN
q158_min_60h,alpha158_rolling_price,conditional,1h,4,Q5,-1.992e-05,0.00013917,3300296,17748,DIRECTION_UNKNOWN
q158_min_60h,alpha158_rolling_price,conditional,4h,0,Q1,0.00026293,0.00076197,3299489,17745,DIRECTION_UNKNOWN
q158_min_60h,alpha158_rolling_price,conditional,4h,1,Q2,-0.00013508,0.00067654,3299489,17745,DIRECTION_UNKNOWN
q158_min_60h,alpha158_rolling_price,conditional,4h,2,Q3,-0.00015613,0.00053852,3299489,17745,DIRECTION_UNKNOWN
q158_min_60h,alpha158_rolling_price,conditional,4h,3,Q4,-0.00017662,0.00049023,3299489,17745,DIRECTION_UNKNOWN
q158_min_60h,alpha158_rolling_price,conditional,4h,4,Q5,-0.00010062,0.00044438,3299489,17745,DIRECTION_UNKNOWN
q158_min_60h,alpha158_rolling_price,conditional,24h,0,Q1,0.00149617,0.00138742,3294146,17725,DIRECTION_UNKNOWN
q158_min_60h,alpha158_rolling_price,conditional,24h,1,Q2,-0.00074695,0.00110508,3294146,17725,DIRECTION_UNKNOWN
q158_min_60h,alpha158_rolling_price,conditional,24h,2,Q3,-0.00083731,0.00095704,3294146,17725,DIRECTION_UNKNOWN
q158_min_60h,alpha158_rolling_price,conditional,24h,3,Q4,-0.00089378,0.00090444,3294146,17725,DIRECTION_UNKNOWN
q158_min_60h,alpha158_rolling_price,conditional,24h,4,Q5,-0.00060662,0.0006503,3294146,17725,DIRECTION_UNKNOWN
q158_min_60h,alpha158_rolling_price,conditional,72h,0,Q1,0.00513749,0.00283015,3281378,17677,DIRECTION_UNKNOWN
q158_min_60h,alpha158_rolling_price,conditional,72h,1,Q2,-0.00210608,-0.00109205,3281378,17677,DIRECTION_UNKNOWN
q158_min_60h,alpha158_rolling_price,conditional,72h,2,Q3,-0.00334309,-0.00222813,3281378,17677,DIRECTION_UNKNOWN
q158_min_60h,alpha158_rolling_price,conditional,72h,3,Q4,-0.00312671,-0.00224157,3281378,17677,DIRECTION_UNKNOWN
q158_min_60h,alpha158_rolling_price,conditional,72h,4,Q5,-0.00171956,-0.00061604,3281378,17677,DIRECTION_UNKNOWN
