factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-06,0,Q1,-0.00035673,-0.00042336,660,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-06,1,Q2,-0.00038662,-0.00031646,660,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-06,2,Q3,-0.0003603,-0.0002409,660,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-06,3,Q4,-0.00041004,-0.00042493,660,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-06,4,Q5,-0.00057409,-0.00039091,660,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-07,0,Q1,-9.924e-05,2.699e-05,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-07,1,Q2,-1.788e-05,7.715e-05,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-07,2,Q3,-6.048e-05,-5.682e-05,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-07,3,Q4,-9.6e-06,-1.253e-05,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-07,4,Q5,-3.391e-05,-0.00024661,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-08,0,Q1,-0.00035309,-0.00025221,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-08,1,Q2,-7.516e-05,0.00015266,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-08,2,Q3,-0.00014068,0.00027768,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-08,3,Q4,-0.00011948,0.00037608,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-08,4,Q5,-0.00028209,0.00012681,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-09,0,Q1,0.00021909,0.00040068,720,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-09,1,Q2,0.00024863,0.00055507,720,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-09,2,Q3,0.00034715,0.0005287,720,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-09,3,Q4,0.00037314,0.00083493,720,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-09,4,Q5,0.00026592,0.00059749,720,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-10,0,Q1,-7.079e-05,0.00027244,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-10,1,Q2,-8.746e-05,7.465e-05,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-10,2,Q3,-6.047e-05,3.573e-05,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-10,3,Q4,-5.675e-05,0.0001297,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-10,4,Q5,8.62e-05,0.00049441,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-11,0,Q1,0.00076107,0.00159608,720,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-11,1,Q2,0.0008515,0.0012345,720,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-11,2,Q3,0.00082802,0.00123443,720,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-11,3,Q4,0.00070744,0.00101627,720,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-11,4,Q5,0.00069944,0.00105032,720,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-12,0,Q1,-0.00016645,0.00045679,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-12,1,Q2,-0.00016502,0.00052035,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-12,2,Q3,-0.00024624,0.00077568,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-12,3,Q4,-8.661e-05,0.00076652,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2024-12,4,Q5,1.712e-05,0.00045483,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2025-01,0,Q1,-8.78e-05,0.00028701,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2025-01,1,Q2,-0.00022025,2.06e-06,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2025-01,2,Q3,-0.00017264,0.0002091,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2025-01,3,Q4,-5.325e-05,0.0001991,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2025-01,4,Q5,-0.00053422,-0.0001997,744,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2025-02,0,Q1,-0.00033914,-0.00034483,672,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2025-02,1,Q2,-0.00035653,-0.00028728,672,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2025-02,2,Q3,-0.00031347,-0.00044895,672,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2025-02,3,Q4,-0.00050518,-3.173e-05,672,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2025-02,4,Q5,-0.00044853,-0.00026972,672,,DIRECTION_UNKNOWN
q158_ma_60h,alpha158_rolling_price,conditional,1h,2025-03,0,Q1,-0.00042539,-2.11e-06,744,,DIRECTION_UNKNOWN
