factor_name,category,expected_direction,used_in_current_signal,status,horizons_computed,horizons_total,best_adj_ic_horizon,best_adj_ic
q158_cntp_30h,alpha158_rolling_direction,positive,False,COMPUTED,4,4,4h,-0.00019425
q158_cntn_30h,alpha158_rolling_direction,negative,False,COMPUTED,4,4,4h,0.00382419
q158_sumd_30h,alpha158_rolling_direction,positive,False,COMPUTED,4,4,4h,-0.01570142
q158_cntd_30h,alpha158_rolling_direction,positive,False,COMPUTED,4,4,4h,0.00157491
