factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-06,0,Q1,-0.00041734,-0.00033317,690,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-06,1,Q2,-0.00039994,-0.00034072,690,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-06,2,Q3,-0.00036986,-0.00028671,690,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-06,3,Q4,-0.00054642,-0.00050125,690,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-06,4,Q5,-0.00022211,-0.00030944,690,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-07,0,Q1,-3.681e-05,-0.00012869,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-07,1,Q2,-0.00010851,0.00015045,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-07,2,Q3,-8.38e-06,9.019e-05,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-07,3,Q4,-3.662e-05,-7.17e-06,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-07,4,Q5,-2.816e-05,0.00033607,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-08,0,Q1,-0.00012832,0.00017516,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-08,1,Q2,-0.00012229,0.0001693,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-08,2,Q3,-0.00022205,0.00025227,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-08,3,Q4,-0.0002114,0.00016135,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-08,4,Q5,-0.00023034,-0.00010685,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-09,0,Q1,0.00025237,0.00063648,720,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-09,1,Q2,0.00030629,0.00068297,720,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-09,2,Q3,0.0003829,0.00065673,720,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-09,3,Q4,0.00026916,0.00037939,720,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-09,4,Q5,0.00024853,0.00070711,720,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-10,0,Q1,0.00011193,0.00062683,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-10,1,Q2,2.7e-07,0.00040731,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-10,2,Q3,-0.00013045,0.00021839,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-10,3,Q4,-0.00012148,0.00018915,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-10,4,Q5,-4.959e-05,-0.00012422,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-11,0,Q1,0.00057629,0.00104454,720,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-11,1,Q2,0.0009373,0.0013672,720,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-11,2,Q3,0.00083497,0.00102402,720,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-11,3,Q4,0.00065292,0.00096,720,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-11,4,Q5,0.0009288,0.00159182,720,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-12,0,Q1,9.68e-05,0.00087812,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-12,1,Q2,-0.00019509,0.00032617,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-12,2,Q3,-0.00022603,0.00040345,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-12,3,Q4,-0.00013524,0.00033821,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2024-12,4,Q5,-0.0002198,0.00049703,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2025-01,0,Q1,-0.00045963,0.00031135,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2025-01,1,Q2,-1.666e-05,-1.1e-05,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2025-01,2,Q3,-0.00021521,3.422e-05,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2025-01,3,Q4,-0.00025115,0.00010529,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2025-01,4,Q5,-0.00017642,0.00013134,744,,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2025-02,0,Q1,-0.00046232,-0.0004965,672,,DIRECTION_UNKNOWN
