factor_name,category,expected_direction,used_in_current_signal,status,horizons_computed,horizons_total,best_adj_ic_horizon,best_adj_ic
q158_beta_30h,alpha158_rolling_regression,conditional,False,DIRECTION_UNKNOWN,0,4,24h,-0.01128501
q158_rsqr_30h,alpha158_rolling_regression,conditional,False,DIRECTION_UNKNOWN,0,4,4h,0.00490273
q158_resi_30h,alpha158_rolling_regression,conditional,False,DIRECTION_UNKNOWN,0,4,1h,-0.0096444
q158_imax_30h,alpha158_rolling_position,conditional,False,DIRECTION_UNKNOWN,0,4,4h,0.0126924
