factor_name,category,expected_direction,horizon,period,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,raw_rank_ic_std,direction_adjusted_rank_ic_std,raw_icir,direction_adjusted_icir,icir,ic_win_rate_raw,ic_win_rate_adjusted,n_periods,status
q158_open_close_2h,alpha158_price,conditional,1h,2024-06,0.01066061,0.01066061,0.16665831,0.16665831,0.063967,0.063967,0.063967,0.5244,0.5244,717,COMPUTED
q158_open_close_2h,alpha158_price,conditional,1h,2024-07,0.00618463,0.00618463,0.17204882,0.17204882,0.035947,0.035947,0.035947,0.5188,0.5188,744,COMPUTED
q158_open_close_2h,alpha158_price,conditional,1h,2024-08,0.04242566,0.04242566,0.18631737,0.18631737,0.227706,0.227706,0.227706,0.6035,0.6035,744,COMPUTED
q158_open_close_2h,alpha158_price,conditional,1h,2024-09,0.05357954,0.05357954,0.1793695,0.1793695,0.29871,0.29871,0.29871,0.6181,0.6181,720,COMPUTED
q158_open_close_2h,alpha158_price,conditional,1h,2024-10,0.05391401,0.05391401,0.19042416,0.19042416,0.283126,0.283126,0.283126,0.6245,0.6245,743,COMPUTED
q158_open_close_2h,alpha158_price,conditional,1h,2024-11,0.04723818,0.04723818,0.18061179,0.18061179,0.261545,0.261545,0.261545,0.6153,0.6153,720,COMPUTED
q158_open_close_2h,alpha158_price,conditional,1h,2024-12,0.06772011,0.06772011,0.17364038,0.17364038,0.390002,0.390002,0.390002,0.6613,0.6613,744,COMPUTED
q158_open_close_2h,alpha158_price,conditional,1h,2025-01,0.01147132,0.01147132,0.19242917,0.19242917,0.059613,0.059613,0.059613,0.5349,0.5349,744,COMPUTED
q158_open_close_2h,alpha158_price,conditional,1h,2025-02,0.01472912,0.01472912,0.20731667,0.20731667,0.071047,0.071047,0.071047,0.5179,0.5179,672,COMPUTED
q158_open_close_2h,alpha158_price,conditional,1h,2025-03,0.02797945,0.02797945,0.17347263,0.17347263,0.16129,0.16129,0.16129,0.5457,0.5457,744,COMPUTED
q158_open_close_2h,alpha158_price,conditional,1h,2025-04,0.04552959,0.04552959,0.16793052,0.16793052,0.271122,0.271122,0.271122,0.6292,0.6292,720,COMPUTED
q158_open_close_2h,alpha158_price,conditional,1h,2025-05,0.01923195,0.01923195,0.18937973,0.18937973,0.101552,0.101552,0.101552,0.5605,0.5605,744,COMPUTED
q158_open_close_2h,alpha158_price,conditional,1h,2025-06,0.02521821,0.02521821,0.18300769,0.18300769,0.137799,0.137799,0.137799,0.5861,0.5861,720,COMPUTED
q158_open_close_2h,alpha158_price,conditional,1h,2025-07,0.04448584,0.04448584,0.17807383,0.17807383,0.249817,0.249817,0.249817,0.6048,0.6048,744,COMPUTED
q158_open_close_2h,alpha158_price,conditional,1h,2025-08,0.04855346,0.04855346,0.16503762,0.16503762,0.294196,0.294196,0.294196,0.621,0.621,744,COMPUTED
q158_open_close_2h,alpha158_price,conditional,1h,2025-09,0.03490495,0.03490495,0.14011798,0.14011798,0.249111,0.249111,0.249111,0.5917,0.5917,720,COMPUTED
q158_open_close_2h,alpha158_price,conditional,1h,2025-10,0.0347322,0.0347322,0.13449128,0.13449128,0.258249,0.258249,0.258249,0.6089,0.6089,744,COMPUTED
q158_open_close_2h,alpha158_price,conditional,1h,2025-11,0.03530384,0.03530384,0.13083728,0.13083728,0.26983,0.26983,0.26983,0.6139,0.6139,720,COMPUTED
q158_open_close_2h,alpha158_price,conditional,1h,2025-12,0.04277586,0.04277586,0.12388176,0.12388176,0.345296,0.345296,0.345296,0.6626,0.6626,744,COMPUTED
q158_open_close_2h,alpha158_price,conditional,1h,2026-01,0.04490126,0.04490126,0.13734816,0.13734816,0.326916,0.326916,0.326916,0.6344,0.6344,744,COMPUTED
q158_open_close_2h,alpha158_price,conditional,1h,2026-02,0.01892443,0.01892443,0.1156577,0.1156577,0.163624,0.163624,0.163624,0.5818,0.5818,672,COMPUTED
q158_open_close_2h,alpha158_price,conditional,1h,2026-03,0.02171044,0.02171044,0.11049731,0.11049731,0.196479,0.196479,0.196479,0.586,0.586,744,COMPUTED
q158_open_close_2h,alpha158_price,conditional,1h,2026-04,0.02823131,0.02823131,0.11376195,0.11376195,0.248161,0.248161,0.248161,0.6,0.6,720,COMPUTED
q158_open_close_2h,alpha158_price,conditional,1h,2026-05,0.03729172,0.03729172,0.11112768,0.11112768,0.335575,0.335575,0.335575,0.6425,0.6425,744,COMPUTED
q158_open_close_2h,alpha158_price,conditional,1h,2026-06,0.04479674,0.04479674,0.12467514,0.12467514,0.359308,0.359308,0.359308,0.6389,0.6389,288,COMPUTED
q158_open_close_2h,alpha158_price,conditional,4h,2024-06,0.01404706,0.01404706,0.16799671,0.16799671,0.083615,0.083615,0.083615,0.5049,0.5049,717,COMPUTED
q158_open_close_2h,alpha158_price,conditional,4h,2024-07,0.02637792,0.02637792,0.17779424,0.17779424,0.148362,0.148362,0.148362,0.5645,0.5645,744,COMPUTED
q158_open_close_2h,alpha158_price,conditional,4h,2024-08,0.04694896,0.04694896,0.18683106,0.18683106,0.251291,0.251291,0.251291,0.5927,0.5927,744,COMPUTED
q158_open_close_2h,alpha158_price,conditional,4h,2024-09,0.02954532,0.02954532,0.16936767,0.16936767,0.174445,0.174445,0.174445,0.5806,0.5806,720,COMPUTED
q158_open_close_2h,alpha158_price,conditional,4h,2024-10,0.04526535,0.04526535,0.17778447,0.17778447,0.254608,0.254608,0.254608,0.5954,0.5954,744,COMPUTED
q158_open_close_2h,alpha158_price,conditional,4h,2024-11,0.03147943,0.03147943,0.1743161,0.1743161,0.180588,0.180588,0.180588,0.5611,0.5611,720,COMPUTED
q158_open_close_2h,alpha158_price,conditional,4h,2024-12,0.0542392,0.0542392,0.16698024,0.16698024,0.324824,0.324824,0.324824,0.629,0.629,744,COMPUTED
q158_open_close_2h,alpha158_price,conditional,4h,2025-01,-0.00318924,-0.00318924,0.19641696,0.19641696,-0.016237,-0.016237,-0.016237,0.4839,0.4839,744,COMPUTED
q158_open_close_2h,alpha158_price,conditional,4h,2025-02,0.00021524,0.00021524,0.20702091,0.20702091,0.00104,0.00104,0.00104,0.494,0.494,672,COMPUTED
q158_open_close_2h,alpha158_price,conditional,4h,2025-03,0.03572824,0.03572824,0.16880777,0.16880777,0.21165,0.21165,0.21165,0.6008,0.6008,744,COMPUTED
q158_open_close_2h,alpha158_price,conditional,4h,2025-04,0.04469568,0.04469568,0.15786162,0.15786162,0.283132,0.283132,0.283132,0.6014,0.6014,720,COMPUTED
