factor_name,category,expected_direction,used_in_current_signal,status,horizons_computed,horizons_total,best_adj_ic_horizon,best_adj_ic
wq101_alpha56,wq101,conditional,False,DIRECTION_UNKNOWN,0,4,1h,0.01333487
