factor_name,category,expected_direction,horizon,period,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,raw_rank_ic_std,direction_adjusted_rank_ic_std,raw_icir,direction_adjusted_icir,icir,ic_win_rate_raw,ic_win_rate_adjusted,n_periods,status
wq101_alpha77,wq101,conditional,1h,2024-06,-0.00678395,-0.00678395,0.11965712,0.11965712,-0.056695,-0.056695,-0.056695,0.4814,0.4814,673,COMPUTED
wq101_alpha77,wq101,conditional,1h,2024-07,-0.00310202,-0.00310202,0.12087595,0.12087595,-0.025663,-0.025663,-0.025663,0.4906,0.4906,744,COMPUTED
wq101_alpha77,wq101,conditional,1h,2024-08,-0.00348268,-0.00348268,0.12193274,0.12193274,-0.028562,-0.028562,-0.028562,0.5,0.5,744,COMPUTED
wq101_alpha77,wq101,conditional,1h,2024-09,-0.00837096,-0.00837096,0.11551032,0.11551032,-0.072469,-0.072469,-0.072469,0.4708,0.4708,720,COMPUTED
wq101_alpha77,wq101,conditional,1h,2024-10,-0.00351418,-0.00351418,0.12195775,0.12195775,-0.028815,-0.028815,-0.028815,0.4979,0.4979,723,COMPUTED
wq101_alpha77,wq101,conditional,1h,2024-11,-0.00939974,-0.00939974,0.1248348,0.1248348,-0.075297,-0.075297,-0.075297,0.4694,0.4694,720,COMPUTED
wq101_alpha77,wq101,conditional,1h,2024-12,-0.00768518,-0.00768518,0.12135755,0.12135755,-0.063327,-0.063327,-0.063327,0.4879,0.4879,744,COMPUTED
wq101_alpha77,wq101,conditional,1h,2025-01,-0.00591132,-0.00591132,0.12338255,0.12338255,-0.04791,-0.04791,-0.04791,0.4745,0.4745,744,COMPUTED
wq101_alpha77,wq101,conditional,1h,2025-02,-0.00981545,-0.00981545,0.13016499,0.13016499,-0.075408,-0.075408,-0.075408,0.4747,0.4747,672,COMPUTED
wq101_alpha77,wq101,conditional,1h,2025-03,-0.00217056,-0.00217056,0.10474355,0.10474355,-0.020723,-0.020723,-0.020723,0.5027,0.5027,744,COMPUTED
wq101_alpha77,wq101,conditional,1h,2025-04,-0.00659253,-0.00659253,0.10146121,0.10146121,-0.064976,-0.064976,-0.064976,0.4806,0.4806,720,COMPUTED
wq101_alpha77,wq101,conditional,1h,2025-05,-0.00564988,-0.00564988,0.11953363,0.11953363,-0.047266,-0.047266,-0.047266,0.453,0.453,744,COMPUTED
wq101_alpha77,wq101,conditional,1h,2025-06,-0.0020478,-0.0020478,0.11124928,0.11124928,-0.018407,-0.018407,-0.018407,0.4889,0.4889,720,COMPUTED
wq101_alpha77,wq101,conditional,1h,2025-07,-0.00096614,-0.00096614,0.11162963,0.11162963,-0.008655,-0.008655,-0.008655,0.4919,0.4919,744,COMPUTED
wq101_alpha77,wq101,conditional,1h,2025-08,-0.00246424,-0.00246424,0.09730165,0.09730165,-0.025326,-0.025326,-0.025326,0.4892,0.4892,744,COMPUTED
wq101_alpha77,wq101,conditional,1h,2025-09,0.00381944,0.00381944,0.09036566,0.09036566,0.042266,0.042266,0.042266,0.5236,0.5236,720,COMPUTED
wq101_alpha77,wq101,conditional,1h,2025-10,-0.00151652,-0.00151652,0.08642679,0.08642679,-0.017547,-0.017547,-0.017547,0.4933,0.4933,744,COMPUTED
wq101_alpha77,wq101,conditional,1h,2025-11,-0.00369634,-0.00369634,0.08499238,0.08499238,-0.04349,-0.04349,-0.04349,0.4861,0.4861,720,COMPUTED
wq101_alpha77,wq101,conditional,1h,2025-12,0.00300338,0.00300338,0.08413869,0.08413869,0.035696,0.035696,0.035696,0.5282,0.5282,744,COMPUTED
wq101_alpha77,wq101,conditional,1h,2026-01,0.00108428,0.00108428,0.08723299,0.08723299,0.01243,0.01243,0.01243,0.496,0.496,744,COMPUTED
wq101_alpha77,wq101,conditional,1h,2026-02,0.00190603,0.00190603,0.08071582,0.08071582,0.023614,0.023614,0.023614,0.5015,0.5015,672,COMPUTED
wq101_alpha77,wq101,conditional,1h,2026-03,-0.00064269,-0.00064269,0.07695944,0.07695944,-0.008351,-0.008351,-0.008351,0.5013,0.5013,744,COMPUTED
wq101_alpha77,wq101,conditional,1h,2026-04,0.00375288,0.00375288,0.0749674,0.0749674,0.05006,0.05006,0.05006,0.5264,0.5264,720,COMPUTED
wq101_alpha77,wq101,conditional,1h,2026-05,-0.0032745,-0.0032745,0.07315238,0.07315238,-0.044763,-0.044763,-0.044763,0.4933,0.4933,744,COMPUTED
wq101_alpha77,wq101,conditional,1h,2026-06,-0.00097457,-0.00097457,0.07473261,0.07473261,-0.013041,-0.013041,-0.013041,0.5104,0.5104,288,COMPUTED
wq101_alpha77,wq101,conditional,4h,2024-06,-0.00486178,-0.00486178,0.11965614,0.11965614,-0.040631,-0.040631,-0.040631,0.471,0.471,673,COMPUTED
wq101_alpha77,wq101,conditional,4h,2024-07,-0.00237242,-0.00237242,0.12353508,0.12353508,-0.019204,-0.019204,-0.019204,0.5067,0.5067,744,COMPUTED
wq101_alpha77,wq101,conditional,4h,2024-08,-0.0072199,-0.0072199,0.12638718,0.12638718,-0.057125,-0.057125,-0.057125,0.496,0.496,744,COMPUTED
wq101_alpha77,wq101,conditional,4h,2024-09,-0.00590881,-0.00590881,0.11139617,0.11139617,-0.053043,-0.053043,-0.053043,0.4694,0.4694,720,COMPUTED
wq101_alpha77,wq101,conditional,4h,2024-10,-0.00574575,-0.00574575,0.11708231,0.11708231,-0.049074,-0.049074,-0.049074,0.4972,0.4972,724,COMPUTED
wq101_alpha77,wq101,conditional,4h,2024-11,-0.0038635,-0.0038635,0.12368505,0.12368505,-0.031237,-0.031237,-0.031237,0.4653,0.4653,720,COMPUTED
wq101_alpha77,wq101,conditional,4h,2024-12,-0.01079743,-0.01079743,0.12050821,0.12050821,-0.089599,-0.089599,-0.089599,0.4677,0.4677,744,COMPUTED
wq101_alpha77,wq101,conditional,4h,2025-01,-0.01482046,-0.01482046,0.12487859,0.12487859,-0.118679,-0.118679,-0.118679,0.4704,0.4704,744,COMPUTED
wq101_alpha77,wq101,conditional,4h,2025-02,-0.01805748,-0.01805748,0.13206344,0.13206344,-0.136733,-0.136733,-0.136733,0.4435,0.4435,672,COMPUTED
wq101_alpha77,wq101,conditional,4h,2025-03,0.0101001,0.0101001,0.10656942,0.10656942,0.094775,0.094775,0.094775,0.5403,0.5403,744,COMPUTED
wq101_alpha77,wq101,conditional,4h,2025-04,-0.00508776,-0.00508776,0.10509262,0.10509262,-0.048412,-0.048412,-0.048412,0.5042,0.5042,720,COMPUTED
wq101_alpha77,wq101,conditional,4h,2025-05,-0.00132541,-0.00132541,0.11511079,0.11511079,-0.011514,-0.011514,-0.011514,0.4933,0.4933,744,COMPUTED
wq101_alpha77,wq101,conditional,4h,2025-06,-0.00256964,-0.00256964,0.11572084,0.11572084,-0.022206,-0.022206,-0.022206,0.4889,0.4889,720,COMPUTED
wq101_alpha77,wq101,conditional,4h,2025-07,0.00049623,0.00049623,0.10785338,0.10785338,0.004601,0.004601,0.004601,0.4933,0.4933,744,COMPUTED
wq101_alpha77,wq101,conditional,4h,2025-08,-0.00636718,-0.00636718,0.0973571,0.0973571,-0.0654,-0.0654,-0.0654,0.4731,0.4731,744,COMPUTED
wq101_alpha77,wq101,conditional,4h,2025-09,0.00853105,0.00853105,0.09094117,0.09094117,0.093808,0.093808,0.093808,0.5264,0.5264,720,COMPUTED
wq101_alpha77,wq101,conditional,4h,2025-10,-0.00335327,-0.00335327,0.09474257,0.09474257,-0.035393,-0.035393,-0.035393,0.4852,0.4852,744,COMPUTED
wq101_alpha77,wq101,conditional,4h,2025-11,-0.00711416,-0.00711416,0.08426118,0.08426118,-0.08443,-0.08443,-0.08443,0.4597,0.4597,720,COMPUTED
wq101_alpha77,wq101,conditional,4h,2025-12,0.00430967,0.00430967,0.08227186,0.08227186,0.052383,0.052383,0.052383,0.5215,0.5215,744,COMPUTED
wq101_alpha77,wq101,conditional,4h,2026-01,-0.00203754,-0.00203754,0.08713772,0.08713772,-0.023383,-0.023383,-0.023383,0.4973,0.4973,744,COMPUTED
wq101_alpha77,wq101,conditional,4h,2026-02,0.00685679,0.00685679,0.08509999,0.08509999,0.080573,0.080573,0.080573,0.5387,0.5387,672,COMPUTED
wq101_alpha77,wq101,conditional,4h,2026-03,0.00397923,0.00397923,0.08089159,0.08089159,0.049192,0.049192,0.049192,0.5108,0.5108,744,COMPUTED
wq101_alpha77,wq101,conditional,4h,2026-04,0.01197623,0.01197623,0.07647398,0.07647398,0.156605,0.156605,0.156605,0.5625,0.5625,720,COMPUTED
wq101_alpha77,wq101,conditional,4h,2026-05,-0.00691775,-0.00691775,0.07487907,0.07487907,-0.092386,-0.092386,-0.092386,0.4476,0.4476,744,COMPUTED
wq101_alpha77,wq101,conditional,4h,2026-06,-0.00669128,-0.00669128,0.0777798,0.0777798,-0.086028,-0.086028,-0.086028,0.4632,0.4632,285,COMPUTED
wq101_alpha77,wq101,conditional,24h,2024-06,-0.04775149,-0.04775149,0.10832102,0.10832102,-0.440833,-0.440833,-0.440833,0.3418,0.3418,673,COMPUTED
wq101_alpha77,wq101,conditional,24h,2024-07,-0.00601477,-0.00601477,0.12188251,0.12188251,-0.049349,-0.049349,-0.049349,0.4785,0.4785,744,COMPUTED
wq101_alpha77,wq101,conditional,24h,2024-08,-0.00730318,-0.00730318,0.1301291,0.1301291,-0.056123,-0.056123,-0.056123,0.4758,0.4758,744,COMPUTED
wq101_alpha77,wq101,conditional,24h,2024-09,0.0005287,0.0005287,0.11768258,0.11768258,0.004493,0.004493,0.004493,0.5208,0.5208,720,COMPUTED
wq101_alpha77,wq101,conditional,24h,2024-10,-0.02698074,-0.02698074,0.12147567,0.12147567,-0.222108,-0.222108,-0.222108,0.4033,0.4033,724,COMPUTED
wq101_alpha77,wq101,conditional,24h,2024-11,-0.01945838,-0.01945838,0.12886973,0.12886973,-0.150993,-0.150993,-0.150993,0.4347,0.4347,720,COMPUTED
wq101_alpha77,wq101,conditional,24h,2024-12,-0.03546458,-0.03546458,0.11585196,0.11585196,-0.30612,-0.30612,-0.30612,0.3777,0.3777,744,COMPUTED
wq101_alpha77,wq101,conditional,24h,2025-01,-0.01841269,-0.01841269,0.13485044,0.13485044,-0.136542,-0.136542,-0.136542,0.4476,0.4476,744,COMPUTED
wq101_alpha77,wq101,conditional,24h,2025-02,-0.03641763,-0.03641763,0.12509768,0.12509768,-0.291114,-0.291114,-0.291114,0.375,0.375,672,COMPUTED
wq101_alpha77,wq101,conditional,24h,2025-03,-0.0068673,-0.0068673,0.10102873,0.10102873,-0.067974,-0.067974,-0.067974,0.4677,0.4677,744,COMPUTED
wq101_alpha77,wq101,conditional,24h,2025-04,0.0220637,0.0220637,0.10807278,0.10807278,0.204156,0.204156,0.204156,0.6,0.6,720,COMPUTED
wq101_alpha77,wq101,conditional,24h,2025-05,-0.00811025,-0.00811025,0.13192911,0.13192911,-0.061474,-0.061474,-0.061474,0.4852,0.4852,744,COMPUTED
wq101_alpha77,wq101,conditional,24h,2025-06,-0.01257409,-0.01257409,0.11259933,0.11259933,-0.111671,-0.111671,-0.111671,0.4389,0.4389,720,COMPUTED
wq101_alpha77,wq101,conditional,24h,2025-07,-0.01221138,-0.01221138,0.1100032,0.1100032,-0.111009,-0.111009,-0.111009,0.4382,0.4382,744,COMPUTED
wq101_alpha77,wq101,conditional,24h,2025-08,-0.01929252,-0.01929252,0.1057091,0.1057091,-0.182506,-0.182506,-0.182506,0.4234,0.4234,744,COMPUTED
wq101_alpha77,wq101,conditional,24h,2025-09,0.00311612,0.00311612,0.09169603,0.09169603,0.033983,0.033983,0.033983,0.5222,0.5222,720,COMPUTED
wq101_alpha77,wq101,conditional,24h,2025-10,-0.01821786,-0.01821786,0.09865804,0.09865804,-0.184657,-0.184657,-0.184657,0.4341,0.4341,744,COMPUTED
wq101_alpha77,wq101,conditional,24h,2025-11,-0.00353284,-0.00353284,0.07905765,0.07905765,-0.044687,-0.044687,-0.044687,0.4639,0.4639,720,COMPUTED
wq101_alpha77,wq101,conditional,24h,2025-12,-0.00121277,-0.00121277,0.07782511,0.07782511,-0.015583,-0.015583,-0.015583,0.4785,0.4785,744,COMPUTED
wq101_alpha77,wq101,conditional,24h,2026-01,-0.00779048,-0.00779048,0.0808168,0.0808168,-0.096397,-0.096397,-0.096397,0.4785,0.4785,744,COMPUTED
wq101_alpha77,wq101,conditional,24h,2026-02,0.0023417,0.0023417,0.09514374,0.09514374,0.024612,0.024612,0.024612,0.503,0.503,672,COMPUTED
wq101_alpha77,wq101,conditional,24h,2026-03,-0.00732706,-0.00732706,0.07482469,0.07482469,-0.097923,-0.097923,-0.097923,0.4624,0.4624,744,COMPUTED
wq101_alpha77,wq101,conditional,24h,2026-04,0.01788443,0.01788443,0.07388679,0.07388679,0.242052,0.242052,0.242052,0.5778,0.5778,720,COMPUTED
wq101_alpha77,wq101,conditional,24h,2026-05,-0.01160925,-0.01160925,0.07865564,0.07865564,-0.147596,-0.147596,-0.147596,0.4435,0.4435,744,COMPUTED
wq101_alpha77,wq101,conditional,24h,2026-06,-0.00941968,-0.00941968,0.0719064,0.0719064,-0.130999,-0.130999,-0.130999,0.483,0.483,265,COMPUTED
wq101_alpha77,wq101,conditional,72h,2024-06,-0.06097647,-0.06097647,0.1119641,0.1119641,-0.544607,-0.544607,-0.544607,0.3031,0.3031,673,COMPUTED
wq101_alpha77,wq101,conditional,72h,2024-07,-0.02435635,-0.02435635,0.12044498,0.12044498,-0.20222,-0.20222,-0.20222,0.4005,0.4005,744,COMPUTED
wq101_alpha77,wq101,conditional,72h,2024-08,-0.02385651,-0.02385651,0.12481316,0.12481316,-0.191138,-0.191138,-0.191138,0.4315,0.4315,744,COMPUTED
wq101_alpha77,wq101,conditional,72h,2024-09,0.0018289,0.0018289,0.13274504,0.13274504,0.013778,0.013778,0.013778,0.5125,0.5125,720,COMPUTED
wq101_alpha77,wq101,conditional,72h,2024-10,-0.00892715,-0.00892715,0.10862588,0.10862588,-0.082183,-0.082183,-0.082183,0.4738,0.4738,724,COMPUTED
wq101_alpha77,wq101,conditional,72h,2024-11,0.00042273,0.00042273,0.12519367,0.12519367,0.003377,0.003377,0.003377,0.4903,0.4903,720,COMPUTED
wq101_alpha77,wq101,conditional,72h,2024-12,-0.02564349,-0.02564349,0.12595414,0.12595414,-0.203594,-0.203594,-0.203594,0.414,0.414,744,COMPUTED
wq101_alpha77,wq101,conditional,72h,2025-01,-0.02621159,-0.02621159,0.13975044,0.13975044,-0.18756,-0.18756,-0.18756,0.4435,0.4435,744,COMPUTED
wq101_alpha77,wq101,conditional,72h,2025-02,-0.0127922,-0.0127922,0.13435109,0.13435109,-0.095215,-0.095215,-0.095215,0.4196,0.4196,672,COMPUTED
