factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status,long_short_return,long_leg_return,short_leg_return,positive_ls
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2024-06,LONG_SHORT,Long-Short,0.00017435,,700,,DIRECTION_UNKNOWN,0.00017435,-0.00028521,-0.00045955,True
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2024-07,LONG_SHORT,Long-Short,6.65e-05,,744,,DIRECTION_UNKNOWN,6.65e-05,-2.553e-05,-9.202e-05,True
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2024-08,LONG_SHORT,Long-Short,-6.318e-05,,744,,DIRECTION_UNKNOWN,-6.318e-05,-0.00027516,-0.00021198,False
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2024-09,LONG_SHORT,Long-Short,0.0002088,,720,,DIRECTION_UNKNOWN,0.0002088,0.00038635,0.00017755,True
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2024-10,LONG_SHORT,Long-Short,-6.235e-05,,744,,DIRECTION_UNKNOWN,-6.235e-05,-0.00011854,-5.619e-05,False
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2024-11,LONG_SHORT,Long-Short,0.00010189,,720,,DIRECTION_UNKNOWN,0.00010189,0.00089271,0.00079081,True
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2024-12,LONG_SHORT,Long-Short,6.005e-05,,744,,DIRECTION_UNKNOWN,6.005e-05,-7.169e-05,-0.00013174,True
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2025-01,LONG_SHORT,Long-Short,0.00015504,,744,,DIRECTION_UNKNOWN,0.00015504,-0.00030763,-0.00046268,True
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2025-02,LONG_SHORT,Long-Short,0.00018826,,672,,DIRECTION_UNKNOWN,0.00018826,-0.00033744,-0.0005257,True
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2025-03,LONG_SHORT,Long-Short,-0.00016182,,744,,DIRECTION_UNKNOWN,-0.00016182,-0.00043461,-0.00027279,False
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2025-04,LONG_SHORT,Long-Short,0.00018381,,720,,DIRECTION_UNKNOWN,0.00018381,0.00039829,0.00021448,True
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2025-05,LONG_SHORT,Long-Short,0.00019034,,744,,DIRECTION_UNKNOWN,0.00019034,0.00022117,3.083e-05,True
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2025-06,LONG_SHORT,Long-Short,-0.00024411,,720,,DIRECTION_UNKNOWN,-0.00024411,-0.00024177,2.34e-06,False
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2025-07,LONG_SHORT,Long-Short,0.00039811,,744,,DIRECTION_UNKNOWN,0.00039811,0.00043463,3.652e-05,True
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2025-08,LONG_SHORT,Long-Short,0.00045371,,744,,DIRECTION_UNKNOWN,0.00045371,0.00046777,1.406e-05,True
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2025-09,LONG_SHORT,Long-Short,0.00026701,,720,,DIRECTION_UNKNOWN,0.00026701,0.00034972,8.272e-05,True
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2025-10,LONG_SHORT,Long-Short,0.00037616,,744,,DIRECTION_UNKNOWN,0.00037616,0.00022884,-0.00014732,True
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2025-11,LONG_SHORT,Long-Short,1.365e-05,,720,,DIRECTION_UNKNOWN,1.365e-05,-0.00023698,-0.00025064,True
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2025-12,LONG_SHORT,Long-Short,-5.111e-05,,744,,DIRECTION_UNKNOWN,-5.111e-05,-4.655e-05,4.56e-06,False
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2026-01,LONG_SHORT,Long-Short,0.00033648,,744,,DIRECTION_UNKNOWN,0.00033648,0.00011898,-0.0002175,True
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2026-02,LONG_SHORT,Long-Short,-5.92e-06,,672,,DIRECTION_UNKNOWN,-5.92e-06,-5.503e-05,-4.911e-05,False
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2026-03,LONG_SHORT,Long-Short,0.00015797,,744,,DIRECTION_UNKNOWN,0.00015797,0.00011182,-4.615e-05,True
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2026-04,LONG_SHORT,Long-Short,0.00036946,,720,,DIRECTION_UNKNOWN,0.00036946,0.00068024,0.00031078,True
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2026-05,LONG_SHORT,Long-Short,-4.371e-05,,744,,DIRECTION_UNKNOWN,-4.371e-05,8.373e-05,0.00012744,False
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2026-06,LONG_SHORT,Long-Short,0.00042433,,288,,DIRECTION_UNKNOWN,0.00042433,1.9e-05,-0.00040533,True
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2024-06,LONG_SHORT,Long-Short,0.00062863,,700,,DIRECTION_UNKNOWN,0.00062863,-0.00102119,-0.00164982,True
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2024-07,LONG_SHORT,Long-Short,0.00025101,,744,,DIRECTION_UNKNOWN,0.00025101,-0.00020938,-0.00046039,True
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2024-08,LONG_SHORT,Long-Short,-8.831e-05,,744,,DIRECTION_UNKNOWN,-8.831e-05,-0.00093468,-0.00084637,False
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2024-09,LONG_SHORT,Long-Short,0.00077688,,720,,DIRECTION_UNKNOWN,0.00077688,0.00175478,0.0009779,True
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2024-10,LONG_SHORT,Long-Short,-7.901e-05,,744,,DIRECTION_UNKNOWN,-7.901e-05,-0.00047146,-0.00039245,False
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2024-11,LONG_SHORT,Long-Short,0.00040081,,720,,DIRECTION_UNKNOWN,0.00040081,0.00334761,0.0029468,True
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2024-12,LONG_SHORT,Long-Short,0.00032716,,744,,DIRECTION_UNKNOWN,0.00032716,-0.00024425,-0.00057142,True
