factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status,long_short_return,long_leg_return,short_leg_return,positive_ls
rev_2h,reversal,positive,1h,2024-06,LONG_SHORT,Long-Short,-8.088e-05,,717,,COMPUTED,-8.088e-05,-0.00031378,-0.00023291,False
rev_2h,reversal,positive,1h,2024-07,LONG_SHORT,Long-Short,-0.00057936,,744,,COMPUTED,-0.00057936,-0.00034204,0.00023731,False
rev_2h,reversal,positive,1h,2024-08,LONG_SHORT,Long-Short,-7.73e-06,,744,,COMPUTED,-7.73e-06,-0.00010943,-0.0001017,False
rev_2h,reversal,positive,1h,2024-09,LONG_SHORT,Long-Short,0.00027455,,720,,COMPUTED,0.00027455,0.00036681,9.226e-05,True
rev_2h,reversal,positive,1h,2024-10,LONG_SHORT,Long-Short,0.00027068,,744,,COMPUTED,0.00027068,0.00019461,-7.607e-05,True
rev_2h,reversal,positive,1h,2024-11,LONG_SHORT,Long-Short,-6.214e-05,,720,,COMPUTED,-6.214e-05,0.00072494,0.00078708,False
rev_2h,reversal,positive,1h,2024-12,LONG_SHORT,Long-Short,0.00087138,,744,,COMPUTED,0.00087138,0.00028089,-0.00059049,True
rev_2h,reversal,positive,1h,2025-01,LONG_SHORT,Long-Short,-0.00014045,,744,,COMPUTED,-0.00014045,-0.00047185,-0.00033141,False
rev_2h,reversal,positive,1h,2025-02,LONG_SHORT,Long-Short,-0.00020994,,672,,COMPUTED,-0.00020994,-0.00054873,-0.00033879,False
rev_2h,reversal,positive,1h,2025-03,LONG_SHORT,Long-Short,6.181e-05,,744,,COMPUTED,6.181e-05,-0.0002593,-0.0003211,True
rev_2h,reversal,positive,1h,2025-04,LONG_SHORT,Long-Short,0.00069469,,720,,COMPUTED,0.00069469,0.00067305,-2.164e-05,True
rev_2h,reversal,positive,1h,2025-05,LONG_SHORT,Long-Short,6.496e-05,,744,,COMPUTED,6.496e-05,0.00011712,5.216e-05,True
rev_2h,reversal,positive,1h,2025-06,LONG_SHORT,Long-Short,0.00016645,,720,,COMPUTED,0.00016645,-2.978e-05,-0.00019623,True
rev_2h,reversal,positive,1h,2025-07,LONG_SHORT,Long-Short,0.00013782,,744,,COMPUTED,0.00013782,0.00031514,0.00017732,True
rev_2h,reversal,positive,1h,2025-08,LONG_SHORT,Long-Short,0.00017361,,744,,COMPUTED,0.00017361,0.00033833,0.00016472,True
rev_2h,reversal,positive,1h,2025-09,LONG_SHORT,Long-Short,4.48e-06,,720,,COMPUTED,4.48e-06,0.00023137,0.00022688,True
rev_2h,reversal,positive,1h,2025-10,LONG_SHORT,Long-Short,-0.00021819,,744,,COMPUTED,-0.00021819,-2.44e-06,0.00021575,False
rev_2h,reversal,positive,1h,2025-11,LONG_SHORT,Long-Short,1.23e-06,,720,,COMPUTED,1.23e-06,-0.00012416,-0.00012538,True
rev_2h,reversal,positive,1h,2025-12,LONG_SHORT,Long-Short,-2.872e-05,,744,,COMPUTED,-2.872e-05,4.303e-05,7.175e-05,False
rev_2h,reversal,positive,1h,2026-01,LONG_SHORT,Long-Short,0.00039704,,744,,COMPUTED,0.00039704,0.00018554,-0.0002115,True
rev_2h,reversal,positive,1h,2026-02,LONG_SHORT,Long-Short,-0.00027205,,672,,COMPUTED,-0.00027205,-0.00016229,0.00010976,False
rev_2h,reversal,positive,1h,2026-03,LONG_SHORT,Long-Short,-0.00014388,,744,,COMPUTED,-0.00014388,2.94e-06,0.00014681,False
rev_2h,reversal,positive,1h,2026-04,LONG_SHORT,Long-Short,-0.00010071,,720,,COMPUTED,-0.00010071,0.00047589,0.00057659,False
rev_2h,reversal,positive,1h,2026-05,LONG_SHORT,Long-Short,0.00024128,,744,,COMPUTED,0.00024128,0.00027374,3.247e-05,True
rev_2h,reversal,positive,1h,2026-06,LONG_SHORT,Long-Short,0.00044923,,288,,COMPUTED,0.00044923,-1.432e-05,-0.00046355,True
rev_2h,reversal,positive,4h,2024-06,LONG_SHORT,Long-Short,9.453e-05,,717,,COMPUTED,9.453e-05,-0.00117623,-0.00127076,True
rev_2h,reversal,positive,4h,2024-07,LONG_SHORT,Long-Short,-0.00038984,,744,,COMPUTED,-0.00038984,-0.00050357,-0.00011373,False
rev_2h,reversal,positive,4h,2024-08,LONG_SHORT,Long-Short,0.00065665,,744,,COMPUTED,0.00065665,-0.00036794,-0.00102459,True
rev_2h,reversal,positive,4h,2024-09,LONG_SHORT,Long-Short,0.00043562,,720,,COMPUTED,0.00043562,0.00156032,0.0011247,True
rev_2h,reversal,positive,4h,2024-10,LONG_SHORT,Long-Short,0.00072054,,744,,COMPUTED,0.00072054,0.00029949,-0.00042105,True
rev_2h,reversal,positive,4h,2024-11,LONG_SHORT,Long-Short,-0.0007603,,720,,COMPUTED,-0.0007603,0.0027236,0.0034839,False
rev_2h,reversal,positive,4h,2024-12,LONG_SHORT,Long-Short,0.0018729,,744,,COMPUTED,0.0018729,0.00065622,-0.00121668,True
rev_2h,reversal,positive,4h,2025-01,LONG_SHORT,Long-Short,-0.00184079,,744,,COMPUTED,-0.00184079,-0.00237915,-0.00053836,False
rev_2h,reversal,positive,4h,2025-02,LONG_SHORT,Long-Short,-0.00140261,,672,,COMPUTED,-0.00140261,-0.00234702,-0.00094441,False
rev_2h,reversal,positive,4h,2025-03,LONG_SHORT,Long-Short,0.00034477,,744,,COMPUTED,0.00034477,-0.00110148,-0.00144624,True
rev_2h,reversal,positive,4h,2025-04,LONG_SHORT,Long-Short,0.00108508,,720,,COMPUTED,0.00108508,0.00157886,0.00049379,True
rev_2h,reversal,positive,4h,2025-05,LONG_SHORT,Long-Short,-0.00096695,,744,,COMPUTED,-0.00096695,-0.00025365,0.0007133,False
rev_2h,reversal,positive,4h,2025-06,LONG_SHORT,Long-Short,0.00071614,,720,,COMPUTED,0.00071614,-0.00018294,-0.00089908,True
rev_2h,reversal,positive,4h,2025-07,LONG_SHORT,Long-Short,0.00013679,,744,,COMPUTED,0.00013679,0.00102679,0.00089,True
rev_2h,reversal,positive,4h,2025-08,LONG_SHORT,Long-Short,0.00039246,,744,,COMPUTED,0.00039246,0.00101574,0.00062329,True
rev_2h,reversal,positive,4h,2025-09,LONG_SHORT,Long-Short,-0.00010415,,720,,COMPUTED,-0.00010415,0.00080928,0.00091343,False
rev_2h,reversal,positive,4h,2025-10,LONG_SHORT,Long-Short,-0.00068149,,744,,COMPUTED,-0.00068149,0.00011788,0.00079937,False
rev_2h,reversal,positive,4h,2025-11,LONG_SHORT,Long-Short,-0.00059907,,720,,COMPUTED,-0.00059907,-0.00108617,-0.0004871,False
rev_2h,reversal,positive,4h,2025-12,LONG_SHORT,Long-Short,0.00058359,,744,,COMPUTED,0.00058359,0.00053476,-4.883e-05,True
