factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status
vol_ret_corr_20h,alpha158_ohlcv,conditional,72h,1,Q2,-0.00182098,-0.00062411,3282920,17716,DIRECTION_UNKNOWN
vol_ret_corr_20h,alpha158_ohlcv,conditional,72h,2,Q3,-0.00193673,-0.00082005,3282920,17716,DIRECTION_UNKNOWN
vol_ret_corr_20h,alpha158_ohlcv,conditional,72h,3,Q4,-0.00075963,-0.00074034,3282920,17716,DIRECTION_UNKNOWN
vol_ret_corr_20h,alpha158_ohlcv,conditional,72h,4,Q5,0.00094551,-0.00046889,3282920,17716,DIRECTION_UNKNOWN
intraday_ret,alpha158_ohlcv,conditional,1h,0,Q1,9.2e-05,0.00034521,3315990,17807,DIRECTION_UNKNOWN
intraday_ret,alpha158_ohlcv,conditional,1h,1,Q2,-1.595e-05,0.0001545,3315990,17807,DIRECTION_UNKNOWN
intraday_ret,alpha158_ohlcv,conditional,1h,2,Q3,-4.415e-05,0.00013471,3315990,17807,DIRECTION_UNKNOWN
intraday_ret,alpha158_ohlcv,conditional,1h,3,Q4,-5.936e-05,0.00014252,3315990,17807,DIRECTION_UNKNOWN
intraday_ret,alpha158_ohlcv,conditional,1h,4,Q5,-2.076e-05,0.00014698,3315990,17807,DIRECTION_UNKNOWN
intraday_ret,alpha158_ohlcv,conditional,4h,0,Q1,0.00015104,0.00079817,3315183,17804,DIRECTION_UNKNOWN
intraday_ret,alpha158_ohlcv,conditional,4h,1,Q2,-0.00013776,0.00048611,3315183,17804,DIRECTION_UNKNOWN
intraday_ret,alpha158_ohlcv,conditional,4h,2,Q3,-0.00014103,0.00041519,3315183,17804,DIRECTION_UNKNOWN
intraday_ret,alpha158_ohlcv,conditional,4h,3,Q4,-0.00019265,0.00044632,3315183,17804,DIRECTION_UNKNOWN
intraday_ret,alpha158_ohlcv,conditional,4h,4,Q5,0.00010448,0.00057395,3315183,17804,DIRECTION_UNKNOWN
intraday_ret,alpha158_ohlcv,conditional,24h,0,Q1,0.0004156,0.00105071,3309840,17784,DIRECTION_UNKNOWN
intraday_ret,alpha158_ohlcv,conditional,24h,1,Q2,-0.00075627,0.00078996,3309840,17784,DIRECTION_UNKNOWN
intraday_ret,alpha158_ohlcv,conditional,24h,2,Q3,-0.00082403,0.00096479,3309840,17784,DIRECTION_UNKNOWN
intraday_ret,alpha158_ohlcv,conditional,24h,3,Q4,-0.00068065,0.00095943,3309840,17784,DIRECTION_UNKNOWN
intraday_ret,alpha158_ohlcv,conditional,24h,4,Q5,0.00072056,0.00146513,3309840,17784,DIRECTION_UNKNOWN
intraday_ret,alpha158_ohlcv,conditional,72h,0,Q1,0.00082961,0.00082356,3297072,17736,DIRECTION_UNKNOWN
intraday_ret,alpha158_ohlcv,conditional,72h,1,Q2,-0.00219356,-0.00151325,3297072,17736,DIRECTION_UNKNOWN
intraday_ret,alpha158_ohlcv,conditional,72h,2,Q3,-0.00264919,-0.00159822,3297072,17736,DIRECTION_UNKNOWN
intraday_ret,alpha158_ohlcv,conditional,72h,3,Q4,-0.00210821,-0.00059683,3297072,17736,DIRECTION_UNKNOWN
intraday_ret,alpha158_ohlcv,conditional,72h,4,Q5,0.00222851,0.00203583,3297072,17736,DIRECTION_UNKNOWN
klow_close,alpha158_ohlcv,positive,1h,0,Q1,3.133e-05,0.00024645,3315990,17807,COMPUTED
klow_close,alpha158_ohlcv,positive,1h,1,Q2,1.27e-06,0.00019642,3315990,17807,COMPUTED
klow_close,alpha158_ohlcv,positive,1h,2,Q3,-4.477e-05,0.00018023,3315990,17807,COMPUTED
klow_close,alpha158_ohlcv,positive,1h,3,Q4,-2.452e-05,0.00017099,3315990,17807,COMPUTED
klow_close,alpha158_ohlcv,positive,1h,4,Q5,-1.213e-05,0.00012574,3315990,17807,COMPUTED
klow_close,alpha158_ohlcv,positive,4h,0,Q1,1.232e-05,0.00060665,3315183,17804,COMPUTED
klow_close,alpha158_ohlcv,positive,4h,1,Q2,-6.472e-05,0.00049998,3315183,17804,COMPUTED
klow_close,alpha158_ohlcv,positive,4h,2,Q3,-0.00013586,0.00059567,3315183,17804,COMPUTED
klow_close,alpha158_ohlcv,positive,4h,3,Q4,-0.00014001,0.00056953,3315183,17804,COMPUTED
klow_close,alpha158_ohlcv,positive,4h,4,Q5,0.00011011,0.00067932,3315183,17804,COMPUTED
klow_close,alpha158_ohlcv,positive,24h,0,Q1,-0.00011364,0.00138392,3309840,17784,COMPUTED
klow_close,alpha158_ohlcv,positive,24h,1,Q2,-0.00065003,0.00109314,3309840,17784,COMPUTED
klow_close,alpha158_ohlcv,positive,24h,2,Q3,-0.00075432,0.00084899,3309840,17784,COMPUTED
klow_close,alpha158_ohlcv,positive,24h,3,Q4,-0.00061326,0.00116415,3309840,17784,COMPUTED
klow_close,alpha158_ohlcv,positive,24h,4,Q5,0.00100094,0.00064433,3309840,17784,COMPUTED
klow_close,alpha158_ohlcv,positive,72h,0,Q1,-0.0002189,0.00105626,3297072,17736,COMPUTED
klow_close,alpha158_ohlcv,positive,72h,1,Q2,-0.00218557,-0.00095214,3297072,17736,COMPUTED
klow_close,alpha158_ohlcv,positive,72h,2,Q3,-0.00241644,-0.00198685,3297072,17736,COMPUTED
klow_close,alpha158_ohlcv,positive,72h,3,Q4,-0.00177559,-0.00082924,3297072,17736,COMPUTED
klow_close,alpha158_ohlcv,positive,72h,4,Q5,0.00268851,0.00204501,3297072,17736,COMPUTED
ksft_5h,alpha158_ohlcv,conditional,1h,0,Q1,-1.491e-05,0.00020755,3314660,17802,DIRECTION_UNKNOWN
ksft_5h,alpha158_ohlcv,conditional,1h,1,Q2,-1.03e-05,0.00020816,3314660,17802,DIRECTION_UNKNOWN
ksft_5h,alpha158_ohlcv,conditional,1h,2,Q3,-1.519e-05,0.00021918,3314660,17802,DIRECTION_UNKNOWN
ksft_5h,alpha158_ohlcv,conditional,1h,3,Q4,-3.135e-05,0.00018218,3314660,17802,DIRECTION_UNKNOWN
ksft_5h,alpha158_ohlcv,conditional,1h,4,Q5,1.627e-05,0.00018664,3314660,17802,DIRECTION_UNKNOWN
