factor_name,category,expected_direction,used_in_current_signal,status,horizons_computed,horizons_total,best_adj_ic_horizon,best_adj_ic
q158_high_close_0h,alpha158_price,conditional,False,DIRECTION_UNKNOWN,0,4,72h,0.00220456
q158_low_close_0h,alpha158_price,conditional,False,DIRECTION_UNKNOWN,0,4,72h,0.06283117
q158_open_close_1h,alpha158_price,conditional,False,DIRECTION_UNKNOWN,0,4,1h,0.03611963
q158_high_close_1h,alpha158_price,conditional,False,DIRECTION_UNKNOWN,0,4,72h,0.0194971
q158_low_close_1h,alpha158_price,conditional,False,DIRECTION_UNKNOWN,0,4,1h,0.04776262
