factor_name,category,expected_direction,horizon,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,raw_rank_ic_std,direction_adjusted_rank_ic_std,raw_icir,direction_adjusted_icir,icir,t_stat,ic_win_rate_raw,ic_win_rate_adjusted,n_periods,n_symbols_avg,coverage,missing_rate,used_in_current_signal,status,formula_proxy,required_columns,lookback_window,notes,top_bucket_mean_return,bottom_bucket_mean_return,long_short_spread_mean,long_short_spread_t_stat,long_short_win_rate,long_short_spread_std,long_short_spread_annualized_return,long_short_spread_annualized_vol,long_short_spread_max_drawdown,long_short_spread_positive_period_rate,n_monthly_periods,annualization_method
q158_high_close_0h,alpha158_price,conditional,1h,0.00220456,0.00220456,0.17387078,0.17387078,0.012679,0.012679,0.012679,1.6919,0.5059,0.5059,17805,186.2,3316259,0.0,False,DIRECTION_UNKNOWN,Alpha158 HIGH0: high / close; current high normalized by current close from Alpha158 price feature block,high|close,1,Alpha158 HIGH0: high / close; current high normalized by current close from Alpha158 price feature block,0.0001298,-0.00012068,0.00025047,5.8749,0.525,0.0003362,2.28170584,0.00116462,-0.00067338,0.8,25,per_bar_mean_x_bars_per_year
q158_high_close_0h,alpha158_price,conditional,4h,-0.01788401,-0.01788401,0.17087616,0.17087616,-0.104661,-0.104661,-0.104661,-13.9646,0.4488,0.4488,17803,186.2,3316259,0.0,False,DIRECTION_UNKNOWN,Alpha158 HIGH0: high / close; current high normalized by current close from Alpha158 price feature block,high|close,1,Alpha158 HIGH0: high / close; current high normalized by current close from Alpha158 price feature block,0.00030314,-0.00013784,0.00044098,5.2998,0.5079,0.00097537,0.9848334,0.00337877,-0.00337938,0.68,25,per_bar_mean_x_bars_per_year
q158_high_close_0h,alpha158_price,conditional,24h,-0.04887217,-0.04887217,0.16822974,0.16822974,-0.290509,-0.290509,-0.290509,-38.7402,0.3671,0.3671,17783,186.2,3316259,0.0,False,DIRECTION_UNKNOWN,Alpha158 HIGH0: high / close; current high normalized by current close from Alpha158 price feature block,high|close,1,Alpha158 HIGH0: high / close; current high normalized by current close from Alpha158 price feature block,0.00134458,-0.00020567,0.00155024,7.3626,0.4897,0.00434385,0.57194055,0.01504753,-0.01582803,0.6,25,per_bar_mean_x_bars_per_year
q158_high_close_0h,alpha158_price,conditional,72h,-0.06067135,-0.06067135,0.162273,0.162273,-0.373884,-0.373884,-0.373884,-49.7912,0.3341,0.3341,17735,186.2,3316259,0.0,False,DIRECTION_UNKNOWN,Alpha158 HIGH0: high / close; current high normalized by current close from Alpha158 price feature block,high|close,1,Alpha158 HIGH0: high / close; current high normalized by current close from Alpha158 price feature block,0.00360557,-0.00042893,0.00403451,10.1727,0.4947,0.01317333,0.50274909,0.04563374,-0.04099039,0.64,25,per_bar_mean_x_bars_per_year
q158_low_close_0h,alpha158_price,conditional,1h,0.05115462,0.05115462,0.16373119,0.16373119,0.312431,0.312431,0.312431,41.6893,0.6384,0.6384,17805,186.2,3316259,0.0,False,DIRECTION_UNKNOWN,Alpha158 LOW0: low / close; current low normalized by current close from Alpha158 price feature block,low|close,1,Alpha158 LOW0: low / close; current low normalized by current close from Alpha158 price feature block,9.066e-05,-7.07e-06,9.774e-05,2.404,0.523,0.00023737,0.84834475,0.00082228,-0.00051449,0.64,25,per_bar_mean_x_bars_per_year
q158_low_close_0h,alpha158_price,conditional,4h,0.05224982,0.05224982,0.16075228,0.16075228,0.325033,0.325033,0.325033,43.3685,0.634,0.634,17803,186.2,3316259,0.0,False,DIRECTION_UNKNOWN,Alpha158 LOW0: low / close; current low normalized by current close from Alpha158 price feature block,low|close,1,Alpha158 LOW0: low / close; current low normalized by current close from Alpha158 price feature block,4.595e-05,0.00017715,-0.0001312,-1.6382,0.5131,0.00083983,-0.29943653,0.00290927,-0.0074718,0.44,25,per_bar_mean_x_bars_per_year
q158_low_close_0h,alpha158_price,conditional,24h,0.05956265,0.05956265,0.16085208,0.16085208,0.370295,0.370295,0.370295,49.3799,0.6573,0.6573,17783,186.2,3316259,0.0,False,DIRECTION_UNKNOWN,Alpha158 LOW0: low / close; current low normalized by current close from Alpha158 price feature block,low|close,1,Alpha158 LOW0: low / close; current low normalized by current close from Alpha158 price feature block,-0.00013986,0.00129815,-0.00143801,-6.9925,0.5095,0.00420697,-0.5550004,0.01457336,-0.05081717,0.4,25,per_bar_mean_x_bars_per_year
q158_low_close_0h,alpha158_price,conditional,72h,0.06283117,0.06283117,0.15591815,0.15591815,0.402975,0.402975,0.402975,53.6654,0.6739,0.6739,17735,186.2,3316259,0.0,False,DIRECTION_UNKNOWN,Alpha158 LOW0: low / close; current low normalized by current close from Alpha158 price feature block,low|close,1,Alpha158 LOW0: low / close; current low normalized by current close from Alpha158 price feature block,-0.00038559,0.00357128,-0.00395687,-10.1663,0.5082,0.01270854,-0.4986425,0.04402369,-0.13195618,0.36,25,per_bar_mean_x_bars_per_year
q158_open_close_1h,alpha158_price,conditional,1h,0.03611963,0.03611963,0.16140816,0.16140816,0.223778,0.223778,0.223778,29.8599,0.6019,0.6019,17805,186.2,3315993,8e-05,False,DIRECTION_UNKNOWN,"Alpha158 OPEN1: Ref(open,1) / close; previous open normalized by current close from Alpha158 price feature block",open|close,2,"Alpha158 OPEN1: Ref(open,1) / close; previous open normalized by current close from Alpha158 price feature block",8.115e-05,8.38e-06,7.277e-05,1.7621,0.5193,0.00030266,0.69770377,0.00104843,-0.00061207,0.52,25,per_bar_mean_x_bars_per_year
q158_open_close_1h,alpha158_price,conditional,4h,0.03124795,0.03124795,0.15924853,0.15924853,0.196221,0.196221,0.196221,26.1814,0.5864,0.5864,17803,186.2,3315993,8e-05,False,DIRECTION_UNKNOWN,"Alpha158 OPEN1: Ref(open,1) / close; previous open normalized by current close from Alpha158 price feature block",open|close,2,"Alpha158 OPEN1: Ref(open,1) / close; previous open normalized by current close from Alpha158 price feature block",0.00010093,0.00012217,-2.124e-05,-0.2649,0.5074,0.00082061,-0.0378583,0.00284268,-0.00394272,0.56,25,per_bar_mean_x_bars_per_year
