factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status,long_short_return,long_leg_return,short_leg_return,positive_ls
wq101_alpha34,wq101,conditional,1h,2024-06,LONG_SHORT,Long-Short,4.284e-05,,714,,DIRECTION_UNKNOWN,4.284e-05,-0.00033669,-0.00037952,True
wq101_alpha34,wq101,conditional,1h,2024-07,LONG_SHORT,Long-Short,-1.351e-05,,744,,DIRECTION_UNKNOWN,-1.351e-05,-8.552e-05,-7.202e-05,False
wq101_alpha34,wq101,conditional,1h,2024-08,LONG_SHORT,Long-Short,2.349e-05,,744,,DIRECTION_UNKNOWN,2.349e-05,-0.0001562,-0.00017969,True
wq101_alpha34,wq101,conditional,1h,2024-09,LONG_SHORT,Long-Short,7.28e-05,,720,,DIRECTION_UNKNOWN,7.28e-05,0.00026929,0.00019649,True
wq101_alpha34,wq101,conditional,1h,2024-10,LONG_SHORT,Long-Short,7.206e-05,,744,,DIRECTION_UNKNOWN,7.206e-05,1.603e-05,-5.603e-05,True
wq101_alpha34,wq101,conditional,1h,2024-11,LONG_SHORT,Long-Short,-0.00014955,,720,,DIRECTION_UNKNOWN,-0.00014955,0.00079421,0.00094377,False
wq101_alpha34,wq101,conditional,1h,2024-12,LONG_SHORT,Long-Short,0.00022957,,744,,DIRECTION_UNKNOWN,0.00022957,0.0001038,-0.00012577,True
wq101_alpha34,wq101,conditional,1h,2025-01,LONG_SHORT,Long-Short,0.00030974,,744,,DIRECTION_UNKNOWN,0.00030974,-8.258e-05,-0.00039233,True
wq101_alpha34,wq101,conditional,1h,2025-02,LONG_SHORT,Long-Short,0.00022608,,672,,DIRECTION_UNKNOWN,0.00022608,-0.00034276,-0.00056884,True
wq101_alpha34,wq101,conditional,1h,2025-03,LONG_SHORT,Long-Short,0.0001606,,744,,DIRECTION_UNKNOWN,0.0001606,-0.00019803,-0.00035863,True
wq101_alpha34,wq101,conditional,1h,2025-04,LONG_SHORT,Long-Short,0.00025811,,720,,DIRECTION_UNKNOWN,0.00025811,0.00045278,0.00019466,True
wq101_alpha34,wq101,conditional,1h,2025-05,LONG_SHORT,Long-Short,2.541e-05,,744,,DIRECTION_UNKNOWN,2.541e-05,5.565e-05,3.024e-05,True
wq101_alpha34,wq101,conditional,1h,2025-06,LONG_SHORT,Long-Short,0.0001795,,720,,DIRECTION_UNKNOWN,0.0001795,-6.759e-05,-0.00024709,True
wq101_alpha34,wq101,conditional,1h,2025-07,LONG_SHORT,Long-Short,0.00014329,,744,,DIRECTION_UNKNOWN,0.00014329,0.00037234,0.00022905,True
