factor_name,category,expected_direction,used_in_current_signal,status,horizons_computed,horizons_total,best_adj_ic_horizon,best_adj_ic
wq101_alpha47,wq101,conditional,False,DIRECTION_UNKNOWN,0,4,72h,0.00477706
wq101_alpha61,wq101,conditional,False,DIRECTION_UNKNOWN,0,4,72h,-0.00114311
wq101_alpha65,wq101,conditional,False,DIRECTION_UNKNOWN,0,4,72h,0.00053701
wq101_alpha68,wq101,conditional,False,DIRECTION_UNKNOWN,0,4,1h,0.0113255
wq101_alpha74,wq101,conditional,False,DIRECTION_UNKNOWN,0,4,24h,0.01045119
wq101_alpha75,wq101,conditional,False,DIRECTION_UNKNOWN,0,4,24h,0.0112691
