factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status,long_short_return,long_leg_return,short_leg_return,positive_ls
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-06,LONG_SHORT,Long-Short,-4.61e-06,,690,,DIRECTION_UNKNOWN,-4.61e-06,-0.00037043,-0.00036582,False
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-07,LONG_SHORT,Long-Short,-7.26e-06,,744,,DIRECTION_UNKNOWN,-7.26e-06,-6.796e-05,-6.07e-05,False
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-08,LONG_SHORT,Long-Short,0.00016132,,744,,DIRECTION_UNKNOWN,0.00016132,-0.00016964,-0.00033096,True
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-09,LONG_SHORT,Long-Short,-7.383e-05,,720,,DIRECTION_UNKNOWN,-7.383e-05,0.00022813,0.00030196,False
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-10,LONG_SHORT,Long-Short,9.553e-05,,744,,DIRECTION_UNKNOWN,9.553e-05,6.242e-05,-3.311e-05,True
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-11,LONG_SHORT,Long-Short,-0.00012358,,720,,DIRECTION_UNKNOWN,-0.00012358,0.00071918,0.00084276,False
q158_ma_30h,alpha158_rolling_price,conditional,1h,2024-12,LONG_SHORT,Long-Short,0.00012823,,744,,DIRECTION_UNKNOWN,0.00012823,-2.127e-05,-0.0001495,True
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-01,LONG_SHORT,Long-Short,-0.00016445,,744,,DIRECTION_UNKNOWN,-0.00016445,-0.00041461,-0.00025016,False
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-02,LONG_SHORT,Long-Short,-6.674e-05,,672,,DIRECTION_UNKNOWN,-6.674e-05,-0.00042866,-0.00036192,False
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-03,LONG_SHORT,Long-Short,0.00013315,,744,,DIRECTION_UNKNOWN,0.00013315,-0.00028126,-0.0004144,True
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-04,LONG_SHORT,Long-Short,0.00020979,,720,,DIRECTION_UNKNOWN,0.00020979,0.00038921,0.00017942,True
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-05,LONG_SHORT,Long-Short,-0.00015997,,744,,DIRECTION_UNKNOWN,-0.00015997,5.963e-05,0.0002196,False
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-06,LONG_SHORT,Long-Short,0.00012543,,720,,DIRECTION_UNKNOWN,0.00012543,-9.089e-05,-0.00021631,True
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-07,LONG_SHORT,Long-Short,-0.00034178,,744,,DIRECTION_UNKNOWN,-0.00034178,7.59e-05,0.00041768,False
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-08,LONG_SHORT,Long-Short,-0.00031697,,744,,DIRECTION_UNKNOWN,-0.00031697,7.924e-05,0.00039622,False
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-09,LONG_SHORT,Long-Short,-0.00038726,,720,,DIRECTION_UNKNOWN,-0.00038726,4.593e-05,0.00043319,False
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-10,LONG_SHORT,Long-Short,-0.00029473,,744,,DIRECTION_UNKNOWN,-0.00029473,-3.882e-05,0.00025592,False
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-11,LONG_SHORT,Long-Short,-0.00034887,,720,,DIRECTION_UNKNOWN,-0.00034887,-0.00038705,-3.818e-05,False
q158_ma_30h,alpha158_rolling_price,conditional,1h,2025-12,LONG_SHORT,Long-Short,8.476e-05,,744,,DIRECTION_UNKNOWN,8.476e-05,1.042e-05,-7.434e-05,True
q158_ma_30h,alpha158_rolling_price,conditional,1h,2026-01,LONG_SHORT,Long-Short,-0.00016339,,744,,DIRECTION_UNKNOWN,-0.00016339,-0.00018385,-2.046e-05,False
q158_ma_30h,alpha158_rolling_price,conditional,1h,2026-02,LONG_SHORT,Long-Short,-5.142e-05,,672,,DIRECTION_UNKNOWN,-5.142e-05,-0.0001022,-5.079e-05,False
q158_ma_30h,alpha158_rolling_price,conditional,1h,2026-03,LONG_SHORT,Long-Short,-0.00015093,,744,,DIRECTION_UNKNOWN,-0.00015093,-4.456e-05,0.00010638,False
q158_ma_30h,alpha158_rolling_price,conditional,1h,2026-04,LONG_SHORT,Long-Short,-0.00024874,,720,,DIRECTION_UNKNOWN,-0.00024874,0.00042543,0.00067416,False
q158_ma_30h,alpha158_rolling_price,conditional,1h,2026-05,LONG_SHORT,Long-Short,5.89e-06,,744,,DIRECTION_UNKNOWN,5.89e-06,0.00012976,0.00012388,True
q158_ma_30h,alpha158_rolling_price,conditional,1h,2026-06,LONG_SHORT,Long-Short,-0.00055247,,288,,DIRECTION_UNKNOWN,-0.00055247,-0.00049992,5.255e-05,False
q158_ma_30h,alpha158_rolling_price,conditional,4h,2024-06,LONG_SHORT,Long-Short,-0.00017277,,690,,DIRECTION_UNKNOWN,-0.00017277,-0.00155456,-0.00138179,False
q158_ma_30h,alpha158_rolling_price,conditional,4h,2024-07,LONG_SHORT,Long-Short,6.502e-05,,744,,DIRECTION_UNKNOWN,6.502e-05,-0.00013935,-0.00020438,True
q158_ma_30h,alpha158_rolling_price,conditional,4h,2024-08,LONG_SHORT,Long-Short,0.00037325,,744,,DIRECTION_UNKNOWN,0.00037325,-0.00082094,-0.00119419,True
q158_ma_30h,alpha158_rolling_price,conditional,4h,2024-09,LONG_SHORT,Long-Short,-0.00051923,,720,,DIRECTION_UNKNOWN,-0.00051923,0.00096594,0.00148518,False
q158_ma_30h,alpha158_rolling_price,conditional,4h,2024-10,LONG_SHORT,Long-Short,0.00018672,,744,,DIRECTION_UNKNOWN,0.00018672,-0.00021613,-0.00040285,True
q158_ma_30h,alpha158_rolling_price,conditional,4h,2024-11,LONG_SHORT,Long-Short,-0.00057236,,720,,DIRECTION_UNKNOWN,-0.00057236,0.00278965,0.00336202,False
