factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status,top_bucket_mean_return,bottom_bucket_mean_return,long_short_spread_mean,long_short_spread_t_stat,long_short_win_rate,long_short_spread_std,long_short_spread_annualized_return,long_short_spread_annualized_vol,long_short_spread_max_drawdown,long_short_spread_positive_period_rate,n_monthly_periods,annualization_method
wq101_alpha36,wq101,conditional,24h,LONG_SHORT,Long-Short,-0.00026945,,,17584,DIRECTION_UNKNOWN,-0.00020407,6.537e-05,-0.00026945,-1.9738,0.4995,0.0022257,-0.1744991,0.00771007,-0.01615974,0.4,25,per_bar_mean_x_bars_per_year
wq101_alpha36,wq101,conditional,72h,LONG_SHORT,Long-Short,5.6e-07,,,17536,DIRECTION_UNKNOWN,-8.83e-05,-8.885e-05,5.6e-07,0.0021,0.5046,0.00495927,-0.04243615,0.01717943,-0.0229903,0.56,25,per_bar_mean_x_bars_per_year
wq101_alpha39,wq101,conditional,1h,LONG_SHORT,Long-Short,3.82e-06,,,17557,DIRECTION_UNKNOWN,4.08e-06,2.6e-07,3.82e-06,0.1291,0.5021,0.00017627,0.02523972,0.00061062,-0.00141447,0.6,25,per_bar_mean_x_bars_per_year
wq101_alpha39,wq101,conditional,4h,LONG_SHORT,Long-Short,-0.00011796,,,17554,DIRECTION_UNKNOWN,-2.664e-05,9.133e-05,-0.00011796,-1.9556,0.5035,0.00066494,-0.25605006,0.00230343,-0.00548052,0.36,25,per_bar_mean_x_bars_per_year
wq101_alpha39,wq101,conditional,24h,LONG_SHORT,Long-Short,-0.00094501,,,17534,DIRECTION_UNKNOWN,-0.00028375,0.00066127,-0.00094501,-5.9753,0.4929,0.00321779,-0.42864844,0.01114675,-0.03723379,0.28,25,per_bar_mean_x_bars_per_year
wq101_alpha39,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.00302242,,,17486,DIRECTION_UNKNOWN,-0.0009896,0.00203282,-0.00302242,-10.1561,0.4791,0.0068492,-0.38293642,0.02372632,-0.08861958,0.28,25,per_bar_mean_x_bars_per_year
wq101_alpha57,wq101,conditional,1h,LONG_SHORT,Long-Short,9.378e-05,,,17776,DIRECTION_UNKNOWN,4.562e-05,-4.816e-05,9.378e-05,3.111,0.5201,0.00020761,0.92672808,0.00071917,-0.00039918,0.8,25,per_bar_mean_x_bars_per_year
wq101_alpha57,wq101,conditional,4h,LONG_SHORT,Long-Short,0.00010551,,,17773,DIRECTION_UNKNOWN,4.485e-05,-6.066e-05,0.00010551,1.7397,0.5156,0.00040622,0.23054448,0.0014072,-0.00158679,0.68,25,per_bar_mean_x_bars_per_year
wq101_alpha57,wq101,conditional,24h,LONG_SHORT,Long-Short,-0.00015728,,,17753,DIRECTION_UNKNOWN,3.953e-05,0.00019681,-0.00015728,-1.0288,0.5023,0.00124053,-0.08698691,0.00429732,-0.00749539,0.6,25,per_bar_mean_x_bars_per_year
wq101_alpha57,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.00036933,,,17705,DIRECTION_UNKNOWN,0.00031936,0.00068868,-0.00036933,-1.2184,0.496,0.0020606,-0.04981123,0.00713814,-0.01265086,0.4,25,per_bar_mean_x_bars_per_year
wq101_alpha62,wq101,conditional,1h,LONG_SHORT,Long-Short,8.66e-06,,,17757,DIRECTION_UNKNOWN,-1.831e-05,-2.696e-05,8.66e-06,0.3925,0.5063,0.00011028,0.10591369,0.00038202,-0.00062116,0.6,25,per_bar_mean_x_bars_per_year
wq101_alpha62,wq101,conditional,4h,LONG_SHORT,Long-Short,-1.572e-05,,,17754,DIRECTION_UNKNOWN,-0.00010142,-8.57e-05,-1.572e-05,-0.3469,0.5105,0.00037675,-0.03330982,0.00130509,-0.00201957,0.48,25,per_bar_mean_x_bars_per_year
wq101_alpha62,wq101,conditional,24h,LONG_SHORT,Long-Short,9.435e-05,,,17734,DIRECTION_UNKNOWN,-0.00053039,-0.00062474,9.435e-05,0.8041,0.5083,0.00234948,0.01581894,0.00813884,-0.01621212,0.44,25,per_bar_mean_x_bars_per_year
wq101_alpha62,wq101,conditional,72h,LONG_SHORT,Long-Short,4.03e-06,,,17686,DIRECTION_UNKNOWN,-0.00160622,-0.00161024,4.03e-06,0.0164,0.5141,0.00693472,-0.00735588,0.02402259,-0.0447108,0.4,25,per_bar_mean_x_bars_per_year
wq101_alpha64,wq101,conditional,1h,LONG_SHORT,Long-Short,-5.76e-06,,,17658,DIRECTION_UNKNOWN,-2.412e-05,-1.837e-05,-5.76e-06,-0.2598,0.499,0.00013388,-0.04868718,0.00046378,-0.00086067,0.44,25,per_bar_mean_x_bars_per_year
wq101_alpha64,wq101,conditional,4h,LONG_SHORT,Long-Short,-9.12e-06,,,17655,DIRECTION_UNKNOWN,-7.96e-05,-7.048e-05,-9.12e-06,-0.2024,0.5013,0.00048508,-0.01928062,0.00168037,-0.00317344,0.44,25,per_bar_mean_x_bars_per_year
wq101_alpha64,wq101,conditional,24h,LONG_SHORT,Long-Short,-3.289e-05,,,17635,DIRECTION_UNKNOWN,-0.000402,-0.00036912,-3.289e-05,-0.2774,0.5034,0.00219609,-0.01590674,0.00760749,-0.01279332,0.48,25,per_bar_mean_x_bars_per_year
wq101_alpha64,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.00065629,,,17587,DIRECTION_UNKNOWN,-0.00137448,-0.00071819,-0.00065629,-2.5837,0.5092,0.00641132,-0.06176911,0.02220948,-0.04545008,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha66,wq101,conditional,1h,LONG_SHORT,Long-Short,-2.554e-05,,,17774,DIRECTION_UNKNOWN,-1.049e-05,1.505e-05,-2.554e-05,-0.9049,0.4981,0.00016333,-0.17454388,0.0005658,-0.00160379,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha66,wq101,conditional,4h,LONG_SHORT,Long-Short,-0.00010154,,,17771,DIRECTION_UNKNOWN,-6.861e-05,3.293e-05,-0.00010154,-1.8027,0.4972,0.00060094,-0.25080029,0.00208173,-0.00425971,0.44,25,per_bar_mean_x_bars_per_year
wq101_alpha66,wq101,conditional,24h,LONG_SHORT,Long-Short,-0.0007815,,,17751,DIRECTION_UNKNOWN,-0.0005667,0.0002148,-0.0007815,-5.2624,0.4897,0.00232012,-0.36314025,0.00803714,-0.02699917,0.32,25,per_bar_mean_x_bars_per_year
wq101_alpha66,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.00218611,,,17703,DIRECTION_UNKNOWN,-0.001386,0.00080011,-0.00218611,-7.5464,0.4863,0.00423274,-0.29058939,0.01466264,-0.06175208,0.24,25,per_bar_mean_x_bars_per_year
wq101_alpha71,wq101,conditional,1h,LONG_SHORT,Long-Short,5.67e-06,,,17563,DIRECTION_UNKNOWN,-2.781e-05,-3.348e-05,5.67e-06,0.2399,0.5046,0.00011577,0.09327926,0.00040105,-0.00033617,0.6,25,per_bar_mean_x_bars_per_year
wq101_alpha71,wq101,conditional,4h,LONG_SHORT,Long-Short,5.131e-05,,,17560,DIRECTION_UNKNOWN,-7.501e-05,-0.00012631,5.131e-05,1.0698,0.504,0.00037865,0.1184644,0.00131168,-0.00108653,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha71,wq101,conditional,24h,LONG_SHORT,Long-Short,-0.00028727,,,17540,DIRECTION_UNKNOWN,-0.00044989,-0.00016262,-0.00028727,-2.3605,0.4916,0.00102307,-0.09423534,0.00354402,-0.00912145,0.44,25,per_bar_mean_x_bars_per_year
wq101_alpha71,wq101,conditional,72h,LONG_SHORT,Long-Short,-0.00045084,,,17492,DIRECTION_UNKNOWN,-0.00062453,-0.00017369,-0.00045084,-1.8143,0.4957,0.00382371,-0.05675184,0.01324572,-0.0190558,0.44,25,per_bar_mean_x_bars_per_year
wq101_alpha72,wq101,conditional,1h,LONG_SHORT,Long-Short,2.191e-05,,,17750,DIRECTION_UNKNOWN,-7.2e-07,-2.263e-05,2.191e-05,0.9199,0.5034,0.00014434,0.27492026,0.00050002,-0.00048701,0.56,25,per_bar_mean_x_bars_per_year
wq101_alpha72,wq101,conditional,4h,LONG_SHORT,Long-Short,-1.047e-05,,,17747,DIRECTION_UNKNOWN,-8.455e-05,-7.408e-05,-1.047e-05,-0.2138,0.5077,0.00041795,0.00874505,0.00144784,-0.00263477,0.56,25,per_bar_mean_x_bars_per_year
wq101_alpha72,wq101,conditional,24h,LONG_SHORT,Long-Short,-0.00014902,,,17727,DIRECTION_UNKNOWN,-0.0003837,-0.00023468,-0.00014902,-1.1718,0.4992,0.00166342,-0.06659025,0.00576224,-0.01200706,0.48,25,per_bar_mean_x_bars_per_year
wq101_alpha72,wq101,conditional,72h,LONG_SHORT,Long-Short,0.00042001,,,17679,DIRECTION_UNKNOWN,-0.00111236,-0.00153238,0.00042001,1.6952,0.5033,0.00310411,0.05065153,0.01075296,-0.00978993,0.52,25,per_bar_mean_x_bars_per_year
