factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status,long_short_return,long_leg_return,short_leg_return,positive_ls
wq101_alpha25,wq101,conditional,1h,2024-06,LONG_SHORT,Long-Short,7.58e-06,,700,,DIRECTION_UNKNOWN,7.58e-06,-0.00032005,-0.00032763,True
wq101_alpha25,wq101,conditional,1h,2024-07,LONG_SHORT,Long-Short,1.8e-06,,744,,DIRECTION_UNKNOWN,1.8e-06,-0.0001037,-0.00010549,True
wq101_alpha25,wq101,conditional,1h,2024-08,LONG_SHORT,Long-Short,6.72e-06,,744,,DIRECTION_UNKNOWN,6.72e-06,-0.00013589,-0.00014262,True
wq101_alpha25,wq101,conditional,1h,2024-09,LONG_SHORT,Long-Short,0.00022932,,720,,DIRECTION_UNKNOWN,0.00022932,0.00036414,0.00013481,True
wq101_alpha25,wq101,conditional,1h,2024-10,LONG_SHORT,Long-Short,0.00020824,,743,,DIRECTION_UNKNOWN,0.00020824,3.463e-05,-0.00017361,True
wq101_alpha25,wq101,conditional,1h,2024-11,LONG_SHORT,Long-Short,-1.222e-05,,720,,DIRECTION_UNKNOWN,-1.222e-05,0.00066549,0.00067771,False
wq101_alpha25,wq101,conditional,1h,2024-12,LONG_SHORT,Long-Short,0.00022269,,744,,DIRECTION_UNKNOWN,0.00022269,-5.352e-05,-0.00027621,True
wq101_alpha25,wq101,conditional,1h,2025-01,LONG_SHORT,Long-Short,0.00052591,,744,,DIRECTION_UNKNOWN,0.00052591,-5.672e-05,-0.00058264,True
wq101_alpha25,wq101,conditional,1h,2025-02,LONG_SHORT,Long-Short,0.00024382,,672,,DIRECTION_UNKNOWN,0.00024382,-0.00031922,-0.00056304,True
wq101_alpha25,wq101,conditional,1h,2025-03,LONG_SHORT,Long-Short,0.00014945,,744,,DIRECTION_UNKNOWN,0.00014945,-0.00025366,-0.00040311,True
wq101_alpha25,wq101,conditional,1h,2025-04,LONG_SHORT,Long-Short,0.00036003,,720,,DIRECTION_UNKNOWN,0.00036003,0.00042289,6.286e-05,True
wq101_alpha25,wq101,conditional,1h,2025-05,LONG_SHORT,Long-Short,0.00020415,,744,,DIRECTION_UNKNOWN,0.00020415,0.00021857,1.443e-05,True
wq101_alpha25,wq101,conditional,1h,2025-06,LONG_SHORT,Long-Short,0.00010127,,720,,DIRECTION_UNKNOWN,0.00010127,-6.665e-05,-0.00016791,True
wq101_alpha25,wq101,conditional,1h,2025-07,LONG_SHORT,Long-Short,-5.877e-05,,744,,DIRECTION_UNKNOWN,-5.877e-05,0.00017796,0.00023674,False
wq101_alpha25,wq101,conditional,1h,2025-08,LONG_SHORT,Long-Short,-0.00014452,,744,,DIRECTION_UNKNOWN,-0.00014452,0.00012283,0.00026735,False
wq101_alpha25,wq101,conditional,1h,2025-09,LONG_SHORT,Long-Short,-0.00015171,,720,,DIRECTION_UNKNOWN,-0.00015171,0.00012821,0.00027993,False
wq101_alpha25,wq101,conditional,1h,2025-10,LONG_SHORT,Long-Short,7.832e-05,,744,,DIRECTION_UNKNOWN,7.832e-05,2.651e-05,-5.181e-05,True
wq101_alpha25,wq101,conditional,1h,2025-11,LONG_SHORT,Long-Short,-5.837e-05,,720,,DIRECTION_UNKNOWN,-5.837e-05,-0.0001782,-0.00011984,False
wq101_alpha25,wq101,conditional,1h,2025-12,LONG_SHORT,Long-Short,-0.00025268,,744,,DIRECTION_UNKNOWN,-0.00025268,-0.00016456,8.812e-05,False
wq101_alpha25,wq101,conditional,1h,2026-01,LONG_SHORT,Long-Short,0.00011659,,744,,DIRECTION_UNKNOWN,0.00011659,-1.983e-05,-0.00013642,True
wq101_alpha25,wq101,conditional,1h,2026-02,LONG_SHORT,Long-Short,-0.00017914,,672,,DIRECTION_UNKNOWN,-0.00017914,-0.00016972,9.42e-06,False
wq101_alpha25,wq101,conditional,1h,2026-03,LONG_SHORT,Long-Short,-0.00019063,,744,,DIRECTION_UNKNOWN,-0.00019063,-5.901e-05,0.00013162,False
wq101_alpha25,wq101,conditional,1h,2026-04,LONG_SHORT,Long-Short,-0.00040613,,720,,DIRECTION_UNKNOWN,-0.00040613,0.00015239,0.00055852,False
wq101_alpha25,wq101,conditional,1h,2026-05,LONG_SHORT,Long-Short,0.00042738,,744,,DIRECTION_UNKNOWN,0.00042738,0.00042337,-4.01e-06,True
wq101_alpha25,wq101,conditional,1h,2026-06,LONG_SHORT,Long-Short,0.00030452,,288,,DIRECTION_UNKNOWN,0.00030452,-0.0001015,-0.00040601,True
wq101_alpha25,wq101,conditional,4h,2024-06,LONG_SHORT,Long-Short,0.00035819,,700,,DIRECTION_UNKNOWN,0.00035819,-0.00123739,-0.00159558,True
wq101_alpha25,wq101,conditional,4h,2024-07,LONG_SHORT,Long-Short,-0.00013114,,744,,DIRECTION_UNKNOWN,-0.00013114,-0.00038652,-0.00025538,False
wq101_alpha25,wq101,conditional,4h,2024-08,LONG_SHORT,Long-Short,0.00046999,,744,,DIRECTION_UNKNOWN,0.00046999,-0.00043745,-0.00090744,True
wq101_alpha25,wq101,conditional,4h,2024-09,LONG_SHORT,Long-Short,0.00034045,,720,,DIRECTION_UNKNOWN,0.00034045,0.00143102,0.00109057,True
wq101_alpha25,wq101,conditional,4h,2024-10,LONG_SHORT,Long-Short,0.00039423,,743,,DIRECTION_UNKNOWN,0.00039423,-0.00019262,-0.00058684,True
wq101_alpha25,wq101,conditional,4h,2024-11,LONG_SHORT,Long-Short,-0.0001808,,720,,DIRECTION_UNKNOWN,-0.0001808,0.00268605,0.00286685,False
wq101_alpha25,wq101,conditional,4h,2024-12,LONG_SHORT,Long-Short,0.00083315,,744,,DIRECTION_UNKNOWN,0.00083315,5.3e-06,-0.00082786,True
wq101_alpha25,wq101,conditional,4h,2025-01,LONG_SHORT,Long-Short,0.0003958,,744,,DIRECTION_UNKNOWN,0.0003958,-0.00083413,-0.00122992,True
wq101_alpha25,wq101,conditional,4h,2025-02,LONG_SHORT,Long-Short,-0.00014256,,672,,DIRECTION_UNKNOWN,-0.00014256,-0.0017973,-0.00165474,False
wq101_alpha25,wq101,conditional,4h,2025-03,LONG_SHORT,Long-Short,0.00033096,,744,,DIRECTION_UNKNOWN,0.00033096,-0.00108186,-0.00141282,True
wq101_alpha25,wq101,conditional,4h,2025-04,LONG_SHORT,Long-Short,0.00024004,,720,,DIRECTION_UNKNOWN,0.00024004,0.00081966,0.00057962,True
wq101_alpha25,wq101,conditional,4h,2025-05,LONG_SHORT,Long-Short,-0.0004637,,744,,DIRECTION_UNKNOWN,-0.0004637,0.0001507,0.0006144,False
wq101_alpha25,wq101,conditional,4h,2025-06,LONG_SHORT,Long-Short,0.00022449,,720,,DIRECTION_UNKNOWN,0.00022449,-0.00044804,-0.00067253,True
wq101_alpha25,wq101,conditional,4h,2025-07,LONG_SHORT,Long-Short,0.00010878,,744,,DIRECTION_UNKNOWN,0.00010878,0.00097944,0.00087066,True
wq101_alpha25,wq101,conditional,4h,2025-08,LONG_SHORT,Long-Short,-5.799e-05,,744,,DIRECTION_UNKNOWN,-5.799e-05,0.00060916,0.00066715,False
wq101_alpha25,wq101,conditional,4h,2025-09,LONG_SHORT,Long-Short,-0.00027128,,720,,DIRECTION_UNKNOWN,-0.00027128,0.00061382,0.0008851,False
wq101_alpha25,wq101,conditional,4h,2025-10,LONG_SHORT,Long-Short,-0.00116919,,744,,DIRECTION_UNKNOWN,-0.00116919,-0.00059986,0.00056933,False
wq101_alpha25,wq101,conditional,4h,2025-11,LONG_SHORT,Long-Short,-0.00061095,,720,,DIRECTION_UNKNOWN,-0.00061095,-0.00133924,-0.00072828,False
wq101_alpha25,wq101,conditional,4h,2025-12,LONG_SHORT,Long-Short,0.00029049,,744,,DIRECTION_UNKNOWN,0.00029049,0.00033863,4.814e-05,True
wq101_alpha25,wq101,conditional,4h,2026-01,LONG_SHORT,Long-Short,-0.00014312,,744,,DIRECTION_UNKNOWN,-0.00014312,-0.00054801,-0.00040489,False
wq101_alpha25,wq101,conditional,4h,2026-02,LONG_SHORT,Long-Short,-0.00073713,,672,,DIRECTION_UNKNOWN,-0.00073713,-0.00065023,8.69e-05,False
wq101_alpha25,wq101,conditional,4h,2026-03,LONG_SHORT,Long-Short,-0.00018308,,744,,DIRECTION_UNKNOWN,-0.00018308,-0.00016209,2.098e-05,False
wq101_alpha25,wq101,conditional,4h,2026-04,LONG_SHORT,Long-Short,-7.151e-05,,720,,DIRECTION_UNKNOWN,-7.151e-05,0.00140604,0.00147755,False
wq101_alpha25,wq101,conditional,4h,2026-05,LONG_SHORT,Long-Short,0.00068009,,744,,DIRECTION_UNKNOWN,0.00068009,0.00103419,0.00035411,True
wq101_alpha25,wq101,conditional,4h,2026-06,LONG_SHORT,Long-Short,0.00013052,,285,,DIRECTION_UNKNOWN,0.00013052,-0.00125647,-0.00138699,True
