factor_name,category,expected_direction,status,used_in_current_signal,required_columns,lookback_window,best_adj_ic_horizon,best_adj_ic,best_direction_adjusted_icir_horizon,best_direction_adjusted_icir,best_long_short_horizon,best_long_short_spread,best_long_short_t_stat,best_ic_win_rate_adjusted,coverage_min,missing_rate_max,direction_status,rankic_longshort_consistency,review_bucket,review_notes
q158_ma_5h,alpha158_rolling_price,conditional,DIRECTION_UNKNOWN,False,close,5,1h,0.03832213,1h,0.234874,72h,-0.00246568,-6.7399,0.6045,3315195,0.000321,CONDITIONAL,DIVERGENT,CONDITIONAL_DIRECTION_REVIEW,Conditional direction but shows IC signal strength.
q158_std_5h,alpha158_rolling_price,negative,COMPUTED,False,close,5,72h,0.07462375,72h,0.425884,72h,-0.00481809,-11.726,0.6819,3315195,0.000321,KNOWN,DIVERGENT,DIRECTION_REVIEW_REQUIRED,RankIC and long-short spread point in opposite directions. Direction semantics need review.
q158_max_5h,alpha158_rolling_price,conditional,DIRECTION_UNKNOWN,False,high|close,5,72h,-0.06192376,72h,-0.368547,72h,0.00291035,7.36,0.4969,3315195,0.000321,CONDITIONAL,DIVERGENT,CONDITIONAL_DIRECTION_REVIEW,Conditional direction but shows IC signal strength.
q158_min_5h,alpha158_rolling_price,conditional,DIRECTION_UNKNOWN,False,low|close,5,72h,0.06589901,72h,0.412933,72h,-0.00446895,-11.2372,0.6712,3315195,0.000321,CONDITIONAL,DIVERGENT,CONDITIONAL_DIRECTION_REVIEW,Conditional direction but shows IC signal strength.
