factor_name,category,expected_direction,used_in_current_signal,status,horizons_computed,horizons_total,best_adj_ic_horizon,best_adj_ic
q158_volume_ratio_1h,alpha158_volume,conditional,False,DIRECTION_UNKNOWN,0,4,1h,0.00339198
q158_volume_ratio_2h,alpha158_volume,conditional,False,DIRECTION_UNKNOWN,0,4,4h,0.00492837
q158_volume_ratio_3h,alpha158_volume,conditional,False,DIRECTION_UNKNOWN,0,4,4h,0.00654671
q158_volume_ratio_4h,alpha158_volume,conditional,False,DIRECTION_UNKNOWN,0,4,4h,0.00687462
