factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status
q158_beta_30h,alpha158_rolling_regression,conditional,1h,0,Q1,-4.31e-05,0.00016608,3308276,17778,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,1,Q2,-2.113e-05,0.00018925,3308276,17778,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2,Q3,-2.76e-05,0.00016644,3308276,17778,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,3,Q4,-1.49e-05,0.00017693,3308276,17778,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,4,Q5,4.03e-05,0.00020006,3308276,17778,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,4h,0,Q1,-0.00015163,0.00046422,3307469,17775,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,4h,1,Q2,-6.961e-05,0.00059483,3307469,17775,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,4h,2,Q3,-7.564e-05,0.00050207,3307469,17775,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,4h,3,Q4,-9.232e-05,0.00054057,3307469,17775,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,4h,4,Q5,0.00011086,0.00057378,3307469,17775,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,24h,0,Q1,-0.00015144,0.00037704,3302126,17755,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,24h,1,Q2,-0.0006624,0.00121337,3302126,17755,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,24h,2,Q3,-0.00067341,0.00112967,3302126,17755,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,24h,3,Q4,-0.00068509,0.00124549,3302126,17755,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,24h,4,Q5,0.00077896,0.00079749,3302126,17755,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,72h,0,Q1,-0.0011733,-0.00065392,3289358,17707,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,72h,1,Q2,-0.00240728,-0.00216505,3289358,17707,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,72h,2,Q3,-0.00251669,-0.00168215,3289358,17707,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,72h,3,Q4,-0.00216819,-0.00079421,3289358,17707,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,72h,4,Q5,0.00376352,0.00224188,3289358,17707,DIRECTION_UNKNOWN
q158_rsqr_30h,alpha158_rolling_regression,conditional,1h,0,Q1,-3.581e-05,0.00013963,3307835,17778,DIRECTION_UNKNOWN
q158_rsqr_30h,alpha158_rolling_regression,conditional,1h,1,Q2,-2.542e-05,0.00017483,3307835,17778,DIRECTION_UNKNOWN
q158_rsqr_30h,alpha158_rolling_regression,conditional,1h,2,Q3,-1.446e-05,0.00020122,3307835,17778,DIRECTION_UNKNOWN
q158_rsqr_30h,alpha158_rolling_regression,conditional,1h,3,Q4,-3.78e-06,0.00022052,3307835,17778,DIRECTION_UNKNOWN
q158_rsqr_30h,alpha158_rolling_regression,conditional,1h,4,Q5,1.251e-05,0.00020328,3307835,17778,DIRECTION_UNKNOWN
q158_rsqr_30h,alpha158_rolling_regression,conditional,4h,0,Q1,-0.00020527,0.00048017,3307031,17775,DIRECTION_UNKNOWN
q158_rsqr_30h,alpha158_rolling_regression,conditional,4h,1,Q2,-9.54e-05,0.00038903,3307031,17775,DIRECTION_UNKNOWN
q158_rsqr_30h,alpha158_rolling_regression,conditional,4h,2,Q3,-6.017e-05,0.00054955,3307031,17775,DIRECTION_UNKNOWN
q158_rsqr_30h,alpha158_rolling_regression,conditional,4h,3,Q4,8.01e-06,0.00068293,3307031,17775,DIRECTION_UNKNOWN
q158_rsqr_30h,alpha158_rolling_regression,conditional,4h,4,Q5,7.347e-05,0.00071858,3307031,17775,DIRECTION_UNKNOWN
q158_rsqr_30h,alpha158_rolling_regression,conditional,24h,0,Q1,-0.00068646,0.00085238,3301695,17755,DIRECTION_UNKNOWN
q158_rsqr_30h,alpha158_rolling_regression,conditional,24h,1,Q2,-0.00037149,0.00106101,3301695,17755,DIRECTION_UNKNOWN
q158_rsqr_30h,alpha158_rolling_regression,conditional,24h,2,Q3,-0.00047917,0.00078156,3301695,17755,DIRECTION_UNKNOWN
q158_rsqr_30h,alpha158_rolling_regression,conditional,24h,3,Q4,-0.00033073,0.00101335,3301695,17755,DIRECTION_UNKNOWN
q158_rsqr_30h,alpha158_rolling_regression,conditional,24h,4,Q5,0.00043525,0.00126918,3301695,17755,DIRECTION_UNKNOWN
q158_rsqr_30h,alpha158_rolling_regression,conditional,72h,0,Q1,-0.00153728,-0.00025318,3288927,17707,DIRECTION_UNKNOWN
