factor_name,category,expected_direction,used_in_current_signal,status,horizons_computed,horizons_total,best_adj_ic_horizon,best_adj_ic
up_down_vol_ratio_20h,alpha158_ohlcv,positive,False,COMPUTED,4,4,4h,-0.01397212
