factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status
q158_roc_20h,alpha158_rolling_price,conditional,1h,0,Q1,8.184e-05,0.0002245,3310670,17787,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,1h,1,Q2,-5.294e-05,0.0001175,3310670,17787,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,1h,2,Q3,-4.136e-05,0.00015234,3310670,17787,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,1h,3,Q4,-2.78e-05,0.00017081,3310670,17787,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,1h,4,Q5,-2.787e-05,0.00020127,3310670,17787,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,4h,0,Q1,0.0003322,0.00072998,3309863,17784,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,4h,1,Q2,-0.00014541,0.00055613,3309863,17784,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,4h,2,Q3,-0.00015422,0.0005423,3309863,17784,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,4h,3,Q4,-0.00014332,0.00047102,3309863,17784,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,4h,4,Q5,-0.0001672,0.00049508,3309863,17784,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,24h,0,Q1,0.00099084,0.00119573,3304520,17764,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,24h,1,Q2,-0.00074633,0.00115639,3304520,17764,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,24h,2,Q3,-0.00074594,0.00117167,3304520,17764,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,24h,3,Q4,-0.00068588,0.00103487,3304520,17764,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,24h,4,Q5,-0.00018308,0.00025645,3304520,17764,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,72h,0,Q1,0.00354531,0.00245532,3291752,17716,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,72h,1,Q2,-0.00202883,-0.00044617,3291752,17716,DIRECTION_UNKNOWN
