factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-06,0,Q1,-0.00041546,-0.000256,690,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-06,1,Q2,-0.00038244,-0.00022408,690,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-06,2,Q3,-0.00038502,-0.00029394,690,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-06,3,Q4,-0.00038046,-0.00024632,690,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-06,4,Q5,-0.00039953,-0.00048552,690,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-07,0,Q1,-9.176e-05,-2.363e-05,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-07,1,Q2,-9.876e-05,4.44e-05,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-07,2,Q3,4.537e-05,-1.057e-05,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-07,3,Q4,-5.297e-05,0.00014385,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-07,4,Q5,-1.742e-05,0.00012437,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-08,0,Q1,-0.00024387,0.00029823,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-08,1,Q2,-0.00011485,0.00030154,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-08,2,Q3,-0.00016777,0.0003202,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-08,3,Q4,-9.019e-05,0.00022456,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-08,4,Q5,-0.00029789,-9.809e-05,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-09,0,Q1,0.00023121,0.0005513,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-09,1,Q2,0.00032685,0.00068168,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-09,2,Q3,0.00029629,0.00054963,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-09,3,Q4,0.00026865,0.00075671,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-09,4,Q5,0.00034266,0.00059047,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-10,0,Q1,-5.396e-05,0.00029235,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-10,1,Q2,3.823e-05,0.00037324,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-10,2,Q3,-6.561e-05,0.00023897,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-10,3,Q4,-6.732e-05,0.00026705,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-10,4,Q5,-3.998e-05,0.00037732,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-11,0,Q1,0.00080356,0.00115638,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-11,1,Q2,0.00080096,0.00125602,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-11,2,Q3,0.00067781,0.00111799,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-11,3,Q4,0.00081321,0.00158038,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-11,4,Q5,0.00083518,0.00122872,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-12,0,Q1,-8.611e-05,0.00054615,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-12,1,Q2,-0.00014966,0.00075609,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-12,2,Q3,-0.00013238,0.00063746,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-12,3,Q4,-0.00013906,0.0007251,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2024-12,4,Q5,-0.00016982,0.00046821,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-01,0,Q1,-0.00037295,-0.00012822,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-01,1,Q2,-0.00014741,7.525e-05,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-01,2,Q3,-0.00012574,5.027e-05,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-01,3,Q4,-0.00017335,0.0001757,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-01,4,Q5,-0.00030936,0.00030683,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-02,0,Q1,-0.00054005,-0.00020042,672,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-02,1,Q2,-0.00040918,-8.926e-05,672,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-02,2,Q3,-0.00026804,8.249e-05,672,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-02,3,Q4,-0.00045585,-0.00053871,672,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-02,4,Q5,-0.00031874,-0.00015468,672,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-03,0,Q1,-0.00033557,-1.081e-05,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-03,1,Q2,-0.00024216,0.00026251,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-03,2,Q3,-0.00021142,0.00023082,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-03,3,Q4,-0.00027745,6.44e-05,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-03,4,Q5,-0.00043173,-9.816e-05,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-04,0,Q1,0.00014596,0.00016862,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-04,1,Q2,0.00020705,0.00035984,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-04,2,Q3,0.00023334,0.00040197,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-04,3,Q4,0.00031615,0.00036805,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-04,4,Q5,0.00034775,0.00020705,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-05,0,Q1,5.619e-05,1.783e-05,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-05,1,Q2,0.00016292,0.00050289,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-05,2,Q3,-2.66e-05,0.00020352,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-05,3,Q4,0.00012274,2.633e-05,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-05,4,Q5,-1.305e-05,-0.00018436,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-06,0,Q1,-7.828e-05,6.958e-05,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-06,1,Q2,-0.00017328,-0.00020387,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-06,2,Q3,-0.00010778,2.15e-05,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-06,3,Q4,-7.433e-05,-3.447e-05,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-06,4,Q5,-0.00014082,-2.031e-05,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-07,0,Q1,7.62e-06,0.00019632,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-07,1,Q2,0.00019852,0.00054525,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-07,2,Q3,0.00026381,0.00040839,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-07,3,Q4,0.00037624,0.00046553,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-07,4,Q5,0.00037877,0.00040088,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-08,0,Q1,1.056e-05,0.00011254,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-08,1,Q2,4.39e-06,5.874e-05,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-08,2,Q3,4.077e-05,0.00015323,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-08,3,Q4,0.00012143,0.0002261,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-08,4,Q5,0.00035631,0.00048673,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-09,0,Q1,1.562e-05,0.00047181,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-09,1,Q2,-2.424e-05,0.00022564,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-09,2,Q3,-7.825e-05,1.478e-05,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-09,3,Q4,9.279e-05,0.00010924,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-09,4,Q5,0.00035602,0.00051145,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-10,0,Q1,5.84e-05,-1.292e-05,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-10,1,Q2,-0.00021847,-5.753e-05,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-10,2,Q3,-0.00024959,0.00017356,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-10,3,Q4,-0.0003697,0.00013604,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-10,4,Q5,5.239e-05,0.00053977,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-11,0,Q1,-0.0002963,-3.155e-05,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-11,1,Q2,-8.904e-05,0.00029768,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-11,2,Q3,-0.00022947,-2.55e-06,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-11,3,Q4,-8.545e-05,0.00027693,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-11,4,Q5,-0.0001855,-9.973e-05,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-12,0,Q1,7.383e-05,0.0002873,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-12,1,Q2,-3.344e-05,7.472e-05,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-12,2,Q3,-7.995e-05,0.00019606,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-12,3,Q4,-5.596e-05,0.00013643,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2025-12,4,Q5,-0.00014727,-0.00011371,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2026-01,0,Q1,-0.00016009,0.00023127,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2026-01,1,Q2,-0.00019624,0.00017345,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2026-01,2,Q3,-9.661e-05,5.672e-05,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2026-01,3,Q4,-0.00015973,0.00014239,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2026-01,4,Q5,1.589e-05,-7.204e-05,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2026-02,0,Q1,-3.979e-05,-2.992e-05,672,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2026-02,1,Q2,-4.995e-05,9.967e-05,672,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2026-02,2,Q3,-8.549e-05,-5.049e-05,672,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2026-02,3,Q4,-0.00017662,-2.209e-05,672,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2026-02,4,Q5,-0.00013757,4.201e-05,672,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2026-03,0,Q1,-2.265e-05,-9.976e-05,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2026-03,1,Q2,-2.281e-05,-8.33e-05,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2026-03,2,Q3,3.17e-06,-7.268e-05,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2026-03,3,Q4,-2.697e-05,-0.00028201,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2026-03,4,Q5,3.8e-06,-3.97e-06,744,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2026-04,0,Q1,0.00039728,0.00034703,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2026-04,1,Q2,0.00026364,0.00012669,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2026-04,2,Q3,0.0002397,0.00010622,720,,DIRECTION_UNKNOWN
q158_beta_30h,alpha158_rolling_regression,conditional,1h,2026-04,3,Q4,0.00017232,0.00015522,720,,DIRECTION_UNKNOWN
