factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-06,0,Q1,-0.00030357,-0.00036173,718,,DIRECTION_UNKNOWN
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-06,1,Q2,-0.0002837,-0.00040142,718,,DIRECTION_UNKNOWN
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-06,2,Q3,-0.00036522,-8.91e-05,718,,DIRECTION_UNKNOWN
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-06,3,Q4,-0.00037986,-0.00043519,718,,DIRECTION_UNKNOWN
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-06,4,Q5,-0.00035698,-0.00020985,718,,DIRECTION_UNKNOWN
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-07,0,Q1,5.47e-06,0.00024323,744,,DIRECTION_UNKNOWN
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-07,1,Q2,-9.3e-06,-0.00016167,744,,DIRECTION_UNKNOWN
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-07,2,Q3,-2.998e-05,-6.932e-05,744,,DIRECTION_UNKNOWN
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-07,3,Q4,-5.103e-05,-0.00015572,744,,DIRECTION_UNKNOWN
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-07,4,Q5,-0.00013968,-1.062e-05,744,,DIRECTION_UNKNOWN
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-08,0,Q1,-4.651e-05,0.00037484,744,,DIRECTION_UNKNOWN
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-08,1,Q2,-0.00016496,0.00015072,744,,DIRECTION_UNKNOWN
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-08,2,Q3,-0.00020581,0.00031853,744,,DIRECTION_UNKNOWN
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-08,3,Q4,-0.00016172,0.0003377,744,,DIRECTION_UNKNOWN
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-08,4,Q5,-0.00028194,0.00014303,744,,DIRECTION_UNKNOWN
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-09,0,Q1,0.00027294,0.00080699,720,,DIRECTION_UNKNOWN
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-09,1,Q2,0.00031754,0.00067536,720,,DIRECTION_UNKNOWN
q158_volume_ratio_1h,alpha158_volume,conditional,1h,2024-09,2,Q3,0.00026335,0.00041497,720,,DIRECTION_UNKNOWN
