factor_name,category,expected_direction,used_in_current_signal,status,horizons_computed,horizons_total,best_adj_ic_horizon,best_adj_ic
q158_qtlu_20h,alpha158_rolling,conditional,False,DIRECTION_UNKNOWN,0,4,4h,0.02235871
q158_qtld_20h,alpha158_rolling,conditional,False,DIRECTION_UNKNOWN,0,4,24h,0.04672086
q158_rank_close_20h,alpha158_rolling,conditional,False,DIRECTION_UNKNOWN,0,4,4h,-0.01136729
q158_cntp_20h,alpha158_rolling,positive,False,COMPUTED,4,4,4h,-0.00176443
q158_cntn_20h,alpha158_rolling,negative,False,COMPUTED,4,4,4h,0.00172243
q158_sumd_20h,alpha158_rolling,positive,False,COMPUTED,4,4,4h,-0.01357775
