factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status
q158_open_close_2h,alpha158_price,conditional,1h,0,Q1,9.96e-06,0.00017887,3315458,17805,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,1,Q2,-6.046e-05,0.00015003,3315458,17805,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2,Q3,-3.299e-05,0.00013736,3315458,17805,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,3,Q4,-9.19e-06,0.00018587,3315458,17805,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,4,Q5,3.793e-05,0.00023191,3315458,17805,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,4h,0,Q1,0.00012632,0.0007042,3314651,17802,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,4h,1,Q2,-0.00015036,0.00042666,3314651,17802,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,4h,2,Q3,-0.00015664,0.00045365,3314651,17802,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,4h,3,Q4,-0.00011402,0.00052766,3314651,17802,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,4h,4,Q5,6.391e-05,0.00068385,3314651,17802,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,24h,0,Q1,0.00098063,0.00139026,3309308,17782,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,24h,1,Q2,-0.00075024,0.00134409,3309308,17782,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,24h,2,Q3,-0.000802,0.00105966,3309308,17782,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,24h,3,Q4,-0.00077248,0.00092018,3309308,17782,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,24h,4,Q5,0.0001662,0.00091628,3309308,17782,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,72h,0,Q1,0.00275363,0.00269981,3296540,17734,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,72h,1,Q2,-0.00230764,-0.00043651,3296540,17734,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,72h,2,Q3,-0.00261444,-0.00170194,3296540,17734,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,72h,3,Q4,-0.00238717,-0.00155652,3296540,17734,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,72h,4,Q5,0.0005621,0.0005141,3296540,17734,DIRECTION_UNKNOWN
q158_high_close_2h,alpha158_price,conditional,1h,0,Q1,-2.17e-06,0.0001391,3315458,17805,DIRECTION_UNKNOWN
q158_high_close_2h,alpha158_price,conditional,1h,1,Q2,-4.394e-05,0.00011604,3315458,17805,DIRECTION_UNKNOWN
q158_high_close_2h,alpha158_price,conditional,1h,2,Q3,-4.348e-05,0.00015532,3315458,17805,DIRECTION_UNKNOWN
q158_high_close_2h,alpha158_price,conditional,1h,3,Q4,-1.378e-05,0.00017258,3315458,17805,DIRECTION_UNKNOWN
q158_high_close_2h,alpha158_price,conditional,1h,4,Q5,4.863e-05,0.00025363,3315458,17805,DIRECTION_UNKNOWN
q158_high_close_2h,alpha158_price,conditional,4h,0,Q1,0.00010936,0.0006749,3314651,17802,DIRECTION_UNKNOWN
q158_high_close_2h,alpha158_price,conditional,4h,1,Q2,-0.00015599,0.0004591,3314651,17802,DIRECTION_UNKNOWN
q158_high_close_2h,alpha158_price,conditional,4h,2,Q3,-0.00016351,0.00046147,3314651,17802,DIRECTION_UNKNOWN
q158_high_close_2h,alpha158_price,conditional,4h,3,Q4,-9.441e-05,0.0005177,3314651,17802,DIRECTION_UNKNOWN
q158_high_close_2h,alpha158_price,conditional,4h,4,Q5,7.29e-05,0.00073351,3314651,17802,DIRECTION_UNKNOWN
q158_high_close_2h,alpha158_price,conditional,24h,0,Q1,0.00053817,0.00159476,3309308,17782,DIRECTION_UNKNOWN
q158_high_close_2h,alpha158_price,conditional,24h,1,Q2,-0.00073257,0.00144206,3309308,17782,DIRECTION_UNKNOWN
q158_high_close_2h,alpha158_price,conditional,24h,2,Q3,-0.00084255,0.00103517,3309308,17782,DIRECTION_UNKNOWN
q158_high_close_2h,alpha158_price,conditional,24h,3,Q4,-0.00067525,0.00070719,3309308,17782,DIRECTION_UNKNOWN
