factor_name,category,expected_direction,status,used_in_current_signal,required_columns,lookback_window,best_adj_ic_horizon,best_adj_ic,best_direction_adjusted_icir_horizon,best_direction_adjusted_icir,best_long_short_horizon,best_long_short_spread,best_long_short_t_stat,best_ic_win_rate_adjusted,coverage_min,missing_rate_max,direction_status,rankic_longshort_consistency,review_bucket,review_notes
q158_beta_20h,alpha158_rolling_regression,conditional,DIRECTION_UNKNOWN,False,close,20,24h,-0.02522843,24h,-0.152319,72h,0.00420217,11.1042,0.4643,3311205,0.001524,CONDITIONAL,DIVERGENT,CONDITIONAL_DIRECTION_REVIEW,Conditional direction but shows IC signal strength.
q158_rsqr_20h,alpha158_rolling_regression,conditional,DIRECTION_UNKNOWN,False,close,20,24h,0.00425135,24h,0.033849,72h,0.00095298,3.1806,0.5086,3311205,0.001524,CONDITIONAL,CONSISTENT,CONDITIONAL_DIRECTION_REVIEW,Conditional direction; weak or no clear IC signal.
q158_resi_20h,alpha158_rolling_regression,conditional,DIRECTION_UNKNOWN,False,close,20,1h,-0.03012537,1h,-0.18969,72h,0.00100264,2.7565,0.4768,3311205,0.001524,CONDITIONAL,DIVERGENT,CONDITIONAL_DIRECTION_REVIEW,Conditional direction but shows IC signal strength.
q158_imax_20h,alpha158_rolling_position,conditional,DIRECTION_UNKNOWN,False,high,20,4h,0.01307592,4h,0.108712,72h,-0.00372371,-11.9535,0.5473,3311205,0.001524,CONDITIONAL,DIVERGENT,CONDITIONAL_DIRECTION_REVIEW,Conditional direction; weak or no clear IC signal.
q158_imin_20h,alpha158_rolling_position,conditional,DIRECTION_UNKNOWN,False,low,20,24h,-0.01377994,24h,-0.114907,72h,0.00268511,8.75,0.4735,3311205,0.001524,CONDITIONAL,DIVERGENT,CONDITIONAL_DIRECTION_REVIEW,Conditional direction; weak or no clear IC signal.
q158_imxd_20h,alpha158_rolling_position,conditional,DIRECTION_UNKNOWN,False,high|low,20,4h,0.01583179,4h,0.127102,72h,-0.00417647,-12.9263,0.5539,3311205,0.001524,CONDITIONAL,DIVERGENT,CONDITIONAL_DIRECTION_REVIEW,Conditional direction; weak or no clear IC signal.
