factor_name,category,expected_direction,direction_source,horizon,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,t_stat,n_periods,n_symbols_avg,coverage,missing_rate,used_in_current_signal,status,notes
rev_3h,reversal,positive,factor_registry,1h,0.03438465,0.03438465,28.304,17803,186.2,3315461,0.000241,False,COMPUTED,-(close / close_3h_ago - 1); formula is already sign-inverted to represent reversal hypothesis; higher factor_value means stronger prior loser / stronger reversal signal. expected_direction set to positive to avoid double inversion in direction-adjusted IC.
rev_3h,reversal,positive,factor_registry,4h,0.03179481,0.03179481,26.6248,17801,186.2,3315461,0.000241,False,COMPUTED,-(close / close_3h_ago - 1); formula is already sign-inverted to represent reversal hypothesis; higher factor_value means stronger prior loser / stronger reversal signal. expected_direction set to positive to avoid double inversion in direction-adjusted IC.
rev_3h,reversal,positive,factor_registry,24h,0.01720871,0.01720871,14.6016,17781,186.2,3315461,0.000241,False,COMPUTED,-(close / close_3h_ago - 1); formula is already sign-inverted to represent reversal hypothesis; higher factor_value means stronger prior loser / stronger reversal signal. expected_direction set to positive to avoid double inversion in direction-adjusted IC.
rev_3h,reversal,positive,factor_registry,72h,0.00799398,0.00799398,7.148,17733,186.2,3315461,0.000241,False,COMPUTED,-(close / close_3h_ago - 1); formula is already sign-inverted to represent reversal hypothesis; higher factor_value means stronger prior loser / stronger reversal signal. expected_direction set to positive to avoid double inversion in direction-adjusted IC.
rev_1h,reversal,positive,factor_registry,1h,0.03650558,0.03650558,30.6929,17804,186.2,3315993,8e-05,False,COMPUTED,-(close / close_1h_ago - 1); very short-term reversal diagnostic
rev_1h,reversal,positive,factor_registry,4h,0.02815733,0.02815733,23.9276,17802,186.2,3315993,8e-05,False,COMPUTED,-(close / close_1h_ago - 1); very short-term reversal diagnostic
rev_1h,reversal,positive,factor_registry,24h,0.01188053,0.01188053,10.3289,17782,186.2,3315993,8e-05,False,COMPUTED,-(close / close_1h_ago - 1); very short-term reversal diagnostic
rev_1h,reversal,positive,factor_registry,72h,0.00455941,0.00455941,4.144,17734,186.2,3315993,8e-05,False,COMPUTED,-(close / close_1h_ago - 1); very short-term reversal diagnostic
price_volume_corr_20h,volume_price,conditional,factor_registry,1h,-0.02173599,-0.02173599,-25.2656,17766,185.7,3299518,0.005048,False,DIRECTION_UNKNOWN,"rolling_corr(ret_1h, pct_change(quote_volume), 20); attention diagnostic"
price_volume_corr_20h,volume_price,conditional,factor_registry,4h,-0.03189871,-0.03189871,-36.3568,17764,185.7,3299518,0.005048,False,DIRECTION_UNKNOWN,"rolling_corr(ret_1h, pct_change(quote_volume), 20); attention diagnostic"
price_volume_corr_20h,volume_price,conditional,factor_registry,24h,-0.04024845,-0.04024845,-46.3692,17744,185.7,3299518,0.005048,False,DIRECTION_UNKNOWN,"rolling_corr(ret_1h, pct_change(quote_volume), 20); attention diagnostic"
price_volume_corr_20h,volume_price,conditional,factor_registry,72h,-0.03572889,-0.03572889,-42.5232,17696,185.7,3299518,0.005048,False,DIRECTION_UNKNOWN,"rolling_corr(ret_1h, pct_change(quote_volume), 20); attention diagnostic"
