factor_name,category,expected_direction,status,used_in_current_signal,required_columns,lookback_window,best_adj_ic_horizon,best_adj_ic,best_direction_adjusted_icir_horizon,best_direction_adjusted_icir,best_long_short_horizon,best_long_short_spread,best_long_short_t_stat,best_ic_win_rate_adjusted,coverage_min,missing_rate_max,direction_status,rankic_longshort_consistency,review_bucket,review_notes
q158_ma_60h,alpha158_rolling_price,conditional,DIRECTION_UNKNOWN,False,close,60,24h,0.03440075,24h,0.200548,72h,-0.00588439,-15.5725,0.5808,3300565,0.004732,CONDITIONAL,DIVERGENT,CONDITIONAL_DIRECTION_REVIEW,Conditional direction but shows IC signal strength.
q158_std_60h,alpha158_rolling_price,negative,COMPUTED,False,close,60,72h,0.08072321,72h,0.406912,72h,-0.00389632,-8.9821,0.6777,3300565,0.004732,KNOWN,DIVERGENT,DIRECTION_REVIEW_REQUIRED,RankIC and long-short spread point in opposite directions. Direction semantics need review.
q158_max_60h,alpha158_rolling_price,conditional,DIRECTION_UNKNOWN,False,high|close,60,72h,-0.06272527,72h,-0.335841,72h,-0.00146519,-3.7674,0.477,3300565,0.004732,CONDITIONAL,CONSISTENT,CONDITIONAL_DIRECTION_REVIEW,Conditional direction but shows IC signal strength.
q158_min_60h,alpha158_rolling_price,conditional,DIRECTION_UNKNOWN,False,low|close,60,24h,0.06779301,24h,0.434893,72h,-0.00685705,-17.1566,0.6777,3300565,0.004732,CONDITIONAL,DIVERGENT,CONDITIONAL_DIRECTION_REVIEW,Conditional direction but shows IC signal strength.
