factor_name,category,expected_direction,horizon,period,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,raw_rank_ic_std,direction_adjusted_rank_ic_std,raw_icir,direction_adjusted_icir,icir,ic_win_rate_raw,ic_win_rate_adjusted,n_periods,status
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2024-06,0.00392339,0.00392339,0.16452209,0.16452209,0.023847,0.023847,0.023847,0.4943,0.4943,700,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2024-07,-0.0110201,-0.0110201,0.16169862,0.16169862,-0.068152,-0.068152,-0.068152,0.4583,0.4583,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2024-08,-0.01199599,-0.01199599,0.18040595,0.18040595,-0.066494,-0.066494,-0.066494,0.4758,0.4758,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2024-09,-0.01089156,-0.01089156,0.16203467,0.16203467,-0.067217,-0.067217,-0.067217,0.4833,0.4833,720,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2024-10,-0.02234669,-0.02234669,0.17778414,0.17778414,-0.125696,-0.125696,-0.125696,0.4441,0.4441,743,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2024-11,-0.01654296,-0.01654296,0.18550306,0.18550306,-0.089179,-0.089179,-0.089179,0.4778,0.4778,720,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2024-12,-0.02045211,-0.02045211,0.16690478,0.16690478,-0.122538,-0.122538,-0.122538,0.4583,0.4583,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2025-01,-0.0067958,-0.0067958,0.18685421,0.18685421,-0.03637,-0.03637,-0.03637,0.4758,0.4758,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2025-02,-0.00424191,-0.00424191,0.20999806,0.20999806,-0.0202,-0.0202,-0.0202,0.4851,0.4851,672,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2025-03,-0.01368476,-0.01368476,0.17137728,0.17137728,-0.079852,-0.079852,-0.079852,0.4892,0.4892,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2025-04,-0.01003357,-0.01003357,0.15736872,0.15736872,-0.063758,-0.063758,-0.063758,0.4806,0.4806,720,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2025-05,-0.01160076,-0.01160076,0.19990777,0.19990777,-0.058031,-0.058031,-0.058031,0.4812,0.4812,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2025-06,-0.02469279,-0.02469279,0.18224672,0.18224672,-0.135491,-0.135491,-0.135491,0.4431,0.4431,720,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2025-07,-0.01470206,-0.01470206,0.16621324,0.16621324,-0.088453,-0.088453,-0.088453,0.4677,0.4677,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2025-08,-0.0065283,-0.0065283,0.15689588,0.15689588,-0.041609,-0.041609,-0.041609,0.4825,0.4825,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2025-09,-0.01512503,-0.01512503,0.146439,0.146439,-0.103286,-0.103286,-0.103286,0.4403,0.4403,720,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2025-10,-0.02266044,-0.02266044,0.1300496,0.1300496,-0.174245,-0.174245,-0.174245,0.4355,0.4355,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2025-11,-0.01902592,-0.01902592,0.12910785,0.12910785,-0.147365,-0.147365,-0.147365,0.4347,0.4347,720,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2025-12,-0.02232949,-0.02232949,0.11866477,0.11866477,-0.188173,-0.188173,-0.188173,0.414,0.414,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2026-01,-0.01443819,-0.01443819,0.13323192,0.13323192,-0.108369,-0.108369,-0.108369,0.4288,0.4288,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2026-02,-0.01486911,-0.01486911,0.12271345,0.12271345,-0.121169,-0.121169,-0.121169,0.4583,0.4583,672,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2026-03,-0.00903915,-0.00903915,0.10884488,0.10884488,-0.083046,-0.083046,-0.083046,0.4812,0.4812,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2026-04,-0.01147209,-0.01147209,0.11403019,0.11403019,-0.100606,-0.100606,-0.100606,0.4806,0.4806,720,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2026-05,-0.01130201,-0.01130201,0.11317962,0.11317962,-0.099859,-0.099859,-0.099859,0.4624,0.4624,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,1h,2026-06,0.00091943,0.00091943,0.12302548,0.12302548,0.007474,0.007474,0.007474,0.4965,0.4965,288,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2024-06,0.00225271,0.00225271,0.16700498,0.16700498,0.013489,0.013489,0.013489,0.5129,0.5129,700,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2024-07,-0.0153849,-0.0153849,0.17930404,0.17930404,-0.085803,-0.085803,-0.085803,0.4516,0.4516,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2024-08,-0.01989375,-0.01989375,0.19498215,0.19498215,-0.102029,-0.102029,-0.102029,0.4758,0.4758,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2024-09,-0.00735278,-0.00735278,0.160589,0.160589,-0.045786,-0.045786,-0.045786,0.4986,0.4986,720,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2024-10,-0.03093247,-0.03093247,0.17923055,0.17923055,-0.172585,-0.172585,-0.172585,0.418,0.418,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2024-11,-0.01695328,-0.01695328,0.19644354,0.19644354,-0.086301,-0.086301,-0.086301,0.4917,0.4917,720,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2024-12,-0.02598968,-0.02598968,0.17057372,0.17057372,-0.152366,-0.152366,-0.152366,0.457,0.457,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2025-01,-0.0231241,-0.0231241,0.20169506,0.20169506,-0.114649,-0.114649,-0.114649,0.457,0.457,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2025-02,-0.01622763,-0.01622763,0.21213258,0.21213258,-0.076498,-0.076498,-0.076498,0.4777,0.4777,672,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2025-03,-0.02861724,-0.02861724,0.17170625,0.17170625,-0.166664,-0.166664,-0.166664,0.4409,0.4409,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2025-04,-0.00839359,-0.00839359,0.16343377,0.16343377,-0.051358,-0.051358,-0.051358,0.4819,0.4819,720,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2025-05,-0.03264726,-0.03264726,0.20031908,0.20031908,-0.162976,-0.162976,-0.162976,0.4194,0.4194,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2025-06,-0.03500252,-0.03500252,0.18125459,0.18125459,-0.193112,-0.193112,-0.193112,0.4417,0.4417,720,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2025-07,-0.01381029,-0.01381029,0.17122734,0.17122734,-0.080655,-0.080655,-0.080655,0.4731,0.4731,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2025-08,-0.00183042,-0.00183042,0.15260748,0.15260748,-0.011994,-0.011994,-0.011994,0.5175,0.5175,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2025-09,-0.01777369,-0.01777369,0.15029164,0.15029164,-0.118261,-0.118261,-0.118261,0.4375,0.4375,720,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2025-10,-0.03789354,-0.03789354,0.13353196,0.13353196,-0.283779,-0.283779,-0.283779,0.4167,0.4167,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2025-11,-0.03092374,-0.03092374,0.13324904,0.13324904,-0.232075,-0.232075,-0.232075,0.3917,0.3917,720,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2025-12,-0.03672007,-0.03672007,0.11451724,0.11451724,-0.320651,-0.320651,-0.320651,0.3777,0.3777,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2026-01,-0.01669225,-0.01669225,0.13138916,0.13138916,-0.127044,-0.127044,-0.127044,0.4355,0.4355,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2026-02,-0.03280818,-0.03280818,0.13297777,0.13297777,-0.246719,-0.246719,-0.246719,0.3958,0.3958,672,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2026-03,-0.0195905,-0.0195905,0.1204109,0.1204109,-0.162697,-0.162697,-0.162697,0.4583,0.4583,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2026-04,-0.02940658,-0.02940658,0.11326741,0.11326741,-0.259621,-0.259621,-0.259621,0.3847,0.3847,720,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2026-05,-0.02616719,-0.02616719,0.11643337,0.11643337,-0.22474,-0.22474,-0.22474,0.4113,0.4113,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,4h,2026-06,0.01412835,0.01412835,0.11866172,0.11866172,0.119064,0.119064,0.119064,0.5614,0.5614,285,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,24h,2024-06,0.0130047,0.0130047,0.17853987,0.17853987,0.072839,0.072839,0.072839,0.5,0.5,700,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,24h,2024-07,0.00338273,0.00338273,0.16620425,0.16620425,0.020353,0.020353,0.020353,0.5403,0.5403,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,24h,2024-08,0.00767045,0.00767045,0.1844757,0.1844757,0.04158,0.04158,0.04158,0.5645,0.5645,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,24h,2024-09,-0.02355171,-0.02355171,0.14246491,0.14246491,-0.165316,-0.165316,-0.165316,0.425,0.425,720,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,24h,2024-10,-0.05327692,-0.05327692,0.17874805,0.17874805,-0.298056,-0.298056,-0.298056,0.379,0.379,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,24h,2024-11,-0.0250045,-0.0250045,0.20664245,0.20664245,-0.121004,-0.121004,-0.121004,0.4847,0.4847,720,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,24h,2024-12,-0.03952239,-0.03952239,0.15085503,0.15085503,-0.261989,-0.261989,-0.261989,0.3831,0.3831,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,24h,2025-01,0.00912023,0.00912023,0.19164064,0.19164064,0.04759,0.04759,0.04759,0.4866,0.4866,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,24h,2025-02,-0.0063209,-0.0063209,0.2021562,0.2021562,-0.031267,-0.031267,-0.031267,0.4955,0.4955,672,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,24h,2025-03,-0.01482238,-0.01482238,0.15605586,0.15605586,-0.094981,-0.094981,-0.094981,0.4597,0.4597,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,24h,2025-04,-0.03054243,-0.03054243,0.16866405,0.16866405,-0.181084,-0.181084,-0.181084,0.4236,0.4236,720,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,24h,2025-05,-0.05385163,-0.05385163,0.24378385,0.24378385,-0.220899,-0.220899,-0.220899,0.4207,0.4207,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,24h,2025-06,-0.02679216,-0.02679216,0.20432894,0.20432894,-0.131123,-0.131123,-0.131123,0.4681,0.4681,720,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,24h,2025-07,-0.03225645,-0.03225645,0.18308665,0.18308665,-0.176181,-0.176181,-0.176181,0.4543,0.4543,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,24h,2025-08,-0.01531111,-0.01531111,0.16673119,0.16673119,-0.091831,-0.091831,-0.091831,0.5,0.5,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,24h,2025-09,-0.03569379,-0.03569379,0.13947146,0.13947146,-0.255922,-0.255922,-0.255922,0.3833,0.3833,720,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,24h,2025-10,-0.04133937,-0.04133937,0.13466084,0.13466084,-0.306989,-0.306989,-0.306989,0.3723,0.3723,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,24h,2025-11,-0.03372449,-0.03372449,0.12105205,0.12105205,-0.278595,-0.278595,-0.278595,0.3764,0.3764,720,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,24h,2025-12,-0.04628371,-0.04628371,0.12760737,0.12760737,-0.362704,-0.362704,-0.362704,0.293,0.293,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,24h,2026-01,-0.03099621,-0.03099621,0.13581635,0.13581635,-0.228222,-0.228222,-0.228222,0.4234,0.4234,744,COMPUTED
q158_beta_20h,alpha158_rolling_regression,conditional,24h,2026-02,-0.0495849,-0.0495849,0.1412233,0.1412233,-0.35111,-0.35111,-0.35111,0.3795,0.3795,672,COMPUTED
