factor_name,category,expected_direction,used_in_current_signal,status,horizons_computed,horizons_total,best_adj_ic_horizon,best_adj_ic
q158_beta_20h,alpha158_rolling_regression,conditional,False,DIRECTION_UNKNOWN,0,4,24h,-0.01323394
q158_rsqr_20h,alpha158_rolling_regression,conditional,False,DIRECTION_UNKNOWN,0,4,24h,0.00425135
q158_resi_20h,alpha158_rolling_regression,conditional,False,DIRECTION_UNKNOWN,0,4,1h,-0.00781195
q158_imax_20h,alpha158_rolling_position,conditional,False,DIRECTION_UNKNOWN,0,4,4h,0.01307592
q158_imin_20h,alpha158_rolling_position,conditional,False,DIRECTION_UNKNOWN,0,4,24h,-0.00789046
q158_imxd_20h,alpha158_rolling_position,conditional,False,DIRECTION_UNKNOWN,0,4,4h,0.01583179
