factor_name,category,expected_direction,horizon,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,raw_rank_ic_std,direction_adjusted_rank_ic_std,raw_icir,direction_adjusted_icir,icir,t_stat,ic_win_rate_raw,ic_win_rate_adjusted,n_periods,n_symbols_avg,coverage,missing_rate,used_in_current_signal,status,formula_proxy,required_columns,lookback_window,notes,top_bucket_mean_return,bottom_bucket_mean_return,long_short_spread_mean,long_short_spread_t_stat,long_short_win_rate,long_short_spread_std,long_short_spread_annualized_return,long_short_spread_annualized_vol,long_short_spread_max_drawdown,long_short_spread_positive_period_rate,n_monthly_periods,annualization_method
wq101_alpha37,wq101,conditional,24h,0.00652274,0.00652274,0.1214345,0.1214345,0.053714,0.053714,0.053714,7.1227,0.5209,0.5209,17584,184.8,3254133,0.018734,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#37: rank(correlation(delay(open-close,1),close,200))+rank(open-close); panel rank semantics preserved",open|close,201,"WorldQuant 101 Alpha#37: rank(correlation(delay(open-close,1),close,200))+rank(open-close); panel rank semantics preserved",-0.00036324,0.00022692,-0.00059016,-3.9597,0.4927,0.00270131,-0.16816821,0.00935763,-0.01937119,0.36,25,per_bar_mean_x_bars_per_year
wq101_alpha37,wq101,conditional,72h,0.00428587,0.00428587,0.11964401,0.11964401,0.035822,0.035822,0.035822,4.7437,0.5112,0.5112,17536,184.8,3254133,0.018734,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#37: rank(correlation(delay(open-close,1),close,200))+rank(open-close); panel rank semantics preserved",open|close,201,"WorldQuant 101 Alpha#37: rank(correlation(delay(open-close,1),close,200))+rank(open-close); panel rank semantics preserved",-0.00101949,0.00109462,-0.00211411,-7.2833,0.4891,0.00795625,-0.22622231,0.02756125,-0.05798443,0.4,25,per_bar_mean_x_bars_per_year
wq101_alpha38,wq101,conditional,1h,0.03540221,0.03540221,0.14810177,0.14810177,0.23904,0.23904,0.23904,31.8892,0.6063,0.6063,17797,186.2,3313838,0.00073,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#38: -rank(ts_rank(close,10))*rank(close/open); panel rank semantics preserved",open|close,10,"WorldQuant 101 Alpha#38: -rank(ts_rank(close,10))*rank(close/open); panel rank semantics preserved",7.352e-05,-2.97e-06,7.65e-05,1.9587,0.5188,0.00026298,0.74776685,0.00091099,-0.00104065,0.52,25,per_bar_mean_x_bars_per_year
wq101_alpha38,wq101,conditional,4h,0.02884304,0.02884304,0.14622208,0.14622208,0.197255,0.197255,0.197255,26.3134,0.5909,0.5909,17795,186.2,3313838,0.00073,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#38: -rank(ts_rank(close,10))*rank(close/open); panel rank semantics preserved",open|close,10,"WorldQuant 101 Alpha#38: -rank(ts_rank(close,10))*rank(close/open); panel rank semantics preserved",0.0001215,8.427e-05,3.723e-05,0.4985,0.5096,0.00069426,0.1127341,0.00240497,-0.00308201,0.44,25,per_bar_mean_x_bars_per_year
wq101_alpha38,wq101,conditional,24h,0.01009023,0.01009023,0.14384646,0.14384646,0.070146,0.070146,0.070146,9.3521,0.5295,0.5295,17775,186.2,3313838,0.00073,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#38: -rank(ts_rank(close,10))*rank(close/open); panel rank semantics preserved",open|close,10,"WorldQuant 101 Alpha#38: -rank(ts_rank(close,10))*rank(close/open); panel rank semantics preserved",0.00017827,0.00059301,-0.00041474,-2.266,0.4967,0.00165455,-0.18832856,0.00573152,-0.01322892,0.44,25,per_bar_mean_x_bars_per_year
wq101_alpha38,wq101,conditional,72h,0.00047853,0.00047853,0.13570451,0.13570451,0.003526,0.003526,0.003526,0.4695,0.5045,0.5045,17727,186.2,3313838,0.00073,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#38: -rank(ts_rank(close,10))*rank(close/open); panel rank semantics preserved",open|close,10,"WorldQuant 101 Alpha#38: -rank(ts_rank(close,10))*rank(close/open); panel rank semantics preserved",0.00023672,0.00172218,-0.00148547,-4.3186,0.494,0.00443282,-0.18936622,0.01535573,-0.03607981,0.4,25,per_bar_mean_x_bars_per_year
wq101_alpha44,wq101,conditional,1h,0.01738461,0.01738461,0.09428594,0.09428594,0.184382,0.184382,0.184382,24.601,0.5763,0.5763,17802,184.2,3279211,0.011172,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#44: -correlation(high,rank(volume),5); rank is cross-sectional per timestamp",high|volume,5,"WorldQuant 101 Alpha#44: -correlation(high,rank(volume),5); rank is cross-sectional per timestamp",-5.83e-06,-2.28e-06,-3.55e-06,-0.1346,0.508,0.00014874,-0.0342474,0.00051527,-0.00046252,0.44,25,per_bar_mean_x_bars_per_year
wq101_alpha44,wq101,conditional,4h,0.02353658,0.02353658,0.09511786,0.09511786,0.247446,0.247446,0.247446,33.0135,0.6047,0.6047,17800,184.2,3279211,0.011172,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#44: -correlation(high,rank(volume),5); rank is cross-sectional per timestamp",high|volume,5,"WorldQuant 101 Alpha#44: -correlation(high,rank(volume),5); rank is cross-sectional per timestamp",-0.00010979,2.395e-05,-0.00013373,-2.5535,0.5048,0.00051568,-0.30036297,0.00178635,-0.00361339,0.36,25,per_bar_mean_x_bars_per_year
wq101_alpha44,wq101,conditional,24h,0.02838311,0.02838311,0.09525415,0.09525415,0.297972,0.297972,0.297972,39.7321,0.6181,0.6181,17780,184.2,3279211,0.011172,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#44: -correlation(high,rank(volume),5); rank is cross-sectional per timestamp",high|volume,5,"WorldQuant 101 Alpha#44: -correlation(high,rank(volume),5); rank is cross-sectional per timestamp",-0.00030151,0.00012334,-0.00042484,-3.149,0.5089,0.00160636,-0.19760293,0.00556458,-0.01427436,0.32,25,per_bar_mean_x_bars_per_year
wq101_alpha44,wq101,conditional,72h,0.02304232,0.02304232,0.09260455,0.09260455,0.248825,0.248825,0.248825,33.1339,0.6038,0.6038,17732,184.2,3279211,0.011172,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#44: -correlation(high,rank(volume),5); rank is cross-sectional per timestamp",high|volume,5,"WorldQuant 101 Alpha#44: -correlation(high,rank(volume),5); rank is cross-sectional per timestamp",-0.00155361,0.00035042,-0.00190403,-7.2547,0.4955,0.0042499,-0.24415726,0.01472209,-0.05649064,0.32,25,per_bar_mean_x_bars_per_year
wq101_alpha45,wq101,conditional,1h,0.00588252,0.00588252,0.09187542,0.09187542,0.064027,0.064027,0.064027,8.538,0.5242,0.5242,17782,185.2,3293400,0.006893,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#45: -rank(mean(delay(close,5),20))*correlation(close,volume,2)*rank(correlation(sum(close,5),sum(close,20),2)); panel rank semantics preserved",close|volume,25,"WorldQuant 101 Alpha#45: -rank(mean(delay(close,5),20))*correlation(close,volume,2)*rank(correlation(sum(close,5),sum(close,20),2)); panel rank semantics preserved",-5.69e-06,-2.612e-05,2.043e-05,0.8451,0.5081,0.00012017,0.15049724,0.00041628,-0.00042453,0.6,25,per_bar_mean_x_bars_per_year
wq101_alpha45,wq101,conditional,4h,0.00681721,0.00681721,0.09197134,0.09197134,0.074123,0.074123,0.074123,9.8837,0.5347,0.5347,17780,185.2,3293400,0.006893,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#45: -rank(mean(delay(close,5),20))*correlation(close,volume,2)*rank(correlation(sum(close,5),sum(close,20),2)); panel rank semantics preserved",close|volume,25,"WorldQuant 101 Alpha#45: -rank(mean(delay(close,5),20))*correlation(close,volume,2)*rank(correlation(sum(close,5),sum(close,20),2)); panel rank semantics preserved",-9.216e-05,-1.85e-05,-7.365e-05,-1.4883,0.506,0.00028316,-0.15905234,0.00098091,-0.00205771,0.36,25,per_bar_mean_x_bars_per_year
wq101_alpha45,wq101,conditional,24h,0.00642583,0.00642583,0.09407847,0.09407847,0.068303,0.068303,0.068303,9.1025,0.5287,0.5287,17760,185.2,3293400,0.006893,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#45: -rank(mean(delay(close,5),20))*correlation(close,volume,2)*rank(correlation(sum(close,5),sum(close,20),2)); panel rank semantics preserved",close|volume,25,"WorldQuant 101 Alpha#45: -rank(mean(delay(close,5),20))*correlation(close,volume,2)*rank(correlation(sum(close,5),sum(close,20),2)); panel rank semantics preserved",-0.00040213,-0.00011989,-0.00028224,-2.2184,0.4953,0.00074787,-0.10425577,0.00259069,-0.0076343,0.36,25,per_bar_mean_x_bars_per_year
wq101_alpha45,wq101,conditional,72h,0.00576546,0.00576546,0.09313522,0.09313522,0.061904,0.061904,0.061904,8.2386,0.5286,0.5286,17712,185.2,3293400,0.006893,False,DIRECTION_UNKNOWN,"WorldQuant 101 Alpha#45: -rank(mean(delay(close,5),20))*correlation(close,volume,2)*rank(correlation(sum(close,5),sum(close,20),2)); panel rank semantics preserved",close|volume,25,"WorldQuant 101 Alpha#45: -rank(mean(delay(close,5),20))*correlation(close,volume,2)*rank(correlation(sum(close,5),sum(close,20),2)); panel rank semantics preserved",-0.001153,-0.00025664,-0.00089636,-3.5094,0.4949,0.00180496,-0.11604197,0.00625257,-0.025541,0.36,25,per_bar_mean_x_bars_per_year
