factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status,long_short_return,long_leg_return,short_leg_return,positive_ls
wq101_alpha47,wq101,conditional,1h,2024-06,LONG_SHORT,Long-Short,8.778e-05,,700,,DIRECTION_UNKNOWN,8.778e-05,-0.00030454,-0.00039232,True
wq101_alpha47,wq101,conditional,1h,2024-07,LONG_SHORT,Long-Short,-0.00010529,,744,,DIRECTION_UNKNOWN,-0.00010529,-8.881e-05,1.648e-05,False
wq101_alpha47,wq101,conditional,1h,2024-08,LONG_SHORT,Long-Short,0.00017513,,744,,DIRECTION_UNKNOWN,0.00017513,-6.48e-05,-0.00023993,True
wq101_alpha47,wq101,conditional,1h,2024-09,LONG_SHORT,Long-Short,8.338e-05,,720,,DIRECTION_UNKNOWN,8.338e-05,0.000285,0.00020162,True
wq101_alpha47,wq101,conditional,1h,2024-10,LONG_SHORT,Long-Short,0.00012853,,743,,DIRECTION_UNKNOWN,0.00012853,1.441e-05,-0.00011411,True
wq101_alpha47,wq101,conditional,1h,2024-11,LONG_SHORT,Long-Short,-0.00010945,,720,,DIRECTION_UNKNOWN,-0.00010945,0.00071011,0.00081956,False
wq101_alpha47,wq101,conditional,1h,2024-12,LONG_SHORT,Long-Short,0.00027781,,744,,DIRECTION_UNKNOWN,0.00027781,4.398e-05,-0.00023384,True
wq101_alpha47,wq101,conditional,1h,2025-01,LONG_SHORT,Long-Short,-0.00012717,,744,,DIRECTION_UNKNOWN,-0.00012717,-0.00034509,-0.00021792,False
wq101_alpha47,wq101,conditional,1h,2025-02,LONG_SHORT,Long-Short,-0.00025278,,672,,DIRECTION_UNKNOWN,-0.00025278,-0.00053841,-0.00028563,False
wq101_alpha47,wq101,conditional,1h,2025-03,LONG_SHORT,Long-Short,0.00022268,,744,,DIRECTION_UNKNOWN,0.00022268,-0.00019237,-0.00041505,True
wq101_alpha47,wq101,conditional,1h,2025-04,LONG_SHORT,Long-Short,2.487e-05,,720,,DIRECTION_UNKNOWN,2.487e-05,0.00023416,0.00020929,True
wq101_alpha47,wq101,conditional,1h,2025-05,LONG_SHORT,Long-Short,-7.226e-05,,744,,DIRECTION_UNKNOWN,-7.226e-05,-5.74e-06,6.651e-05,False
wq101_alpha47,wq101,conditional,1h,2025-06,LONG_SHORT,Long-Short,0.00010241,,720,,DIRECTION_UNKNOWN,0.00010241,-0.00010528,-0.00020769,True
wq101_alpha47,wq101,conditional,1h,2025-07,LONG_SHORT,Long-Short,0.00022214,,744,,DIRECTION_UNKNOWN,0.00022214,0.00035615,0.000134,True
wq101_alpha47,wq101,conditional,1h,2025-08,LONG_SHORT,Long-Short,0.00016906,,744,,DIRECTION_UNKNOWN,0.00016906,0.00025493,8.587e-05,True
wq101_alpha47,wq101,conditional,1h,2025-09,LONG_SHORT,Long-Short,5.655e-05,,720,,DIRECTION_UNKNOWN,5.655e-05,0.00017257,0.00011601,True
wq101_alpha47,wq101,conditional,1h,2025-10,LONG_SHORT,Long-Short,1.058e-05,,744,,DIRECTION_UNKNOWN,1.058e-05,7.68e-06,-2.9e-06,True
wq101_alpha47,wq101,conditional,1h,2025-11,LONG_SHORT,Long-Short,-0.00019962,,720,,DIRECTION_UNKNOWN,-0.00019962,-0.00022107,-2.145e-05,False
wq101_alpha47,wq101,conditional,1h,2025-12,LONG_SHORT,Long-Short,-8.64e-05,,744,,DIRECTION_UNKNOWN,-8.64e-05,-8.689e-05,-4.9e-07,False
wq101_alpha47,wq101,conditional,1h,2026-01,LONG_SHORT,Long-Short,9.262e-05,,744,,DIRECTION_UNKNOWN,9.262e-05,-8.637e-05,-0.00017899,True
wq101_alpha47,wq101,conditional,1h,2026-02,LONG_SHORT,Long-Short,-0.00015591,,672,,DIRECTION_UNKNOWN,-0.00015591,-0.00023795,-8.204e-05,False
wq101_alpha47,wq101,conditional,1h,2026-03,LONG_SHORT,Long-Short,4.319e-05,,744,,DIRECTION_UNKNOWN,4.319e-05,2.589e-05,-1.73e-05,True
