factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status
q158_rsv_30h,alpha158_rolling,conditional,1h,0,Q1,-2.295e-05,0.00017225,3308276,17778,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,1,Q2,8.86e-06,0.00020569,3308276,17778,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,2,Q3,-3.801e-05,0.00018301,3308276,17778,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,3,Q4,-5.956e-05,0.0001087,3308276,17778,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,1h,4,Q5,4.538e-05,0.00019514,3308276,17778,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,4h,0,Q1,-0.00012754,0.00045704,3307469,17775,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,4h,1,Q2,-8.293e-05,0.00055388,3307469,17775,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,4h,2,Q3,-9.855e-05,0.00057768,3307469,17775,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,4h,3,Q4,-0.00014197,0.00057316,3307469,17775,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,4h,4,Q5,0.00017602,0.00066395,3307469,17775,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,24h,0,Q1,-0.00027604,0.0003353,3302126,17755,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,24h,1,Q2,-0.00045227,0.0011409,3302126,17755,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,24h,2,Q3,-0.00067279,0.0009776,3302126,17755,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,24h,3,Q4,-0.00071173,0.00099412,3302126,17755,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,24h,4,Q5,0.00073101,0.00153897,3302126,17755,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,72h,0,Q1,-0.00117853,-0.00021313,3289358,17707,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,72h,1,Q2,-0.00203818,-0.00200813,3289358,17707,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,72h,2,Q3,-0.0021421,-0.00131262,3289358,17707,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,72h,3,Q4,-0.00201549,-0.00040992,3289358,17707,DIRECTION_UNKNOWN
q158_rsv_30h,alpha158_rolling,conditional,72h,4,Q5,0.00287773,0.0026085,3289358,17707,DIRECTION_UNKNOWN
q158_qtlu_30h,alpha158_rolling,conditional,1h,0,Q1,4.747e-05,0.00019113,3308276,17778,DIRECTION_UNKNOWN
q158_qtlu_30h,alpha158_rolling,conditional,1h,1,Q2,-6.425e-05,0.00013194,3308276,17778,DIRECTION_UNKNOWN
q158_qtlu_30h,alpha158_rolling,conditional,1h,2,Q3,-3.832e-05,0.00017272,3308276,17778,DIRECTION_UNKNOWN
q158_qtlu_30h,alpha158_rolling,conditional,1h,3,Q4,-1.461e-05,0.00018296,3308276,17778,DIRECTION_UNKNOWN
q158_qtlu_30h,alpha158_rolling,conditional,1h,4,Q5,1.37e-06,0.00025744,3308276,17778,DIRECTION_UNKNOWN
q158_qtlu_30h,alpha158_rolling,conditional,4h,0,Q1,0.00019405,0.00072916,3307469,17775,DIRECTION_UNKNOWN
q158_qtlu_30h,alpha158_rolling,conditional,4h,1,Q2,-0.00017152,0.00049541,3307469,17775,DIRECTION_UNKNOWN
q158_qtlu_30h,alpha158_rolling,conditional,4h,2,Q3,-0.00013958,0.00050136,3307469,17775,DIRECTION_UNKNOWN
q158_qtlu_30h,alpha158_rolling,conditional,4h,3,Q4,-0.00011391,0.00062194,3307469,17775,DIRECTION_UNKNOWN
q158_qtlu_30h,alpha158_rolling,conditional,4h,4,Q5,-5.396e-05,0.00060141,3307469,17775,DIRECTION_UNKNOWN
q158_qtlu_30h,alpha158_rolling,conditional,24h,0,Q1,0.00090088,0.00096214,3302126,17755,DIRECTION_UNKNOWN
q158_qtlu_30h,alpha158_rolling,conditional,24h,1,Q2,-0.00079654,0.00099856,3302126,17755,DIRECTION_UNKNOWN
q158_qtlu_30h,alpha158_rolling,conditional,24h,2,Q3,-0.00075886,0.00103668,3302126,17755,DIRECTION_UNKNOWN
q158_qtlu_30h,alpha158_rolling,conditional,24h,3,Q4,-0.00071766,0.00127354,3302126,17755,DIRECTION_UNKNOWN
q158_qtlu_30h,alpha158_rolling,conditional,24h,4,Q5,-4.314e-05,0.00054078,3302126,17755,DIRECTION_UNKNOWN
q158_qtlu_30h,alpha158_rolling,conditional,72h,0,Q1,0.00342248,0.00315531,3289358,17707,DIRECTION_UNKNOWN
q158_qtlu_30h,alpha158_rolling,conditional,72h,1,Q2,-0.0020479,-0.00060639,3289358,17707,DIRECTION_UNKNOWN
q158_qtlu_30h,alpha158_rolling,conditional,72h,2,Q3,-0.00248859,-0.00185603,3289358,17707,DIRECTION_UNKNOWN
q158_qtlu_30h,alpha158_rolling,conditional,72h,3,Q4,-0.00259326,-0.00231137,3289358,17707,DIRECTION_UNKNOWN
q158_qtlu_30h,alpha158_rolling,conditional,72h,4,Q5,-0.00086361,0.00017862,3289358,17707,DIRECTION_UNKNOWN
q158_qtld_30h,alpha158_rolling,conditional,1h,0,Q1,5.677e-05,0.00024044,3308276,17778,DIRECTION_UNKNOWN
q158_qtld_30h,alpha158_rolling,conditional,1h,1,Q2,-4.121e-05,0.00015655,3308276,17778,DIRECTION_UNKNOWN
q158_qtld_30h,alpha158_rolling,conditional,1h,2,Q3,-4.432e-05,0.0001321,3308276,17778,DIRECTION_UNKNOWN
q158_qtld_30h,alpha158_rolling,conditional,1h,3,Q4,-2.304e-05,0.00015271,3308276,17778,DIRECTION_UNKNOWN
q158_qtld_30h,alpha158_rolling,conditional,1h,4,Q5,-1.618e-05,0.00016307,3308276,17778,DIRECTION_UNKNOWN
q158_qtld_30h,alpha158_rolling,conditional,4h,0,Q1,0.0002157,0.00071951,3307469,17775,DIRECTION_UNKNOWN
q158_qtld_30h,alpha158_rolling,conditional,4h,1,Q2,-7.484e-05,0.00063179,3307469,17775,DIRECTION_UNKNOWN
q158_qtld_30h,alpha158_rolling,conditional,4h,2,Q3,-0.00012916,0.0006159,3307469,17775,DIRECTION_UNKNOWN
q158_qtld_30h,alpha158_rolling,conditional,4h,3,Q4,-0.00012657,0.00055056,3307469,17775,DIRECTION_UNKNOWN
q158_qtld_30h,alpha158_rolling,conditional,4h,4,Q5,-0.00016915,0.00041486,3307469,17775,DIRECTION_UNKNOWN
q158_qtld_30h,alpha158_rolling,conditional,24h,0,Q1,0.00097122,0.00120787,3302126,17755,DIRECTION_UNKNOWN
q158_qtld_30h,alpha158_rolling,conditional,24h,1,Q2,-0.00067056,0.00110366,3302126,17755,DIRECTION_UNKNOWN
q158_qtld_30h,alpha158_rolling,conditional,24h,2,Q3,-0.00066718,0.00142184,3302126,17755,DIRECTION_UNKNOWN
q158_qtld_30h,alpha158_rolling,conditional,24h,3,Q4,-0.00064357,0.00108813,3302126,17755,DIRECTION_UNKNOWN
q158_qtld_30h,alpha158_rolling,conditional,24h,4,Q5,-0.00040058,0.00054164,3302126,17755,DIRECTION_UNKNOWN
q158_qtld_30h,alpha158_rolling,conditional,72h,0,Q1,0.00364243,0.00222687,3289358,17707,DIRECTION_UNKNOWN
q158_qtld_30h,alpha158_rolling,conditional,72h,1,Q2,-0.00210381,-0.00058106,3289358,17707,DIRECTION_UNKNOWN
