factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status
q158_ma_5h,alpha158_rolling_price,conditional,1h,0,Q1,2.034e-05,0.00020609,3314926,17803,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,1,Q2,-6.178e-05,0.00011974,3314926,17803,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2,Q3,-4.167e-05,0.00014023,3314926,17803,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,3,Q4,-1.956e-05,0.00016608,3314926,17803,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,4,Q5,4.739e-05,0.00027199,3314926,17803,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,4h,0,Q1,0.00016241,0.00066486,3314119,17800,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,4h,1,Q2,-0.00016428,0.00048475,3314119,17800,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,4h,2,Q3,-0.00017081,0.0004789,3314119,17800,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,4h,3,Q4,-0.00012463,0.00046839,3314119,17800,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,4h,4,Q5,6.564e-05,0.0006383,3314119,17800,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,24h,0,Q1,0.0009901,0.00150354,3308776,17780,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,24h,1,Q2,-0.00073278,0.00116289,3308776,17780,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,24h,2,Q3,-0.00085619,0.00086741,3308776,17780,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,24h,3,Q4,-0.00070432,0.00092725,3308776,17780,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,24h,4,Q5,0.00010726,0.00064213,3308776,17780,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,72h,0,Q1,0.00279992,0.00256543,3296008,17732,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,72h,1,Q2,-0.00223015,-0.00089888,3296008,17732,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,72h,2,Q3,-0.0026628,-0.00176025,3296008,17732,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,72h,3,Q4,-0.00228183,-0.00209998,3296008,17732,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,72h,4,Q5,0.00033425,0.00023245,3296008,17732,DIRECTION_UNKNOWN
q158_std_5h,alpha158_rolling_price,negative,1h,0,Q1,6.147e-05,0.00025839,3314926,17803,COMPUTED
q158_std_5h,alpha158_rolling_price,negative,1h,1,Q2,-2.772e-05,0.00021207,3314926,17803,COMPUTED
q158_std_5h,alpha158_rolling_price,negative,1h,2,Q3,-4.519e-05,0.00017194,3314926,17803,COMPUTED
q158_std_5h,alpha158_rolling_price,negative,1h,3,Q4,-3.201e-05,0.00014202,3314926,17803,COMPUTED
q158_std_5h,alpha158_rolling_price,negative,1h,4,Q5,-1.279e-05,0.00015309,3314926,17803,COMPUTED
q158_std_5h,alpha158_rolling_price,negative,4h,0,Q1,0.00025783,0.00077361,3314119,17800,COMPUTED
q158_std_5h,alpha158_rolling_price,negative,4h,1,Q2,-0.00013554,0.00061033,3314119,17800,COMPUTED
q158_std_5h,alpha158_rolling_price,negative,4h,2,Q3,-0.00015742,0.00051405,3314119,17800,COMPUTED
q158_std_5h,alpha158_rolling_price,negative,4h,3,Q4,-0.00013818,0.00052967,3314119,17800,COMPUTED
q158_std_5h,alpha158_rolling_price,negative,4h,4,Q5,-5.747e-05,0.00061025,3314119,17800,COMPUTED
q158_std_5h,alpha158_rolling_price,negative,24h,0,Q1,0.00146262,0.00068338,3308776,17780,COMPUTED
q158_std_5h,alpha158_rolling_price,negative,24h,1,Q2,-0.00052294,0.00106378,3308776,17780,COMPUTED
q158_std_5h,alpha158_rolling_price,negative,24h,2,Q3,-0.0008305,0.00116451,3308776,17780,COMPUTED
q158_std_5h,alpha158_rolling_price,negative,24h,3,Q4,-0.00092291,0.00081466,3308776,17780,COMPUTED
q158_std_5h,alpha158_rolling_price,negative,24h,4,Q5,-0.00037428,0.00136366,3308776,17780,COMPUTED
