factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-06,0,Q1,-0.00025033,-0.00022508,710,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-06,1,Q2,-0.00032633,-0.00021219,710,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-06,2,Q3,-0.00036372,-0.00029194,710,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-06,3,Q4,-0.0004443,-0.00038854,710,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-06,4,Q5,-0.00037074,-0.00041891,710,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-07,0,Q1,-6.29e-05,0.00020652,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-07,1,Q2,2.652e-05,-9.567e-05,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-07,2,Q3,-2.47e-06,0.00012291,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-07,3,Q4,-4.276e-05,8.683e-05,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-07,4,Q5,-0.00014175,0.00013265,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-08,0,Q1,-0.00034662,1.911e-05,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-08,1,Q2,-8.682e-05,0.00012319,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-08,2,Q3,-0.00019464,0.00027483,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-08,3,Q4,-0.00016546,0.00016944,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-08,4,Q5,-6.278e-05,0.00021741,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-09,0,Q1,0.00021265,0.00062975,720,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-09,1,Q2,0.00033423,0.00078041,720,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-09,2,Q3,0.00028738,0.00065935,720,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-09,3,Q4,0.00037248,0.00056782,720,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-09,4,Q5,0.0003098,0.00047498,720,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-10,0,Q1,-6.737e-05,0.00033566,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-10,1,Q2,-0.00010597,0.00025303,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-10,2,Q3,-0.00013563,0.00016871,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-10,3,Q4,-6.798e-05,0.00025708,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-10,4,Q5,0.00019326,0.00055165,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-11,0,Q1,0.00083986,0.00138546,720,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-11,1,Q2,0.00078699,0.00118771,720,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-11,2,Q3,0.00080558,0.00144656,720,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-11,3,Q4,0.00074038,0.00147245,720,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-11,4,Q5,0.00079523,0.00138192,720,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-12,0,Q1,-0.00030969,0.00050679,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-12,1,Q2,-0.00029261,0.00043681,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-12,2,Q3,-0.00015025,0.00061328,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-12,3,Q4,-7.23e-05,0.00079055,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2024-12,4,Q5,0.00015353,0.00073047,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2025-01,0,Q1,-0.00018007,0.00026975,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2025-01,1,Q2,-0.00019441,0.00016415,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2025-01,2,Q3,-0.00015046,4.466e-05,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2025-01,3,Q4,-0.00019362,0.00020653,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2025-01,4,Q5,-0.00042923,0.00014578,744,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2025-02,0,Q1,-0.00020154,-0.00017365,672,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2025-02,1,Q2,-0.0003703,-0.0002193,672,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2025-02,2,Q3,-0.00045122,-0.00036951,672,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2025-02,3,Q4,-0.00042097,-0.00023519,672,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2025-02,4,Q5,-0.00057716,-0.00037258,672,,DIRECTION_UNKNOWN
q158_ma_10h,alpha158_rolling_price,conditional,1h,2025-03,0,Q1,-0.00036906,-0.00014078,744,,DIRECTION_UNKNOWN
