factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status,long_short_return,long_leg_return,short_leg_return,positive_ls
wq101_alpha14,wq101,conditional,1h,2024-06,LONG_SHORT,Long-Short,-0.0002146,,710,,DIRECTION_UNKNOWN,-0.0002146,-0.00038086,-0.00016626,False
wq101_alpha14,wq101,conditional,1h,2024-07,LONG_SHORT,Long-Short,-3.919e-05,,744,,DIRECTION_UNKNOWN,-3.919e-05,-3.16e-05,7.59e-06,False
wq101_alpha14,wq101,conditional,1h,2024-08,LONG_SHORT,Long-Short,5.266e-05,,744,,DIRECTION_UNKNOWN,5.266e-05,-0.00011187,-0.00016453,True
wq101_alpha14,wq101,conditional,1h,2024-09,LONG_SHORT,Long-Short,1.764e-05,,720,,DIRECTION_UNKNOWN,1.764e-05,0.00028008,0.00026244,True
wq101_alpha14,wq101,conditional,1h,2024-10,LONG_SHORT,Long-Short,2.1e-07,,744,,DIRECTION_UNKNOWN,2.1e-07,-6.824e-05,-6.845e-05,True
wq101_alpha14,wq101,conditional,1h,2024-11,LONG_SHORT,Long-Short,-0.00010344,,720,,DIRECTION_UNKNOWN,-0.00010344,0.00073338,0.00083681,False
wq101_alpha14,wq101,conditional,1h,2024-12,LONG_SHORT,Long-Short,-0.00010007,,744,,DIRECTION_UNKNOWN,-0.00010007,-0.00031017,-0.0002101,False
wq101_alpha14,wq101,conditional,1h,2025-01,LONG_SHORT,Long-Short,0.00015817,,744,,DIRECTION_UNKNOWN,0.00015817,-0.00024028,-0.00039845,True
wq101_alpha14,wq101,conditional,1h,2025-02,LONG_SHORT,Long-Short,-0.00052645,,672,,DIRECTION_UNKNOWN,-0.00052645,-0.00069998,-0.00017353,False
wq101_alpha14,wq101,conditional,1h,2025-03,LONG_SHORT,Long-Short,8.095e-05,,744,,DIRECTION_UNKNOWN,8.095e-05,-0.00029233,-0.00037328,True
wq101_alpha14,wq101,conditional,1h,2025-04,LONG_SHORT,Long-Short,1.068e-05,,720,,DIRECTION_UNKNOWN,1.068e-05,0.00024505,0.00023437,True
wq101_alpha14,wq101,conditional,1h,2025-05,LONG_SHORT,Long-Short,7.274e-05,,744,,DIRECTION_UNKNOWN,7.274e-05,6.26e-06,-6.648e-05,True
wq101_alpha14,wq101,conditional,1h,2025-06,LONG_SHORT,Long-Short,-4.9e-05,,720,,DIRECTION_UNKNOWN,-4.9e-05,-7.268e-05,-2.368e-05,False
wq101_alpha14,wq101,conditional,1h,2025-07,LONG_SHORT,Long-Short,-9.251e-05,,744,,DIRECTION_UNKNOWN,-9.251e-05,0.00023298,0.00032549,False
wq101_alpha14,wq101,conditional,1h,2025-08,LONG_SHORT,Long-Short,6.674e-05,,744,,DIRECTION_UNKNOWN,6.674e-05,0.00017538,0.00010864,True
wq101_alpha14,wq101,conditional,1h,2025-09,LONG_SHORT,Long-Short,4.416e-05,,720,,DIRECTION_UNKNOWN,4.416e-05,4.11e-05,-3.06e-06,True
wq101_alpha14,wq101,conditional,1h,2025-10,LONG_SHORT,Long-Short,-0.00019395,,744,,DIRECTION_UNKNOWN,-0.00019395,-0.00015664,3.73e-05,False
wq101_alpha14,wq101,conditional,1h,2025-11,LONG_SHORT,Long-Short,8.727e-05,,720,,DIRECTION_UNKNOWN,8.727e-05,-0.00019132,-0.00027859,True
wq101_alpha14,wq101,conditional,1h,2025-12,LONG_SHORT,Long-Short,7.48e-06,,744,,DIRECTION_UNKNOWN,7.48e-06,-2.758e-05,-3.506e-05,True
wq101_alpha14,wq101,conditional,1h,2026-01,LONG_SHORT,Long-Short,-2.162e-05,,744,,DIRECTION_UNKNOWN,-2.162e-05,-0.00014234,-0.00012072,False
wq101_alpha14,wq101,conditional,1h,2026-02,LONG_SHORT,Long-Short,-0.00012737,,672,,DIRECTION_UNKNOWN,-0.00012737,-0.00017284,-4.547e-05,False
wq101_alpha14,wq101,conditional,1h,2026-03,LONG_SHORT,Long-Short,1.228e-05,,744,,DIRECTION_UNKNOWN,1.228e-05,3.363e-05,2.136e-05,True
wq101_alpha14,wq101,conditional,1h,2026-04,LONG_SHORT,Long-Short,6.509e-05,,720,,DIRECTION_UNKNOWN,6.509e-05,0.00036976,0.00030467,True
wq101_alpha14,wq101,conditional,1h,2026-05,LONG_SHORT,Long-Short,-6.824e-05,,744,,DIRECTION_UNKNOWN,-6.824e-05,-1.398e-05,5.426e-05,False
