factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status,long_short_return,long_leg_return,short_leg_return,positive_ls
q158_open_close_4h,alpha158_price,conditional,1h,2024-06,LONG_SHORT,Long-Short,-0.00012365,,715,,DIRECTION_UNKNOWN,-0.00012365,-0.00037906,-0.0002554,False
q158_open_close_4h,alpha158_price,conditional,1h,2024-07,LONG_SHORT,Long-Short,-6.595e-05,,744,,DIRECTION_UNKNOWN,-6.595e-05,-0.00013545,-6.95e-05,False
q158_open_close_4h,alpha158_price,conditional,1h,2024-08,LONG_SHORT,Long-Short,0.00021292,,744,,DIRECTION_UNKNOWN,0.00021292,-0.00014007,-0.00035298,True
q158_open_close_4h,alpha158_price,conditional,1h,2024-09,LONG_SHORT,Long-Short,8.594e-05,,720,,DIRECTION_UNKNOWN,8.594e-05,0.00034876,0.00026281,True
q158_open_close_4h,alpha158_price,conditional,1h,2024-10,LONG_SHORT,Long-Short,0.00025203,,744,,DIRECTION_UNKNOWN,0.00025203,0.00019619,-5.585e-05,True
q158_open_close_4h,alpha158_price,conditional,1h,2024-11,LONG_SHORT,Long-Short,-5.803e-05,,720,,DIRECTION_UNKNOWN,-5.803e-05,0.00074872,0.00080675,False
q158_open_close_4h,alpha158_price,conditional,1h,2024-12,LONG_SHORT,Long-Short,0.00041426,,744,,DIRECTION_UNKNOWN,0.00041426,0.0001461,-0.00026816,True
q158_open_close_4h,alpha158_price,conditional,1h,2025-01,LONG_SHORT,Long-Short,-0.00029414,,744,,DIRECTION_UNKNOWN,-0.00029414,-0.00047329,-0.00017915,False
q158_open_close_4h,alpha158_price,conditional,1h,2025-02,LONG_SHORT,Long-Short,-0.00036548,,672,,DIRECTION_UNKNOWN,-0.00036548,-0.00051079,-0.00014531,False
q158_open_close_4h,alpha158_price,conditional,1h,2025-03,LONG_SHORT,Long-Short,0.00019456,,744,,DIRECTION_UNKNOWN,0.00019456,-0.0002357,-0.00043027,True
q158_open_close_4h,alpha158_price,conditional,1h,2025-04,LONG_SHORT,Long-Short,0.00065086,,720,,DIRECTION_UNKNOWN,0.00065086,0.00059078,-6.008e-05,True
q158_open_close_4h,alpha158_price,conditional,1h,2025-05,LONG_SHORT,Long-Short,-0.0001763,,744,,DIRECTION_UNKNOWN,-0.0001763,-1.387e-05,0.00016243,False
q158_open_close_4h,alpha158_price,conditional,1h,2025-06,LONG_SHORT,Long-Short,0.00017576,,720,,DIRECTION_UNKNOWN,0.00017576,-9.662e-05,-0.00027238,True
q158_open_close_4h,alpha158_price,conditional,1h,2025-07,LONG_SHORT,Long-Short,-3.713e-05,,744,,DIRECTION_UNKNOWN,-3.713e-05,0.00025577,0.0002929,False
q158_open_close_4h,alpha158_price,conditional,1h,2025-08,LONG_SHORT,Long-Short,8.41e-05,,744,,DIRECTION_UNKNOWN,8.41e-05,0.00028145,0.00019735,True
q158_open_close_4h,alpha158_price,conditional,1h,2025-09,LONG_SHORT,Long-Short,-0.00011429,,720,,DIRECTION_UNKNOWN,-0.00011429,0.00022618,0.00034047,False
q158_open_close_4h,alpha158_price,conditional,1h,2025-10,LONG_SHORT,Long-Short,-0.0001776,,744,,DIRECTION_UNKNOWN,-0.0001776,1.538e-05,0.00019298,False
q158_open_close_4h,alpha158_price,conditional,1h,2025-11,LONG_SHORT,Long-Short,-0.00014565,,720,,DIRECTION_UNKNOWN,-0.00014565,-0.00020053,-5.489e-05,False
q158_open_close_4h,alpha158_price,conditional,1h,2025-12,LONG_SHORT,Long-Short,0.0001362,,744,,DIRECTION_UNKNOWN,0.0001362,8.031e-05,-5.589e-05,True
q158_open_close_4h,alpha158_price,conditional,1h,2026-01,LONG_SHORT,Long-Short,0.00013666,,744,,DIRECTION_UNKNOWN,0.00013666,-1.821e-05,-0.00015487,True
q158_open_close_4h,alpha158_price,conditional,1h,2026-02,LONG_SHORT,Long-Short,-0.00038621,,672,,DIRECTION_UNKNOWN,-0.00038621,-0.00025774,0.00012848,False
q158_open_close_4h,alpha158_price,conditional,1h,2026-03,LONG_SHORT,Long-Short,-0.0002924,,744,,DIRECTION_UNKNOWN,-0.0002924,-0.00012519,0.00016721,False
q158_open_close_4h,alpha158_price,conditional,1h,2026-04,LONG_SHORT,Long-Short,-8.74e-05,,720,,DIRECTION_UNKNOWN,-8.74e-05,0.00044912,0.00053651,False
q158_open_close_4h,alpha158_price,conditional,1h,2026-05,LONG_SHORT,Long-Short,0.00026968,,744,,DIRECTION_UNKNOWN,0.00026968,0.00028,1.032e-05,True
q158_open_close_4h,alpha158_price,conditional,1h,2026-06,LONG_SHORT,Long-Short,6.789e-05,,288,,DIRECTION_UNKNOWN,6.789e-05,-0.00020892,-0.00027681,True
q158_open_close_4h,alpha158_price,conditional,4h,2024-06,LONG_SHORT,Long-Short,-0.00060486,,715,,DIRECTION_UNKNOWN,-0.00060486,-0.0015246,-0.00091974,False
q158_open_close_4h,alpha158_price,conditional,4h,2024-07,LONG_SHORT,Long-Short,0.00013798,,744,,DIRECTION_UNKNOWN,0.00013798,-0.00011052,-0.0002485,True
q158_open_close_4h,alpha158_price,conditional,4h,2024-08,LONG_SHORT,Long-Short,0.00099367,,744,,DIRECTION_UNKNOWN,0.00099367,-0.00046387,-0.00145754,True
q158_open_close_4h,alpha158_price,conditional,4h,2024-09,LONG_SHORT,Long-Short,-0.00015314,,720,,DIRECTION_UNKNOWN,-0.00015314,0.00130824,0.00146138,False
q158_open_close_4h,alpha158_price,conditional,4h,2024-10,LONG_SHORT,Long-Short,0.00057444,,744,,DIRECTION_UNKNOWN,0.00057444,0.00028358,-0.00029086,True
q158_open_close_4h,alpha158_price,conditional,4h,2024-11,LONG_SHORT,Long-Short,-0.00020771,,720,,DIRECTION_UNKNOWN,-0.00020771,0.00319163,0.00339935,False
q158_open_close_4h,alpha158_price,conditional,4h,2024-12,LONG_SHORT,Long-Short,0.0004446,,744,,DIRECTION_UNKNOWN,0.0004446,6.72e-06,-0.00043788,True
q158_open_close_4h,alpha158_price,conditional,4h,2025-01,LONG_SHORT,Long-Short,-0.00072632,,744,,DIRECTION_UNKNOWN,-0.00072632,-0.00155412,-0.0008278,False
q158_open_close_4h,alpha158_price,conditional,4h,2025-02,LONG_SHORT,Long-Short,-0.00129102,,672,,DIRECTION_UNKNOWN,-0.00129102,-0.00204905,-0.00075802,False
q158_open_close_4h,alpha158_price,conditional,4h,2025-03,LONG_SHORT,Long-Short,0.00044926,,744,,DIRECTION_UNKNOWN,0.00044926,-0.00110031,-0.00154958,True
q158_open_close_4h,alpha158_price,conditional,4h,2025-04,LONG_SHORT,Long-Short,0.00122108,,720,,DIRECTION_UNKNOWN,0.00122108,0.00162892,0.00040784,True
q158_open_close_4h,alpha158_price,conditional,4h,2025-05,LONG_SHORT,Long-Short,-0.00093896,,744,,DIRECTION_UNKNOWN,-0.00093896,-0.00012372,0.00081523,False
q158_open_close_4h,alpha158_price,conditional,4h,2025-06,LONG_SHORT,Long-Short,0.0006973,,720,,DIRECTION_UNKNOWN,0.0006973,-0.00036202,-0.00105932,True
q158_open_close_4h,alpha158_price,conditional,4h,2025-07,LONG_SHORT,Long-Short,-0.00070409,,744,,DIRECTION_UNKNOWN,-0.00070409,0.00057702,0.00128111,False
q158_open_close_4h,alpha158_price,conditional,4h,2025-08,LONG_SHORT,Long-Short,4.648e-05,,744,,DIRECTION_UNKNOWN,4.648e-05,0.00081981,0.00077334,True
q158_open_close_4h,alpha158_price,conditional,4h,2025-09,LONG_SHORT,Long-Short,-0.00024754,,720,,DIRECTION_UNKNOWN,-0.00024754,0.00073118,0.00097872,False
q158_open_close_4h,alpha158_price,conditional,4h,2025-10,LONG_SHORT,Long-Short,-0.00128874,,744,,DIRECTION_UNKNOWN,-0.00128874,-0.00017409,0.00111465,False
q158_open_close_4h,alpha158_price,conditional,4h,2025-11,LONG_SHORT,Long-Short,-0.00103228,,720,,DIRECTION_UNKNOWN,-0.00103228,-0.0013957,-0.00036342,False
q158_open_close_4h,alpha158_price,conditional,4h,2025-12,LONG_SHORT,Long-Short,0.00081157,,744,,DIRECTION_UNKNOWN,0.00081157,0.00059238,-0.00021919,True
q158_open_close_4h,alpha158_price,conditional,4h,2026-01,LONG_SHORT,Long-Short,-0.00019024,,744,,DIRECTION_UNKNOWN,-0.00019024,-0.00036375,-0.00017351,False
q158_open_close_4h,alpha158_price,conditional,4h,2026-02,LONG_SHORT,Long-Short,-0.00103776,,672,,DIRECTION_UNKNOWN,-0.00103776,-0.00074131,0.00029645,False
q158_open_close_4h,alpha158_price,conditional,4h,2026-03,LONG_SHORT,Long-Short,-0.00013331,,744,,DIRECTION_UNKNOWN,-0.00013331,-0.00010829,2.502e-05,False
q158_open_close_4h,alpha158_price,conditional,4h,2026-04,LONG_SHORT,Long-Short,-6.592e-05,,720,,DIRECTION_UNKNOWN,-6.592e-05,0.00186731,0.00193323,False
q158_open_close_4h,alpha158_price,conditional,4h,2026-05,LONG_SHORT,Long-Short,0.00060566,,744,,DIRECTION_UNKNOWN,0.00060566,0.0009011,0.00029544,True
q158_open_close_4h,alpha158_price,conditional,4h,2026-06,LONG_SHORT,Long-Short,-6.967e-05,,285,,DIRECTION_UNKNOWN,-6.967e-05,-0.00095256,-0.00088289,False
q158_open_close_4h,alpha158_price,conditional,24h,2024-06,LONG_SHORT,Long-Short,-0.00230428,,715,,DIRECTION_UNKNOWN,-0.00230428,-0.00969513,-0.00739085,False
q158_open_close_4h,alpha158_price,conditional,24h,2024-07,LONG_SHORT,Long-Short,-0.00099951,,744,,DIRECTION_UNKNOWN,-0.00099951,-0.00233369,-0.00133419,False
q158_open_close_4h,alpha158_price,conditional,24h,2024-08,LONG_SHORT,Long-Short,0.00060046,,744,,DIRECTION_UNKNOWN,0.00060046,-0.00398371,-0.00458417,True
q158_open_close_4h,alpha158_price,conditional,24h,2024-09,LONG_SHORT,Long-Short,-0.00080891,,720,,DIRECTION_UNKNOWN,-0.00080891,0.00705842,0.00786733,False
q158_open_close_4h,alpha158_price,conditional,24h,2024-10,LONG_SHORT,Long-Short,0.00054204,,744,,DIRECTION_UNKNOWN,0.00054204,-0.00075669,-0.00129873,True
q158_open_close_4h,alpha158_price,conditional,24h,2024-11,LONG_SHORT,Long-Short,0.00051361,,720,,DIRECTION_UNKNOWN,0.00051361,0.01991484,0.01940124,True
q158_open_close_4h,alpha158_price,conditional,24h,2024-12,LONG_SHORT,Long-Short,0.00113446,,744,,DIRECTION_UNKNOWN,0.00113446,-0.00220649,-0.00334094,True
q158_open_close_4h,alpha158_price,conditional,24h,2025-01,LONG_SHORT,Long-Short,-0.00173012,,744,,DIRECTION_UNKNOWN,-0.00173012,-0.00966936,-0.00793925,False
q158_open_close_4h,alpha158_price,conditional,24h,2025-02,LONG_SHORT,Long-Short,-0.00142486,,672,,DIRECTION_UNKNOWN,-0.00142486,-0.00940754,-0.00798268,False
q158_open_close_4h,alpha158_price,conditional,24h,2025-03,LONG_SHORT,Long-Short,-0.00036716,,744,,DIRECTION_UNKNOWN,-0.00036716,-0.00722677,-0.00685961,False
q158_open_close_4h,alpha158_price,conditional,24h,2025-04,LONG_SHORT,Long-Short,-0.00255751,,720,,DIRECTION_UNKNOWN,-0.00255751,0.00534985,0.00790736,False
q158_open_close_4h,alpha158_price,conditional,24h,2025-05,LONG_SHORT,Long-Short,-0.0017751,,744,,DIRECTION_UNKNOWN,-0.0017751,0.00063186,0.00240696,False
q158_open_close_4h,alpha158_price,conditional,24h,2025-06,LONG_SHORT,Long-Short,-0.00017053,,720,,DIRECTION_UNKNOWN,-0.00017053,-0.0042272,-0.00405667,False
q158_open_close_4h,alpha158_price,conditional,24h,2025-07,LONG_SHORT,Long-Short,-0.0018563,,744,,DIRECTION_UNKNOWN,-0.0018563,0.00590801,0.00776431,False
q158_open_close_4h,alpha158_price,conditional,24h,2025-08,LONG_SHORT,Long-Short,-0.00598104,,744,,DIRECTION_UNKNOWN,-0.00598104,0.00144727,0.00742831,False
q158_open_close_4h,alpha158_price,conditional,24h,2025-09,LONG_SHORT,Long-Short,-0.00332078,,720,,DIRECTION_UNKNOWN,-0.00332078,0.00428874,0.00760951,False
q158_open_close_4h,alpha158_price,conditional,24h,2025-10,LONG_SHORT,Long-Short,0.00119483,,744,,DIRECTION_UNKNOWN,0.00119483,0.00230148,0.00110665,True
q158_open_close_4h,alpha158_price,conditional,24h,2025-11,LONG_SHORT,Long-Short,-0.00098735,,720,,DIRECTION_UNKNOWN,-0.00098735,-0.00696243,-0.00597508,False
q158_open_close_4h,alpha158_price,conditional,24h,2025-12,LONG_SHORT,Long-Short,0.00155421,,744,,DIRECTION_UNKNOWN,0.00155421,0.00336883,0.00181462,True
q158_open_close_4h,alpha158_price,conditional,24h,2026-01,LONG_SHORT,Long-Short,-0.00324386,,744,,DIRECTION_UNKNOWN,-0.00324386,-0.00422265,-0.00097879,False
q158_open_close_4h,alpha158_price,conditional,24h,2026-02,LONG_SHORT,Long-Short,0.00122033,,672,,DIRECTION_UNKNOWN,0.00122033,-0.00128527,-0.0025056,True
q158_open_close_4h,alpha158_price,conditional,24h,2026-03,LONG_SHORT,Long-Short,-9.312e-05,,744,,DIRECTION_UNKNOWN,-9.312e-05,0.00090599,0.00099911,False
q158_open_close_4h,alpha158_price,conditional,24h,2026-04,LONG_SHORT,Long-Short,-0.00075317,,720,,DIRECTION_UNKNOWN,-0.00075317,0.01107143,0.01182461,False
q158_open_close_4h,alpha158_price,conditional,24h,2026-05,LONG_SHORT,Long-Short,-9.938e-05,,744,,DIRECTION_UNKNOWN,-9.938e-05,0.00295929,0.00305868,False
q158_open_close_4h,alpha158_price,conditional,24h,2026-06,LONG_SHORT,Long-Short,-0.00982887,,265,,DIRECTION_UNKNOWN,-0.00982887,-0.01059114,-0.00076228,False
q158_open_close_4h,alpha158_price,conditional,72h,2024-06,LONG_SHORT,Long-Short,-0.00704982,,715,,DIRECTION_UNKNOWN,-0.00704982,-0.03333715,-0.02628733,False
q158_open_close_4h,alpha158_price,conditional,72h,2024-07,LONG_SHORT,Long-Short,0.00296643,,744,,DIRECTION_UNKNOWN,0.00296643,-0.00506235,-0.00802878,True
q158_open_close_4h,alpha158_price,conditional,72h,2024-08,LONG_SHORT,Long-Short,-0.00088393,,744,,DIRECTION_UNKNOWN,-0.00088393,-0.01007953,-0.0091956,False
q158_open_close_4h,alpha158_price,conditional,72h,2024-09,LONG_SHORT,Long-Short,0.0002,,720,,DIRECTION_UNKNOWN,0.0002,0.01683781,0.01663781,True
q158_open_close_4h,alpha158_price,conditional,72h,2024-10,LONG_SHORT,Long-Short,0.00327897,,744,,DIRECTION_UNKNOWN,0.00327897,0.00096697,-0.00231201,True
q158_open_close_4h,alpha158_price,conditional,72h,2024-11,LONG_SHORT,Long-Short,-0.00595246,,720,,DIRECTION_UNKNOWN,-0.00595246,0.06059081,0.06654327,False
