factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status
q158_open_close_2h,alpha158_price,conditional,1h,2024-06,0,Q1,-0.00030049,-0.00025967,717,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-06,1,Q2,-0.00030111,-0.00015037,717,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-06,2,Q3,-0.00038203,-0.00032851,717,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-06,3,Q4,-0.00040061,-0.00042065,717,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-06,4,Q5,-0.00033156,-0.00011796,717,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-07,0,Q1,8.562e-05,-6.81e-06,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-07,1,Q2,4.76e-05,0.00020547,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-07,2,Q3,-4.308e-05,-6.02e-05,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-07,3,Q4,-3.714e-05,8.338e-05,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-07,4,Q5,-0.00028472,-8.26e-06,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-08,0,Q1,-0.00028119,-2.007e-05,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-08,1,Q2,-0.00013301,8.67e-05,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-08,2,Q3,-0.00016518,0.00021434,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-08,3,Q4,-0.00017495,0.00033025,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-08,4,Q5,-0.0001092,0.00014285,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-09,0,Q1,9.096e-05,0.00058705,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-09,1,Q2,0.00035455,0.00071319,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-09,2,Q3,0.00031666,0.00064121,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-09,3,Q4,0.00035493,0.00057577,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-09,4,Q5,0.00035418,0.00065158,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-10,0,Q1,-0.00012622,0.00022937,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-10,1,Q2,-0.00017513,0.00017407,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-10,2,Q3,-6.965e-05,0.00016457,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-10,3,Q4,7.07e-06,0.00025695,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-10,4,Q5,0.000195,0.00078336,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-11,0,Q1,0.00071385,0.00082331,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-11,1,Q2,0.00079013,0.00143867,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-11,2,Q3,0.00091429,0.0014656,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-11,3,Q4,0.00073968,0.00124853,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-11,4,Q5,0.00077574,0.00148938,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-12,0,Q1,-0.00055031,0.00019454,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-12,1,Q2,-0.00029421,0.00024152,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-12,2,Q3,-0.00011557,0.00080517,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-12,3,Q4,-1.739e-05,0.00044913,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2024-12,4,Q5,0.00031217,0.00069218,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-01,0,Q1,-0.00022482,0.00020968,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-01,1,Q2,-0.00010183,0.00019383,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-01,2,Q3,-7.611e-05,8.675e-05,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-01,3,Q4,-0.00015573,0.00021802,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-01,4,Q5,-0.00060153,1.268e-05,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-02,0,Q1,-0.0002254,-0.00034641,672,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-02,1,Q2,-0.00042102,-0.00030667,672,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-02,2,Q3,-0.00035748,-0.00015752,672,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-02,3,Q4,-0.00046448,-0.00048171,672,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-02,4,Q5,-0.00050734,-0.00038831,672,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-03,0,Q1,-0.00041959,-2.983e-05,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-03,1,Q2,-0.00031892,1.423e-05,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-03,2,Q3,-0.00024038,8.66e-05,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-03,3,Q4,-0.00024651,0.00028014,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-03,4,Q5,-0.00028537,-5.387e-05,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-04,0,Q1,-3.472e-05,5.355e-05,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-04,1,Q2,0.00013173,0.00024809,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-04,2,Q3,0.00024671,0.00047002,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-04,3,Q4,0.00038513,0.00065217,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-04,4,Q5,0.00055266,0.0004072,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-05,0,Q1,0.0001688,0.0001251,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-05,1,Q2,0.00011772,0.00012377,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-05,2,Q3,3.2e-05,3.236e-05,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-05,3,Q4,-2.427e-05,0.00021149,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-05,4,Q5,-6.1e-07,-5.04e-05,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-06,0,Q1,-0.00022038,-7.93e-06,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-06,1,Q2,-0.0001154,-4.146e-05,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-06,2,Q3,-2.01e-06,2.595e-05,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-06,3,Q4,-0.00016034,-0.00017539,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-06,4,Q5,-7.24e-05,0.00012613,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-07,0,Q1,0.00026028,0.00024862,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-07,1,Q2,0.00015485,0.00026495,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-07,2,Q3,0.00022928,0.00048085,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-07,3,Q4,0.00033361,0.00030699,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-07,4,Q5,0.00022513,0.00038223,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-08,0,Q1,0.00010302,0.00021301,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-08,1,Q2,-3.468e-05,3.897e-05,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-08,2,Q3,6.872e-05,0.00026324,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-08,3,Q4,0.00012343,0.00017482,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-08,4,Q5,0.00028076,0.00030149,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-09,0,Q1,0.00036246,0.00053566,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-09,1,Q2,-5.148e-05,8.667e-05,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-09,2,Q3,-1.193e-05,3.252e-05,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-09,3,Q4,-4.546e-05,4.962e-05,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-09,4,Q5,0.00011772,0.00045843,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-10,0,Q1,0.00025989,0.00036726,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-10,1,Q2,-0.00036556,0.0001802,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-10,2,Q3,-0.00032329,6.091e-05,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-10,3,Q4,-0.00031845,0.00014336,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-10,4,Q5,3.153e-05,0.00055715,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-11,0,Q1,1.285e-05,0.00023974,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-11,1,Q2,-0.0002067,-2.267e-05,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-11,2,Q3,-0.00025266,6.984e-05,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-11,3,Q4,-0.00026398,-0.00012022,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-11,4,Q5,-0.00013231,-0.0001279,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-12,0,Q1,2.438e-05,0.00013841,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-12,1,Q2,-0.00011101,0.00012837,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-12,2,Q3,-0.00016773,-7.774e-05,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-12,3,Q4,-3.498e-05,0.00028533,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2025-12,4,Q5,4.587e-05,0.00044671,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-01,0,Q1,-0.00022429,1.34e-06,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-01,1,Q2,-0.00017619,0.00011359,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-01,2,Q3,-0.00022531,0.00011651,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-01,3,Q4,-5.665e-05,0.00029725,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-01,4,Q5,8.641e-05,9.681e-05,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-02,0,Q1,0.0002108,9.742e-05,672,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-02,1,Q2,-0.00014735,-0.00026581,672,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-02,2,Q3,-0.00017211,-0.00013358,672,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-02,3,Q4,-0.00010458,-2.459e-05,672,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-02,4,Q5,-0.00027769,-0.00014013,672,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-03,0,Q1,0.00017933,5.177e-05,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-03,1,Q2,-9.816e-05,2.794e-05,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-03,2,Q3,-8.153e-05,-0.00023752,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-03,3,Q4,-7.25e-06,-7.268e-05,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-03,4,Q5,-6.142e-05,5.014e-05,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-04,0,Q1,0.00054321,0.0006001,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-04,1,Q2,0.00021597,0.00011933,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-04,2,Q3,0.00020246,3.615e-05,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-04,3,Q4,0.0002911,0.00031662,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-04,4,Q5,0.00038646,0.00023077,720,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-05,0,Q1,-2.523e-05,0.00024728,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-05,1,Q2,-2.241e-05,0.00028179,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-05,2,Q3,6.881e-05,0.00045515,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-05,3,Q4,0.00011814,0.00039656,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-05,4,Q5,0.00025837,0.00028225,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-06,0,Q1,-0.00028236,0.00028214,288,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-06,1,Q2,-0.00055584,3.661e-05,288,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-06,2,Q3,-0.00052154,-0.00033018,288,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-06,3,Q4,-0.00022726,0.00019107,288,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,1h,2026-06,4,Q5,-0.00019146,-1.74e-05,288,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,4h,2024-06,0,Q1,-0.00123345,-1.423e-05,717,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,4h,2024-06,1,Q2,-0.00139751,-0.00018404,717,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,4h,2024-06,2,Q3,-0.00137203,-0.00036399,717,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,4h,2024-06,3,Q4,-0.00144127,-0.00033901,717,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,4h,2024-06,4,Q5,-0.0012929,-0.00020643,717,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,4h,2024-07,0,Q1,-0.00030258,0.00093835,744,,DIRECTION_UNKNOWN
q158_open_close_2h,alpha158_price,conditional,4h,2024-07,1,Q2,-0.00015525,0.00096656,744,,DIRECTION_UNKNOWN
