factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-06,0,Q1,-0.00026043,-0.00011089,715,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-06,1,Q2,-0.00031005,-0.00014492,715,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-06,2,Q3,-0.00043976,-0.00047326,715,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-06,3,Q4,-0.00041701,-0.00049421,715,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-06,4,Q5,-0.0003056,-0.00035266,715,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-07,0,Q1,0.00013758,0.00018112,744,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-07,1,Q2,-3.89e-06,-5.344e-05,744,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-07,2,Q3,-3.1e-05,8.016e-05,744,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-07,3,Q4,-6.706e-05,8.131e-05,744,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-07,4,Q5,-0.00026594,-0.00016328,744,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-08,0,Q1,-0.00027866,-6.416e-05,744,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-08,1,Q2,-0.0001502,3.428e-05,744,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-08,2,Q3,-0.00014145,0.00025791,744,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-08,3,Q4,-0.00019645,0.00026354,744,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-08,4,Q5,-9.666e-05,0.00027524,744,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-09,0,Q1,0.00012121,0.00054063,720,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-09,1,Q2,0.00033064,0.00050819,720,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-09,2,Q3,0.0002777,0.00068426,720,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-09,3,Q4,0.00035813,0.00063445,720,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-09,4,Q5,0.00040061,0.00051408,720,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-10,0,Q1,-7.517e-05,0.0003904,744,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-10,1,Q2,-0.00017475,0.00014107,744,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-10,2,Q3,-8.136e-05,7.772e-05,744,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-10,3,Q4,-8.6e-06,0.00015746,744,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-10,4,Q5,0.00016994,0.00065627,744,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-11,0,Q1,0.00082797,0.00127845,720,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-11,1,Q2,0.00070488,0.00106465,720,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-11,2,Q3,0.0008907,0.00154687,720,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-11,3,Q4,0.00075566,0.00114969,720,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-11,4,Q5,0.00076714,0.00159688,720,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-12,0,Q1,-0.00052092,0.00030466,744,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-12,1,Q2,-0.00036108,0.00040767,744,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-12,2,Q3,-6.08e-05,0.00055685,744,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-12,3,Q4,8.94e-06,0.00063366,744,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-12,4,Q5,0.00026558,0.00098826,744,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-01,0,Q1,-0.0002206,3.704e-05,744,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-01,1,Q2,-0.0001626,0.00015782,744,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-01,2,Q3,-7.416e-05,0.00016278,744,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-01,3,Q4,-0.000175,0.00011195,744,,DIRECTION_UNKNOWN
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-01,4,Q5,-0.00052874,0.00016576,744,,DIRECTION_UNKNOWN
