factor_name,category,expected_direction,horizon,period,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,raw_rank_ic_std,direction_adjusted_rank_ic_std,raw_icir,direction_adjusted_icir,icir,ic_win_rate_raw,ic_win_rate_adjusted,n_periods,status
wq101_alpha34,wq101,conditional,1h,2024-06,0.00485987,0.00485987,0.11679494,0.11679494,0.04161,0.04161,0.04161,0.5308,0.5308,714,COMPUTED
wq101_alpha34,wq101,conditional,1h,2024-07,0.01371521,0.01371521,0.11892244,0.11892244,0.115329,0.115329,0.115329,0.5484,0.5484,744,COMPUTED
wq101_alpha34,wq101,conditional,1h,2024-08,0.00798934,0.00798934,0.12563449,0.12563449,0.063592,0.063592,0.063592,0.5228,0.5228,744,COMPUTED
wq101_alpha34,wq101,conditional,1h,2024-09,0.01719255,0.01719255,0.12129177,0.12129177,0.141745,0.141745,0.141745,0.5681,0.5681,720,COMPUTED
wq101_alpha34,wq101,conditional,1h,2024-10,0.01123808,0.01123808,0.12406151,0.12406151,0.090585,0.090585,0.090585,0.5262,0.5262,743,COMPUTED
wq101_alpha34,wq101,conditional,1h,2024-11,0.00975375,0.00975375,0.13824971,0.13824971,0.070552,0.070552,0.070552,0.5347,0.5347,720,COMPUTED
wq101_alpha34,wq101,conditional,1h,2024-12,0.01811594,0.01811594,0.13468606,0.13468606,0.134505,0.134505,0.134505,0.5336,0.5336,744,COMPUTED
wq101_alpha34,wq101,conditional,1h,2025-01,0.01623975,0.01623975,0.1272389,0.1272389,0.127632,0.127632,0.127632,0.543,0.543,744,COMPUTED
wq101_alpha34,wq101,conditional,1h,2025-02,0.00631199,0.00631199,0.1343125,0.1343125,0.046995,0.046995,0.046995,0.5298,0.5298,672,COMPUTED
wq101_alpha34,wq101,conditional,1h,2025-03,0.01638285,0.01638285,0.1237563,0.1237563,0.13238,0.13238,0.13238,0.5591,0.5591,744,COMPUTED
wq101_alpha34,wq101,conditional,1h,2025-04,0.01930965,0.01930965,0.11052461,0.11052461,0.174709,0.174709,0.174709,0.5764,0.5764,720,COMPUTED
wq101_alpha34,wq101,conditional,1h,2025-05,0.01665855,0.01665855,0.12285888,0.12285888,0.135591,0.135591,0.135591,0.547,0.547,744,COMPUTED
wq101_alpha34,wq101,conditional,1h,2025-06,0.02079057,0.02079057,0.10957407,0.10957407,0.18974,0.18974,0.18974,0.5819,0.5819,720,COMPUTED
wq101_alpha34,wq101,conditional,1h,2025-07,0.0166704,0.0166704,0.11097136,0.11097136,0.150222,0.150222,0.150222,0.5659,0.5659,744,COMPUTED
wq101_alpha34,wq101,conditional,1h,2025-08,0.01342243,0.01342243,0.10065958,0.10065958,0.133345,0.133345,0.133345,0.5538,0.5538,744,COMPUTED
wq101_alpha34,wq101,conditional,1h,2025-09,0.01557711,0.01557711,0.09847767,0.09847767,0.158179,0.158179,0.158179,0.5778,0.5778,720,COMPUTED
wq101_alpha34,wq101,conditional,1h,2025-10,0.01752334,0.01752334,0.09238575,0.09238575,0.189676,0.189676,0.189676,0.6008,0.6008,744,COMPUTED
wq101_alpha34,wq101,conditional,1h,2025-11,0.01602007,0.01602007,0.09427693,0.09427693,0.169926,0.169926,0.169926,0.5625,0.5625,720,COMPUTED
wq101_alpha34,wq101,conditional,1h,2025-12,0.0211752,0.0211752,0.08949578,0.08949578,0.236606,0.236606,0.236606,0.5914,0.5914,744,COMPUTED
wq101_alpha34,wq101,conditional,1h,2026-01,0.02016296,0.02016296,0.09385026,0.09385026,0.214842,0.214842,0.214842,0.5887,0.5887,744,COMPUTED
wq101_alpha34,wq101,conditional,1h,2026-02,0.01760551,0.01760551,0.09123733,0.09123733,0.192964,0.192964,0.192964,0.5655,0.5655,672,COMPUTED
wq101_alpha34,wq101,conditional,1h,2026-03,0.01294323,0.01294323,0.0852804,0.0852804,0.151773,0.151773,0.151773,0.5753,0.5753,744,COMPUTED
wq101_alpha34,wq101,conditional,1h,2026-04,0.0148295,0.0148295,0.08671278,0.08671278,0.171019,0.171019,0.171019,0.5597,0.5597,720,COMPUTED
wq101_alpha34,wq101,conditional,1h,2026-05,0.02047168,0.02047168,0.08746393,0.08746393,0.234058,0.234058,0.234058,0.6129,0.6129,744,COMPUTED
wq101_alpha34,wq101,conditional,1h,2026-06,0.0147381,0.0147381,0.08576382,0.08576382,0.171845,0.171845,0.171845,0.5625,0.5625,288,COMPUTED
wq101_alpha34,wq101,conditional,4h,2024-06,0.0081912,0.0081912,0.12160627,0.12160627,0.067358,0.067358,0.067358,0.5182,0.5182,714,COMPUTED
wq101_alpha34,wq101,conditional,4h,2024-07,0.00420781,0.00420781,0.12714929,0.12714929,0.033093,0.033093,0.033093,0.5215,0.5215,744,COMPUTED
wq101_alpha34,wq101,conditional,4h,2024-08,0.01366794,0.01366794,0.12743968,0.12743968,0.10725,0.10725,0.10725,0.5309,0.5309,744,COMPUTED
wq101_alpha34,wq101,conditional,4h,2024-09,0.01386153,0.01386153,0.11754978,0.11754978,0.117921,0.117921,0.117921,0.5528,0.5528,720,COMPUTED
wq101_alpha34,wq101,conditional,4h,2024-10,0.01039918,0.01039918,0.12369856,0.12369856,0.084069,0.084069,0.084069,0.5228,0.5228,744,COMPUTED
wq101_alpha34,wq101,conditional,4h,2024-11,0.01100379,0.01100379,0.13542693,0.13542693,0.081253,0.081253,0.081253,0.5528,0.5528,720,COMPUTED
wq101_alpha34,wq101,conditional,4h,2024-12,0.02435109,0.02435109,0.13565404,0.13565404,0.179509,0.179509,0.179509,0.5645,0.5645,744,COMPUTED
wq101_alpha34,wq101,conditional,4h,2025-01,0.01395178,0.01395178,0.13235866,0.13235866,0.105409,0.105409,0.105409,0.543,0.543,744,COMPUTED
wq101_alpha34,wq101,conditional,4h,2025-02,0.01120234,0.01120234,0.13604275,0.13604275,0.082344,0.082344,0.082344,0.5327,0.5327,672,COMPUTED
wq101_alpha34,wq101,conditional,4h,2025-03,0.0153555,0.0153555,0.12636008,0.12636008,0.121522,0.121522,0.121522,0.5484,0.5484,744,COMPUTED
wq101_alpha34,wq101,conditional,4h,2025-04,0.01061391,0.01061391,0.1114367,0.1114367,0.095246,0.095246,0.095246,0.55,0.55,720,COMPUTED
wq101_alpha34,wq101,conditional,4h,2025-05,0.00353281,0.00353281,0.12132637,0.12132637,0.029118,0.029118,0.029118,0.5188,0.5188,744,COMPUTED
wq101_alpha34,wq101,conditional,4h,2025-06,0.01537998,0.01537998,0.10551879,0.10551879,0.145756,0.145756,0.145756,0.5861,0.5861,720,COMPUTED
wq101_alpha34,wq101,conditional,4h,2025-07,0.01502998,0.01502998,0.11384052,0.11384052,0.132027,0.132027,0.132027,0.5551,0.5551,744,COMPUTED
wq101_alpha34,wq101,conditional,4h,2025-08,0.01740126,0.01740126,0.10641903,0.10641903,0.163516,0.163516,0.163516,0.5726,0.5726,744,COMPUTED
wq101_alpha34,wq101,conditional,4h,2025-09,0.01485186,0.01485186,0.09836934,0.09836934,0.150981,0.150981,0.150981,0.5694,0.5694,720,COMPUTED
wq101_alpha34,wq101,conditional,4h,2025-10,0.00934105,0.00934105,0.08951876,0.08951876,0.104347,0.104347,0.104347,0.5376,0.5376,744,COMPUTED
wq101_alpha34,wq101,conditional,4h,2025-11,0.01168161,0.01168161,0.09418799,0.09418799,0.124024,0.124024,0.124024,0.5639,0.5639,720,COMPUTED
wq101_alpha34,wq101,conditional,4h,2025-12,0.02177108,0.02177108,0.08934478,0.08934478,0.243675,0.243675,0.243675,0.6223,0.6223,744,COMPUTED
wq101_alpha34,wq101,conditional,4h,2026-01,0.01550654,0.01550654,0.09574897,0.09574897,0.16195,0.16195,0.16195,0.578,0.578,744,COMPUTED
wq101_alpha34,wq101,conditional,4h,2026-02,0.01175279,0.01175279,0.09334966,0.09334966,0.125901,0.125901,0.125901,0.561,0.561,672,COMPUTED
wq101_alpha34,wq101,conditional,4h,2026-03,0.01733873,0.01733873,0.08763,0.08763,0.197863,0.197863,0.197863,0.5793,0.5793,744,COMPUTED
wq101_alpha34,wq101,conditional,4h,2026-04,0.01507939,0.01507939,0.08625516,0.08625516,0.174823,0.174823,0.174823,0.5708,0.5708,720,COMPUTED
