factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status
taker_buy_ratio_20h,taker_imbalance,positive,1h,0,Q1,-1.76e-05,0.00022921,3025443,16737,COMPUTED
taker_buy_ratio_20h,taker_imbalance,positive,1h,1,Q2,-2.552e-05,0.00016421,3025443,16737,COMPUTED
taker_buy_ratio_20h,taker_imbalance,positive,1h,2,Q3,-3.2e-05,0.00013942,3025443,16737,COMPUTED
taker_buy_ratio_20h,taker_imbalance,positive,1h,3,Q4,-4.826e-05,0.00015527,3025443,16737,COMPUTED
taker_buy_ratio_20h,taker_imbalance,positive,1h,4,Q5,4.596e-05,0.00022118,3025443,16737,COMPUTED
taker_buy_ratio_20h,taker_imbalance,positive,4h,0,Q1,-0.00010893,0.00066544,3025443,16737,COMPUTED
taker_buy_ratio_20h,taker_imbalance,positive,4h,1,Q2,-4.356e-05,0.00054435,3025443,16737,COMPUTED
taker_buy_ratio_20h,taker_imbalance,positive,4h,2,Q3,-0.00016847,0.00054284,3025443,16737,COMPUTED
taker_buy_ratio_20h,taker_imbalance,positive,4h,3,Q4,-0.00014663,0.00050248,3025443,16737,COMPUTED
taker_buy_ratio_20h,taker_imbalance,positive,4h,4,Q5,0.0001886,0.00064189,3025443,16737,COMPUTED
taker_buy_ratio_20h,taker_imbalance,positive,24h,0,Q1,-0.00049732,0.000933,3025443,16737,COMPUTED
taker_buy_ratio_20h,taker_imbalance,positive,24h,1,Q2,-0.00030292,0.00079995,3025443,16737,COMPUTED
taker_buy_ratio_20h,taker_imbalance,positive,24h,2,Q3,-0.00077789,0.000283,3025443,16737,COMPUTED
taker_buy_ratio_20h,taker_imbalance,positive,24h,3,Q4,-0.00068289,0.00039357,3025443,16737,COMPUTED
taker_buy_ratio_20h,taker_imbalance,positive,24h,4,Q5,0.00111043,0.00141846,3025443,16737,COMPUTED
taker_buy_ratio_20h,taker_imbalance,positive,72h,0,Q1,-0.00146629,0.00145213,3025443,16737,COMPUTED
taker_buy_ratio_20h,taker_imbalance,positive,72h,1,Q2,-0.00150512,-0.00060259,3025443,16737,COMPUTED
taker_buy_ratio_20h,taker_imbalance,positive,72h,2,Q3,-0.0018405,-0.00207278,3025443,16737,COMPUTED
taker_buy_ratio_20h,taker_imbalance,positive,72h,3,Q4,-0.00015848,-0.00096931,3025443,16737,COMPUTED
taker_buy_ratio_20h,taker_imbalance,positive,72h,4,Q5,0.00233438,0.00290967,3025443,16737,COMPUTED
taker_buy_zscore_20h,taker_imbalance,positive,1h,0,Q1,1.23e-06,0.00019586,3025443,16737,COMPUTED
taker_buy_zscore_20h,taker_imbalance,positive,1h,1,Q2,-6.45e-06,0.00021761,3025443,16737,COMPUTED
taker_buy_zscore_20h,taker_imbalance,positive,1h,2,Q3,-1.896e-05,0.00020185,3025443,16737,COMPUTED
taker_buy_zscore_20h,taker_imbalance,positive,1h,3,Q4,-2.725e-05,0.00011989,3025443,16737,COMPUTED
taker_buy_zscore_20h,taker_imbalance,positive,1h,4,Q5,-2.754e-05,0.00013731,3025443,16737,COMPUTED
taker_buy_zscore_20h,taker_imbalance,positive,4h,0,Q1,-4.55e-05,0.00052925,3025443,16737,COMPUTED
taker_buy_zscore_20h,taker_imbalance,positive,4h,1,Q2,-5.703e-05,0.00057503,3025443,16737,COMPUTED
taker_buy_zscore_20h,taker_imbalance,positive,4h,2,Q3,-0.0001108,0.00048804,3025443,16737,COMPUTED
taker_buy_zscore_20h,taker_imbalance,positive,4h,3,Q4,-1.814e-05,0.00061687,3025443,16737,COMPUTED
taker_buy_zscore_20h,taker_imbalance,positive,4h,4,Q5,-5.371e-05,0.00060693,3025443,16737,COMPUTED
taker_buy_zscore_20h,taker_imbalance,positive,24h,0,Q1,-0.00011205,0.00075496,3025443,16737,COMPUTED
taker_buy_zscore_20h,taker_imbalance,positive,24h,1,Q2,-0.00031351,0.00080662,3025443,16737,COMPUTED
taker_buy_zscore_20h,taker_imbalance,positive,24h,2,Q3,-0.00054005,0.00047838,3025443,16737,COMPUTED
taker_buy_zscore_20h,taker_imbalance,positive,24h,3,Q4,-0.00013917,0.00085608,3025443,16737,COMPUTED
taker_buy_zscore_20h,taker_imbalance,positive,24h,4,Q5,-7.626e-05,0.00117602,3025443,16737,COMPUTED
taker_buy_zscore_20h,taker_imbalance,positive,72h,0,Q1,-0.00047017,0.00038374,3025443,16737,COMPUTED
taker_buy_zscore_20h,taker_imbalance,positive,72h,1,Q2,-0.00068035,-0.00014224,3025443,16737,COMPUTED
taker_buy_zscore_20h,taker_imbalance,positive,72h,2,Q3,-0.00107431,-0.00051901,3025443,16737,COMPUTED
taker_buy_zscore_20h,taker_imbalance,positive,72h,3,Q4,-0.0003781,2.204e-05,3025443,16737,COMPUTED
taker_buy_zscore_20h,taker_imbalance,positive,72h,4,Q5,-8.54e-05,0.0006517,3025443,16737,COMPUTED
taker_buy_delta_5h,taker_imbalance,positive,1h,0,Q1,-5.24e-06,0.00025929,3031391,16769,COMPUTED
taker_buy_delta_5h,taker_imbalance,positive,1h,1,Q2,-9.86e-06,0.0001931,3031391,16769,COMPUTED
taker_buy_delta_5h,taker_imbalance,positive,1h,2,Q3,1.356e-05,0.00019651,3031391,16769,COMPUTED
taker_buy_delta_5h,taker_imbalance,positive,1h,3,Q4,-2.581e-05,0.00013283,3031391,16769,COMPUTED
taker_buy_delta_5h,taker_imbalance,positive,1h,4,Q5,-2.936e-05,0.00016427,3031391,16769,COMPUTED
taker_buy_delta_5h,taker_imbalance,positive,4h,0,Q1,-7.284e-05,0.00055243,3031391,16769,COMPUTED
taker_buy_delta_5h,taker_imbalance,positive,4h,1,Q2,-6.325e-05,0.0006305,3031391,16769,COMPUTED
taker_buy_delta_5h,taker_imbalance,positive,4h,2,Q3,2.291e-05,0.00065936,3031391,16769,COMPUTED
taker_buy_delta_5h,taker_imbalance,positive,4h,3,Q4,-5.036e-05,0.00056711,3031391,16769,COMPUTED
taker_buy_delta_5h,taker_imbalance,positive,4h,4,Q5,-2.692e-05,0.00058857,3031391,16769,COMPUTED
taker_buy_delta_5h,taker_imbalance,positive,24h,0,Q1,-0.00023628,0.00115751,3031391,16769,COMPUTED
taker_buy_delta_5h,taker_imbalance,positive,24h,1,Q2,-0.0002021,0.00082619,3031391,16769,COMPUTED
taker_buy_delta_5h,taker_imbalance,positive,24h,2,Q3,-2.1e-06,0.00054408,3031391,16769,COMPUTED
taker_buy_delta_5h,taker_imbalance,positive,24h,3,Q4,-0.00029289,0.0008683,3031391,16769,COMPUTED
taker_buy_delta_5h,taker_imbalance,positive,24h,4,Q5,-0.00016328,0.00141068,3031391,16769,COMPUTED
taker_buy_delta_5h,taker_imbalance,positive,72h,0,Q1,-0.00048045,0.00076134,3031391,16769,COMPUTED
taker_buy_delta_5h,taker_imbalance,positive,72h,1,Q2,-0.00060003,-0.00030349,3031391,16769,COMPUTED
taker_buy_delta_5h,taker_imbalance,positive,72h,2,Q3,-0.00048986,-0.00016581,3031391,16769,COMPUTED
taker_buy_delta_5h,taker_imbalance,positive,72h,3,Q4,-0.00087539,-0.00096216,3031391,16769,COMPUTED
taker_buy_delta_5h,taker_imbalance,positive,72h,4,Q5,-0.00012554,0.00046197,3031391,16769,COMPUTED
