factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status
q158_high_close_0h,alpha158_price,conditional,1h,2024-06,0,Q1,-0.00037921,-0.0002368,719,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-06,1,Q2,-0.00036012,-0.00024084,719,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-06,2,Q3,-0.00035399,-0.0002812,719,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-06,3,Q4,-0.00032709,-0.00038257,719,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-06,4,Q5,-0.00026507,-0.00023475,719,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-07,0,Q1,-0.00016794,-9.969e-05,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-07,1,Q2,-1.99e-05,0.00017701,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-07,2,Q3,-2.483e-05,-1.597e-05,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-07,3,Q4,8.071e-05,0.00013348,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-07,4,Q5,-9.007e-05,-9.46e-06,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-08,0,Q1,-7.728e-05,0.00035427,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-08,1,Q2,-0.00020585,-0.00012328,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-08,2,Q3,-0.00017394,0.00043271,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-08,3,Q4,-0.00024163,0.00021492,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-08,4,Q5,-0.00014693,0.00014908,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-09,0,Q1,-3.29e-05,0.00022282,720,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-09,1,Q2,0.00021171,0.00051582,720,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-09,2,Q3,0.0003805,0.00063094,720,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-09,3,Q4,0.00038932,0.00035646,720,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-09,4,Q5,0.0005699,0.00115493,720,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-10,0,Q1,-4.17e-05,0.00019365,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-10,1,Q2,-8.014e-05,0.00011834,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-10,2,Q3,-2.367e-05,0.00032763,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-10,3,Q4,-0.00012875,0.00027404,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-10,4,Q5,9.413e-05,0.00057284,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-11,0,Q1,0.00061801,0.0010948,720,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-11,1,Q2,0.00084361,0.00124886,720,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-11,2,Q3,0.00092608,0.00104467,720,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-11,3,Q4,0.00088565,0.00150893,720,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-11,4,Q5,0.00070629,0.00138637,720,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-12,0,Q1,-0.00026167,0.00035816,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-12,1,Q2,-0.00011277,0.00049747,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-12,2,Q3,-8.498e-05,0.00059317,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-12,3,Q4,-4.812e-05,0.00031631,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2024-12,4,Q5,-0.00013219,0.0005255,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2025-01,0,Q1,-0.00017241,0.00011062,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2025-01,1,Q2,-0.0001927,-5.78e-05,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2025-01,2,Q3,-0.00010541,0.00017502,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2025-01,3,Q4,-0.00012593,0.00026518,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2025-01,4,Q5,-0.00055246,-4.349e-05,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2025-02,0,Q1,-0.00031659,-0.00020737,672,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2025-02,1,Q2,-0.00045793,-0.00051735,672,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2025-02,2,Q3,-0.00040715,-0.00034804,672,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2025-02,3,Q4,-0.0003904,2.742e-05,672,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2025-02,4,Q5,-0.00041489,-0.00034944,672,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2025-03,0,Q1,-0.00028402,8.782e-05,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2025-03,1,Q2,-0.00032256,9e-07,744,,DIRECTION_UNKNOWN
q158_high_close_0h,alpha158_price,conditional,1h,2025-03,2,Q3,-0.00025401,0.00011456,744,,DIRECTION_UNKNOWN
