factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-02,2,Q3,-0.00044876,-0.00036192,672,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-02,3,Q4,-0.0005153,-0.00039564,672,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-02,4,Q5,-0.00015973,-0.00013748,672,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-03,0,Q1,-0.00018994,5.402e-05,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-03,1,Q2,-0.00020867,1.575e-05,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-03,2,Q3,-0.00040879,8.847e-05,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-03,3,Q4,-0.00027327,0.00016515,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-03,4,Q5,-0.00046436,-6.912e-05,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-04,0,Q1,0.00022041,0.00035275,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-04,1,Q2,0.00026886,0.00022543,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-04,2,Q3,0.00027958,0.0003568,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-04,3,Q4,0.00024119,0.00032281,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-04,4,Q5,0.0002176,0.00027361,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-05,0,Q1,0.00012721,5.951e-05,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-05,1,Q2,0.00014967,0.00021024,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-05,2,Q3,4.613e-05,0.00030491,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-05,3,Q4,-7.901e-05,-3.975e-05,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-05,4,Q5,8.677e-05,0.00019213,744,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-06,0,Q1,-7.044e-05,0.00010825,720,,COMPUTED
up_down_vol_ratio_20h,alpha158_ohlcv,positive,1h,2025-06,1,Q2,-0.00011086,-1.04e-06,720,,COMPUTED
