factor_name,category,expected_direction,direction_source,horizon,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,t_stat,n_periods,n_symbols_avg,coverage,missing_rate,used_in_current_signal,status,notes
up_down_vol_ratio_20h,alpha158_ohlcv,positive,factor_registry,1h,-0.01550435,-0.01550435,-18.4644,17787,185.6,3302338,0.004198,False,COMPUTED,"sum(vol*(ret>0),20)/sum(vol,20); buying pressure ratio; higher = bullish volume dominance"
up_down_vol_ratio_20h,alpha158_ohlcv,positive,factor_registry,4h,-0.01977073,-0.01977073,-23.0518,17785,185.6,3302338,0.004198,False,COMPUTED,"sum(vol*(ret>0),20)/sum(vol,20); buying pressure ratio; higher = bullish volume dominance"
up_down_vol_ratio_20h,alpha158_ohlcv,positive,factor_registry,24h,-0.0178573,-0.0178573,-20.5723,17765,185.6,3302338,0.004198,False,COMPUTED,"sum(vol*(ret>0),20)/sum(vol,20); buying pressure ratio; higher = bullish volume dominance"
up_down_vol_ratio_20h,alpha158_ohlcv,positive,factor_registry,72h,-0.01397212,-0.01397212,-16.7628,17717,185.6,3302338,0.004198,False,COMPUTED,"sum(vol*(ret>0),20)/sum(vol,20); buying pressure ratio; higher = bullish volume dominance"
