factor_name,category,expected_direction,horizon,period,raw_mean_rank_ic,direction_adjusted_mean_rank_ic,raw_rank_ic_std,direction_adjusted_rank_ic_std,raw_icir,direction_adjusted_icir,icir,ic_win_rate_raw,ic_win_rate_adjusted,n_periods,status
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-06,0.00339141,0.00339141,0.16354469,0.16354469,0.020737,0.020737,0.020737,0.505,0.505,699,COMPUTED
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-07,0.0168012,0.0168012,0.16868693,0.16868693,0.0996,0.0996,0.0996,0.5484,0.5484,744,COMPUTED
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-08,0.02587227,0.02587227,0.1834018,0.1834018,0.141069,0.141069,0.141069,0.5497,0.5497,744,COMPUTED
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-09,0.02797859,0.02797859,0.16051903,0.16051903,0.174301,0.174301,0.174301,0.5639,0.5639,720,COMPUTED
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-10,0.03238852,0.03238852,0.18143855,0.18143855,0.17851,0.17851,0.17851,0.5626,0.5626,743,COMPUTED
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-11,0.02728742,0.02728742,0.18475551,0.18475551,0.147695,0.147695,0.147695,0.5597,0.5597,720,COMPUTED
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-12,0.03770112,0.03770112,0.16700037,0.16700037,0.225755,0.225755,0.225755,0.5753,0.5753,744,COMPUTED
q158_roc_20h,alpha158_rolling_price,conditional,1h,2025-01,0.01829784,0.01829784,0.1897151,0.1897151,0.096449,0.096449,0.096449,0.5511,0.5511,744,COMPUTED
q158_roc_20h,alpha158_rolling_price,conditional,1h,2025-02,0.01732986,0.01732986,0.20893791,0.20893791,0.082943,0.082943,0.082943,0.5298,0.5298,672,COMPUTED
q158_roc_20h,alpha158_rolling_price,conditional,1h,2025-03,0.02034795,0.02034795,0.17552262,0.17552262,0.115928,0.115928,0.115928,0.5349,0.5349,744,COMPUTED
q158_roc_20h,alpha158_rolling_price,conditional,1h,2025-04,0.02012611,0.02012611,0.16302745,0.16302745,0.123452,0.123452,0.123452,0.5653,0.5653,720,COMPUTED
q158_roc_20h,alpha158_rolling_price,conditional,1h,2025-05,0.02214626,0.02214626,0.20272329,0.20272329,0.109244,0.109244,0.109244,0.5309,0.5309,744,COMPUTED
q158_roc_20h,alpha158_rolling_price,conditional,1h,2025-06,0.02507562,0.02507562,0.18810307,0.18810307,0.133308,0.133308,0.133308,0.5486,0.5486,720,COMPUTED
q158_roc_20h,alpha158_rolling_price,conditional,1h,2025-07,0.02409704,0.02409704,0.16957623,0.16957623,0.142102,0.142102,0.142102,0.5484,0.5484,744,COMPUTED
q158_roc_20h,alpha158_rolling_price,conditional,1h,2025-08,0.01753107,0.01753107,0.15789464,0.15789464,0.11103,0.11103,0.11103,0.5269,0.5269,744,COMPUTED
q158_roc_20h,alpha158_rolling_price,conditional,1h,2025-09,0.02071602,0.02071602,0.14514966,0.14514966,0.142722,0.142722,0.142722,0.5681,0.5681,720,COMPUTED
q158_roc_20h,alpha158_rolling_price,conditional,1h,2025-10,0.02878704,0.02878704,0.13144008,0.13144008,0.219013,0.219013,0.219013,0.5726,0.5726,744,COMPUTED
q158_roc_20h,alpha158_rolling_price,conditional,1h,2025-11,0.0262336,0.0262336,0.12976083,0.12976083,0.202169,0.202169,0.202169,0.6056,0.6056,720,COMPUTED
