factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-06,0,Q1,-0.00029342,-0.00031782,699,,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-06,1,Q2,-0.00038362,-0.00027994,699,,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-06,2,Q3,-0.00034916,-0.00027901,699,,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-06,3,Q4,-0.00043528,-0.0004373,699,,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-06,4,Q5,-0.00042932,-0.00032247,699,,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-07,0,Q1,-6.945e-05,-8.95e-06,744,,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-07,1,Q2,-5.185e-05,2.918e-05,744,,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-07,2,Q3,1.043e-05,-0.00010311,744,,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-07,3,Q4,-5.588e-05,-0.00014576,744,,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-07,4,Q5,-5.194e-05,-3.089e-05,744,,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-08,0,Q1,-0.00024013,-0.00020212,744,,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-08,1,Q2,-0.00013802,0.00013284,744,,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-08,2,Q3,-0.00017261,0.00018859,744,,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-08,3,Q4,-0.00020445,0.00029572,744,,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-08,4,Q5,-0.00011839,0.00031218,744,,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-09,0,Q1,0.00039815,0.00071452,720,,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-09,1,Q2,0.00022953,0.00047294,720,,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-09,2,Q3,0.00029119,0.00069937,720,,DIRECTION_UNKNOWN
q158_roc_20h,alpha158_rolling_price,conditional,1h,2024-09,3,Q4,0.00030483,0.00059419,720,,DIRECTION_UNKNOWN
