factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status
wq101_alpha47,wq101,conditional,1h,2024-06,0,Q1,-0.00039232,-0.00031447,700,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-06,1,Q2,-0.00046446,-0.00028268,700,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-06,2,Q3,-0.00033357,-0.00044393,700,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-06,3,Q4,-0.00036909,-0.00016034,700,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-06,4,Q5,-0.00030454,-0.00015746,700,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-07,0,Q1,1.648e-05,0.0001246,744,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-07,1,Q2,-7.833e-05,0.00012367,744,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-07,2,Q3,5.553e-05,6.62e-05,744,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-07,3,Q4,-0.00012318,-3.259e-05,744,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-07,4,Q5,-8.881e-05,0.00012998,744,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-08,0,Q1,-0.00023993,0.00034137,744,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-08,1,Q2,-0.00017084,0.00029985,744,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-08,2,Q3,-0.00020422,8.706e-05,744,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-08,3,Q4,-0.00018426,0.00032758,744,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-08,4,Q5,-6.48e-05,0.00043528,744,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-09,0,Q1,0.00020162,0.00038247,720,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-09,1,Q2,0.00035838,0.00077058,720,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-09,2,Q3,0.00035761,0.00067322,720,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-09,3,Q4,0.00028808,0.00055047,720,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-09,4,Q5,0.000285,0.00044467,720,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-10,0,Q1,-0.00011411,9.857e-05,743,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-10,1,Q2,3.222e-05,0.00031685,743,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-10,2,Q3,-0.00012623,0.00024418,743,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-10,3,Q4,-0.00015672,0.00028874,743,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-10,4,Q5,1.441e-05,0.00035746,743,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-11,0,Q1,0.00081956,0.00130051,720,,DIRECTION_UNKNOWN
wq101_alpha47,wq101,conditional,1h,2024-11,1,Q2,0.00082029,0.00120808,720,,DIRECTION_UNKNOWN
