factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status
q158_klen_open,alpha158_kbar,conditional,1h,0,Q1,-1.719e-05,0.00015768,3315990,17807,DIRECTION_UNKNOWN
q158_klen_open,alpha158_kbar,conditional,1h,1,Q2,-3.776e-05,0.00012774,3315990,17807,DIRECTION_UNKNOWN
q158_klen_open,alpha158_kbar,conditional,1h,2,Q3,-4.659e-05,0.00012401,3315990,17807,DIRECTION_UNKNOWN
q158_klen_open,alpha158_kbar,conditional,1h,3,Q4,-3.452e-05,0.00017255,3315990,17807,DIRECTION_UNKNOWN
q158_klen_open,alpha158_kbar,conditional,1h,4,Q5,8.923e-05,0.00034243,3315990,17807,DIRECTION_UNKNOWN
q158_klen_open,alpha158_kbar,conditional,4h,0,Q1,-7.656e-05,0.00052787,3315183,17804,DIRECTION_UNKNOWN
q158_klen_open,alpha158_kbar,conditional,4h,1,Q2,-0.00014942,0.00056473,3315183,17804,DIRECTION_UNKNOWN
q158_klen_open,alpha158_kbar,conditional,4h,2,Q3,-0.00018214,0.00057891,3315183,17804,DIRECTION_UNKNOWN
q158_klen_open,alpha158_kbar,conditional,4h,3,Q4,-0.00010757,0.00058296,3315183,17804,DIRECTION_UNKNOWN
q158_klen_open,alpha158_kbar,conditional,4h,4,Q5,0.00030015,0.00078136,3315183,17804,DIRECTION_UNKNOWN
q158_klen_open,alpha158_kbar,conditional,24h,0,Q1,-0.00026109,0.00128634,3309840,17784,DIRECTION_UNKNOWN
q158_klen_open,alpha158_kbar,conditional,24h,1,Q2,-0.00092155,0.00102224,3309840,17784,DIRECTION_UNKNOWN
q158_klen_open,alpha158_kbar,conditional,24h,2,Q3,-0.00092034,0.00143959,3309840,17784,DIRECTION_UNKNOWN
q158_klen_open,alpha158_kbar,conditional,24h,3,Q4,-0.0005988,0.00101162,3309840,17784,DIRECTION_UNKNOWN
q158_klen_open,alpha158_kbar,conditional,24h,4,Q5,0.00157388,0.00077237,3309840,17784,DIRECTION_UNKNOWN
q158_klen_open,alpha158_kbar,conditional,72h,0,Q1,-0.00093055,0.00065817,3297072,17736,DIRECTION_UNKNOWN
q158_klen_open,alpha158_kbar,conditional,72h,1,Q2,-0.00287906,-0.00173568,3297072,17736,DIRECTION_UNKNOWN
q158_klen_open,alpha158_kbar,conditional,72h,2,Q3,-0.00281026,-0.00203062,3297072,17736,DIRECTION_UNKNOWN
q158_klen_open,alpha158_kbar,conditional,72h,3,Q4,-0.00159213,-0.0001485,3297072,17736,DIRECTION_UNKNOWN
q158_klen_open,alpha158_kbar,conditional,72h,4,Q5,0.00431776,0.00310468,3297072,17736,DIRECTION_UNKNOWN
q158_kup_open,alpha158_kbar,negative,1h,0,Q1,0.00014335,0.0003481,3315990,17807,COMPUTED
q158_kup_open,alpha158_kbar,negative,1h,1,Q2,2.8e-07,0.0002234,3315990,17807,COMPUTED
q158_kup_open,alpha158_kbar,negative,1h,2,Q3,-2.905e-05,0.00014919,3315990,17807,COMPUTED
q158_kup_open,alpha158_kbar,negative,1h,3,Q4,-6.039e-05,0.00013906,3315990,17807,COMPUTED
q158_kup_open,alpha158_kbar,negative,1h,4,Q5,-0.00010345,0.0001445,3315990,17807,COMPUTED
q158_kup_open,alpha158_kbar,negative,4h,0,Q1,0.00029505,0.00084573,3315183,17804,COMPUTED
q158_kup_open,alpha158_kbar,negative,4h,1,Q2,-4.764e-05,0.00067847,3315183,17804,COMPUTED
q158_kup_open,alpha158_kbar,negative,4h,2,Q3,-0.0001162,0.0005274,3315183,17804,COMPUTED
q158_kup_open,alpha158_kbar,negative,4h,3,Q4,-0.00017946,0.00041653,3315183,17804,COMPUTED
q158_kup_open,alpha158_kbar,negative,4h,4,Q5,-0.00017138,0.00047162,3315183,17804,COMPUTED
q158_kup_open,alpha158_kbar,negative,24h,0,Q1,0.00126858,0.0011148,3309840,17784,COMPUTED
q158_kup_open,alpha158_kbar,negative,24h,1,Q2,-0.00054764,0.00110945,3309840,17784,COMPUTED
q158_kup_open,alpha158_kbar,negative,24h,2,Q3,-0.00068771,0.00090835,3309840,17784,COMPUTED
q158_kup_open,alpha158_kbar,negative,24h,3,Q4,-0.00086064,0.00080042,3309840,17784,COMPUTED
q158_kup_open,alpha158_kbar,negative,24h,4,Q5,-0.00030827,0.00117951,3309840,17784,COMPUTED
q158_kup_open,alpha158_kbar,negative,72h,0,Q1,0.00371307,0.00214581,3297072,17736,COMPUTED
q158_kup_open,alpha158_kbar,negative,72h,1,Q2,-0.00195311,-0.0009311,3297072,17736,COMPUTED
q158_kup_open,alpha158_kbar,negative,72h,2,Q3,-0.00255678,-0.00136178,3297072,17736,COMPUTED
q158_kup_open,alpha158_kbar,negative,72h,3,Q4,-0.00252433,-0.00154674,3297072,17736,COMPUTED
q158_kup_open,alpha158_kbar,negative,72h,4,Q5,-0.00060347,0.00062914,3297072,17736,COMPUTED
q158_klow_open,alpha158_kbar,positive,1h,0,Q1,3.128e-05,0.00024262,3315990,17807,COMPUTED
q158_klow_open,alpha158_kbar,positive,1h,1,Q2,-1.27e-06,0.00019421,3315990,17807,COMPUTED
q158_klow_open,alpha158_kbar,positive,1h,2,Q3,-4.376e-05,0.00018063,3315990,17807,COMPUTED
q158_klow_open,alpha158_kbar,positive,1h,3,Q4,-2.113e-05,0.00019271,3315990,17807,COMPUTED
q158_klow_open,alpha158_kbar,positive,1h,4,Q5,-1.4e-05,0.00012542,3315990,17807,COMPUTED
q158_klow_open,alpha158_kbar,positive,4h,0,Q1,1.239e-05,0.00059102,3315183,17804,COMPUTED
q158_klow_open,alpha158_kbar,positive,4h,1,Q2,-6.384e-05,0.00051614,3315183,17804,COMPUTED
q158_klow_open,alpha158_kbar,positive,4h,2,Q3,-0.00014089,0.00064489,3315183,17804,COMPUTED
q158_klow_open,alpha158_kbar,positive,4h,3,Q4,-0.00013627,0.00059859,3315183,17804,COMPUTED
q158_klow_open,alpha158_kbar,positive,4h,4,Q5,0.00011058,0.00069591,3315183,17804,COMPUTED
q158_klow_open,alpha158_kbar,positive,24h,0,Q1,-0.0001019,0.00142846,3309840,17784,COMPUTED
q158_klow_open,alpha158_kbar,positive,24h,1,Q2,-0.00065172,0.00111709,3309840,17784,COMPUTED
q158_klow_open,alpha158_kbar,positive,24h,2,Q3,-0.00077387,0.00074443,3309840,17784,COMPUTED
