factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status,long_short_return,long_leg_return,short_leg_return,positive_ls
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-06,LONG_SHORT,Long-Short,-4.517e-05,,715,,DIRECTION_UNKNOWN,-4.517e-05,-0.0003056,-0.00026043,False
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-07,LONG_SHORT,Long-Short,-0.00040352,,744,,DIRECTION_UNKNOWN,-0.00040352,-0.00026594,0.00013758,False
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-08,LONG_SHORT,Long-Short,0.000182,,744,,DIRECTION_UNKNOWN,0.000182,-9.666e-05,-0.00027866,True
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-09,LONG_SHORT,Long-Short,0.0002794,,720,,DIRECTION_UNKNOWN,0.0002794,0.00040061,0.00012121,True
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-10,LONG_SHORT,Long-Short,0.00024512,,744,,DIRECTION_UNKNOWN,0.00024512,0.00016994,-7.517e-05,True
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-11,LONG_SHORT,Long-Short,-6.083e-05,,720,,DIRECTION_UNKNOWN,-6.083e-05,0.00076714,0.00082797,False
q158_ma_5h,alpha158_rolling_price,conditional,1h,2024-12,LONG_SHORT,Long-Short,0.0007865,,744,,DIRECTION_UNKNOWN,0.0007865,0.00026558,-0.00052092,True
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-01,LONG_SHORT,Long-Short,-0.00030814,,744,,DIRECTION_UNKNOWN,-0.00030814,-0.00052874,-0.0002206,False
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-02,LONG_SHORT,Long-Short,-0.00036086,,672,,DIRECTION_UNKNOWN,-0.00036086,-0.0005356,-0.00017475,False
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-03,LONG_SHORT,Long-Short,0.00011039,,744,,DIRECTION_UNKNOWN,0.00011039,-0.00027648,-0.00038687,True
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-04,LONG_SHORT,Long-Short,0.00069744,,720,,DIRECTION_UNKNOWN,0.00069744,0.00069288,-4.57e-06,True
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-05,LONG_SHORT,Long-Short,-0.00013404,,744,,DIRECTION_UNKNOWN,-0.00013404,3.467e-05,0.00016871,False
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-06,LONG_SHORT,Long-Short,0.00010992,,720,,DIRECTION_UNKNOWN,0.00010992,-7.787e-05,-0.00018779,True
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-07,LONG_SHORT,Long-Short,3.078e-05,,744,,DIRECTION_UNKNOWN,3.078e-05,0.00026469,0.00023391,True
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-08,LONG_SHORT,Long-Short,0.0001807,,744,,DIRECTION_UNKNOWN,0.0001807,0.00030184,0.00012114,True
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-09,LONG_SHORT,Long-Short,-0.00014628,,720,,DIRECTION_UNKNOWN,-0.00014628,0.0001628,0.00030908,False
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-10,LONG_SHORT,Long-Short,-0.00011209,,744,,DIRECTION_UNKNOWN,-0.00011209,-3.64e-06,0.00010845,False
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-11,LONG_SHORT,Long-Short,-0.00019583,,720,,DIRECTION_UNKNOWN,-0.00019583,-0.00020725,-1.142e-05,False
q158_ma_5h,alpha158_rolling_price,conditional,1h,2025-12,LONG_SHORT,Long-Short,-3.838e-05,,744,,DIRECTION_UNKNOWN,-3.838e-05,2.269e-05,6.107e-05,False
q158_ma_5h,alpha158_rolling_price,conditional,1h,2026-01,LONG_SHORT,Long-Short,0.00034027,,744,,DIRECTION_UNKNOWN,0.00034027,0.00010151,-0.00023877,True
q158_ma_5h,alpha158_rolling_price,conditional,1h,2026-02,LONG_SHORT,Long-Short,-0.00045716,,672,,DIRECTION_UNKNOWN,-0.00045716,-0.00028246,0.0001747,False
q158_ma_5h,alpha158_rolling_price,conditional,1h,2026-03,LONG_SHORT,Long-Short,-0.00021003,,744,,DIRECTION_UNKNOWN,-0.00021003,-2.2e-05,0.00018803,False
q158_ma_5h,alpha158_rolling_price,conditional,1h,2026-04,LONG_SHORT,Long-Short,-0.00027084,,720,,DIRECTION_UNKNOWN,-0.00027084,0.00036119,0.00063204,False
q158_ma_5h,alpha158_rolling_price,conditional,1h,2026-05,LONG_SHORT,Long-Short,0.00021063,,744,,DIRECTION_UNKNOWN,0.00021063,0.00021283,2.2e-06,True
q158_ma_5h,alpha158_rolling_price,conditional,1h,2026-06,LONG_SHORT,Long-Short,0.00038645,,288,,DIRECTION_UNKNOWN,0.00038645,-0.00011767,-0.00050412,True
q158_ma_5h,alpha158_rolling_price,conditional,4h,2024-06,LONG_SHORT,Long-Short,-5.609e-05,,715,,DIRECTION_UNKNOWN,-5.609e-05,-0.00124439,-0.0011883,False
q158_ma_5h,alpha158_rolling_price,conditional,4h,2024-07,LONG_SHORT,Long-Short,-0.00021262,,744,,DIRECTION_UNKNOWN,-0.00021262,-0.00040142,-0.0001888,False
q158_ma_5h,alpha158_rolling_price,conditional,4h,2024-08,LONG_SHORT,Long-Short,0.00089502,,744,,DIRECTION_UNKNOWN,0.00089502,-0.00036882,-0.00126384,True
q158_ma_5h,alpha158_rolling_price,conditional,4h,2024-09,LONG_SHORT,Long-Short,0.00041544,,720,,DIRECTION_UNKNOWN,0.00041544,0.00160474,0.0011893,True
q158_ma_5h,alpha158_rolling_price,conditional,4h,2024-10,LONG_SHORT,Long-Short,0.00080536,,744,,DIRECTION_UNKNOWN,0.00080536,0.00036028,-0.00044507,True
q158_ma_5h,alpha158_rolling_price,conditional,4h,2024-11,LONG_SHORT,Long-Short,-0.00062286,,720,,DIRECTION_UNKNOWN,-0.00062286,0.00293796,0.00356082,False
q158_ma_5h,alpha158_rolling_price,conditional,4h,2024-12,LONG_SHORT,Long-Short,0.00148319,,744,,DIRECTION_UNKNOWN,0.00148319,0.0005508,-0.00093238,True
q158_ma_5h,alpha158_rolling_price,conditional,4h,2025-01,LONG_SHORT,Long-Short,-0.00168538,,744,,DIRECTION_UNKNOWN,-0.00168538,-0.00220212,-0.00051674,False
q158_ma_5h,alpha158_rolling_price,conditional,4h,2025-02,LONG_SHORT,Long-Short,-0.00172308,,672,,DIRECTION_UNKNOWN,-0.00172308,-0.00244942,-0.00072634,False
q158_ma_5h,alpha158_rolling_price,conditional,4h,2025-03,LONG_SHORT,Long-Short,0.00043213,,744,,DIRECTION_UNKNOWN,0.00043213,-0.00115375,-0.00158588,True
q158_ma_5h,alpha158_rolling_price,conditional,4h,2025-04,LONG_SHORT,Long-Short,0.00124351,,720,,DIRECTION_UNKNOWN,0.00124351,0.00173008,0.00048657,True
q158_ma_5h,alpha158_rolling_price,conditional,4h,2025-05,LONG_SHORT,Long-Short,-0.00127555,,744,,DIRECTION_UNKNOWN,-0.00127555,-0.00038607,0.00088948,False
q158_ma_5h,alpha158_rolling_price,conditional,4h,2025-06,LONG_SHORT,Long-Short,0.0005809,,720,,DIRECTION_UNKNOWN,0.0005809,-0.00040621,-0.00098711,True
q158_ma_5h,alpha158_rolling_price,conditional,4h,2025-07,LONG_SHORT,Long-Short,-0.00014867,,744,,DIRECTION_UNKNOWN,-0.00014867,0.00087319,0.00102186,False
q158_ma_5h,alpha158_rolling_price,conditional,4h,2025-08,LONG_SHORT,Long-Short,0.00031353,,744,,DIRECTION_UNKNOWN,0.00031353,0.00093202,0.00061849,True
q158_ma_5h,alpha158_rolling_price,conditional,4h,2025-09,LONG_SHORT,Long-Short,-1.298e-05,,720,,DIRECTION_UNKNOWN,-1.298e-05,0.00085262,0.0008656,False
q158_ma_5h,alpha158_rolling_price,conditional,4h,2025-10,LONG_SHORT,Long-Short,-0.00100922,,744,,DIRECTION_UNKNOWN,-0.00100922,-0.0001159,0.00089333,False
q158_ma_5h,alpha158_rolling_price,conditional,4h,2025-11,LONG_SHORT,Long-Short,-0.00115339,,720,,DIRECTION_UNKNOWN,-0.00115339,-0.00129504,-0.00014165,False
q158_ma_5h,alpha158_rolling_price,conditional,4h,2025-12,LONG_SHORT,Long-Short,0.00058684,,744,,DIRECTION_UNKNOWN,0.00058684,0.00057984,-7e-06,True
q158_ma_5h,alpha158_rolling_price,conditional,4h,2026-01,LONG_SHORT,Long-Short,3.89e-06,,744,,DIRECTION_UNKNOWN,3.89e-06,-0.00023506,-0.00023896,True
q158_ma_5h,alpha158_rolling_price,conditional,4h,2026-02,LONG_SHORT,Long-Short,-0.00128938,,672,,DIRECTION_UNKNOWN,-0.00128938,-0.00068587,0.00060351,False
q158_ma_5h,alpha158_rolling_price,conditional,4h,2026-03,LONG_SHORT,Long-Short,-0.00022269,,744,,DIRECTION_UNKNOWN,-0.00022269,-4.19e-05,0.00018079,False
q158_ma_5h,alpha158_rolling_price,conditional,4h,2026-04,LONG_SHORT,Long-Short,-0.00048783,,720,,DIRECTION_UNKNOWN,-0.00048783,0.00156493,0.00205275,False
q158_ma_5h,alpha158_rolling_price,conditional,4h,2026-05,LONG_SHORT,Long-Short,0.0003456,,744,,DIRECTION_UNKNOWN,0.0003456,0.0007444,0.00039879,True
q158_ma_5h,alpha158_rolling_price,conditional,4h,2026-06,LONG_SHORT,Long-Short,0.00048106,,285,,DIRECTION_UNKNOWN,0.00048106,-0.00078569,-0.00126675,True
q158_ma_5h,alpha158_rolling_price,conditional,24h,2024-06,LONG_SHORT,Long-Short,-0.00179783,,715,,DIRECTION_UNKNOWN,-0.00179783,-0.00949261,-0.00769478,False
q158_ma_5h,alpha158_rolling_price,conditional,24h,2024-07,LONG_SHORT,Long-Short,-0.0014905,,744,,DIRECTION_UNKNOWN,-0.0014905,-0.00243783,-0.00094733,False
q158_ma_5h,alpha158_rolling_price,conditional,24h,2024-08,LONG_SHORT,Long-Short,0.00084756,,744,,DIRECTION_UNKNOWN,0.00084756,-0.00365121,-0.00449876,True
q158_ma_5h,alpha158_rolling_price,conditional,24h,2024-09,LONG_SHORT,Long-Short,0.00044985,,720,,DIRECTION_UNKNOWN,0.00044985,0.00803035,0.0075805,True
q158_ma_5h,alpha158_rolling_price,conditional,24h,2024-10,LONG_SHORT,Long-Short,0.00109732,,744,,DIRECTION_UNKNOWN,0.00109732,-0.00048938,-0.0015867,True
q158_ma_5h,alpha158_rolling_price,conditional,24h,2024-11,LONG_SHORT,Long-Short,-0.00084608,,720,,DIRECTION_UNKNOWN,-0.00084608,0.01916675,0.02001283,False
q158_ma_5h,alpha158_rolling_price,conditional,24h,2024-12,LONG_SHORT,Long-Short,0.00244838,,744,,DIRECTION_UNKNOWN,0.00244838,-0.00170009,-0.00414848,True
q158_ma_5h,alpha158_rolling_price,conditional,24h,2025-01,LONG_SHORT,Long-Short,-0.00172808,,744,,DIRECTION_UNKNOWN,-0.00172808,-0.00988411,-0.00815603,False
q158_ma_5h,alpha158_rolling_price,conditional,24h,2025-02,LONG_SHORT,Long-Short,-0.00152611,,672,,DIRECTION_UNKNOWN,-0.00152611,-0.00942986,-0.00790374,False
q158_ma_5h,alpha158_rolling_price,conditional,24h,2025-03,LONG_SHORT,Long-Short,-0.00014187,,744,,DIRECTION_UNKNOWN,-0.00014187,-0.00722096,-0.00707909,False
q158_ma_5h,alpha158_rolling_price,conditional,24h,2025-04,LONG_SHORT,Long-Short,-0.0022651,,720,,DIRECTION_UNKNOWN,-0.0022651,0.00581511,0.00808022,False
q158_ma_5h,alpha158_rolling_price,conditional,24h,2025-05,LONG_SHORT,Long-Short,-0.00218767,,744,,DIRECTION_UNKNOWN,-0.00218767,0.00023725,0.00242492,False
q158_ma_5h,alpha158_rolling_price,conditional,24h,2025-06,LONG_SHORT,Long-Short,-0.00034292,,720,,DIRECTION_UNKNOWN,-0.00034292,-0.00440776,-0.00406484,False
q158_ma_5h,alpha158_rolling_price,conditional,24h,2025-07,LONG_SHORT,Long-Short,-0.00178742,,744,,DIRECTION_UNKNOWN,-0.00178742,0.00615423,0.00794164,False
q158_ma_5h,alpha158_rolling_price,conditional,24h,2025-08,LONG_SHORT,Long-Short,-0.00555016,,744,,DIRECTION_UNKNOWN,-0.00555016,0.00178868,0.00733885,False
q158_ma_5h,alpha158_rolling_price,conditional,24h,2025-09,LONG_SHORT,Long-Short,-0.00191073,,720,,DIRECTION_UNKNOWN,-0.00191073,0.00515808,0.00706882,False
q158_ma_5h,alpha158_rolling_price,conditional,24h,2025-10,LONG_SHORT,Long-Short,-5.112e-05,,744,,DIRECTION_UNKNOWN,-5.112e-05,0.00181376,0.00186487,False
q158_ma_5h,alpha158_rolling_price,conditional,24h,2025-11,LONG_SHORT,Long-Short,-0.0014684,,720,,DIRECTION_UNKNOWN,-0.0014684,-0.00704641,-0.00557801,False
q158_ma_5h,alpha158_rolling_price,conditional,24h,2025-12,LONG_SHORT,Long-Short,0.00161211,,744,,DIRECTION_UNKNOWN,0.00161211,0.0038503,0.00223819,True
q158_ma_5h,alpha158_rolling_price,conditional,24h,2026-01,LONG_SHORT,Long-Short,-0.00222472,,744,,DIRECTION_UNKNOWN,-0.00222472,-0.00391902,-0.0016943,False
q158_ma_5h,alpha158_rolling_price,conditional,24h,2026-02,LONG_SHORT,Long-Short,0.00050247,,672,,DIRECTION_UNKNOWN,0.00050247,-0.00130628,-0.00180875,True
q158_ma_5h,alpha158_rolling_price,conditional,24h,2026-03,LONG_SHORT,Long-Short,-0.00029342,,744,,DIRECTION_UNKNOWN,-0.00029342,0.00101524,0.00130866,False
q158_ma_5h,alpha158_rolling_price,conditional,24h,2026-04,LONG_SHORT,Long-Short,-0.00038456,,720,,DIRECTION_UNKNOWN,-0.00038456,0.01080653,0.01119109,False
