factor_name,category,expected_direction,horizon,period,bucket,bucket_label,mean_forward_return,median_forward_return,n_timestamps,n_obs,status
q158_sump_20h,alpha158_rolling_direction,positive,1h,2024-06,0,Q1,-0.00039631,-0.00023306,699,,COMPUTED
q158_sump_20h,alpha158_rolling_direction,positive,1h,2024-06,1,Q2,-0.00051799,-0.00049772,699,,COMPUTED
q158_sump_20h,alpha158_rolling_direction,positive,1h,2024-06,2,Q3,-0.00037975,-0.00015069,699,,COMPUTED
q158_sump_20h,alpha158_rolling_direction,positive,1h,2024-06,3,Q4,-0.00029323,-0.00028802,699,,COMPUTED
q158_sump_20h,alpha158_rolling_direction,positive,1h,2024-06,4,Q5,-0.00029817,-0.00036792,699,,COMPUTED
q158_sump_20h,alpha158_rolling_direction,positive,1h,2024-07,0,Q1,-7.34e-06,6.318e-05,744,,COMPUTED
q158_sump_20h,alpha158_rolling_direction,positive,1h,2024-07,1,Q2,-5.423e-05,2.13e-06,744,,COMPUTED
q158_sump_20h,alpha158_rolling_direction,positive,1h,2024-07,2,Q3,-8.835e-05,1.886e-05,744,,COMPUTED
q158_sump_20h,alpha158_rolling_direction,positive,1h,2024-07,3,Q4,-8.107e-05,-4.013e-05,744,,COMPUTED
q158_sump_20h,alpha158_rolling_direction,positive,1h,2024-07,4,Q5,1.065e-05,0.00034787,744,,COMPUTED
q158_sump_20h,alpha158_rolling_direction,positive,1h,2024-08,0,Q1,-0.00016257,0.00029438,744,,COMPUTED
q158_sump_20h,alpha158_rolling_direction,positive,1h,2024-08,1,Q2,-8.237e-05,0.0002809,744,,COMPUTED
q158_sump_20h,alpha158_rolling_direction,positive,1h,2024-08,2,Q3,-0.00013032,0.00054366,744,,COMPUTED
q158_sump_20h,alpha158_rolling_direction,positive,1h,2024-08,3,Q4,-0.00014168,0.00018676,744,,COMPUTED
q158_sump_20h,alpha158_rolling_direction,positive,1h,2024-08,4,Q5,-0.00036576,-0.00011672,744,,COMPUTED
q158_sump_20h,alpha158_rolling_direction,positive,1h,2024-09,0,Q1,0.00023777,0.00036355,720,,COMPUTED
