factor_name,category,expected_direction,used_in_current_signal,status,horizons_computed,horizons_total,best_adj_ic_horizon,best_adj_ic
q158_ma_10h,alpha158_rolling_price,conditional,False,DIRECTION_UNKNOWN,0,4,4h,0.03544808
q158_std_10h,alpha158_rolling_price,negative,False,COMPUTED,4,4,72h,0.08088611
q158_max_10h,alpha158_rolling_price,conditional,False,DIRECTION_UNKNOWN,0,4,72h,-0.00302233
q158_min_10h,alpha158_rolling_price,conditional,False,DIRECTION_UNKNOWN,0,4,72h,0.06707972
