asset,mode,market_cost_bps,net_ret,confirmed_at_close,preview_only,lead_minutes,entry_improve_bps
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0025566578947366914,0,1,14.0,-32.78688524590123
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0055067215265351965,1,0,14.0,65.59332140727348
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.001273862433862183,1,0,3.0,11.757789535566943
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.012087109573241106,0,1,9.0,-23.06805074971163
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.010281580275229185,1,0,4.0,11.467889908256534
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0005416036446470596,1,0,11.0,85.42141230068356
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.01115448338028191,1,0,13.0,28.169014084507005
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.004556813063063103,1,0,1.0,0.0
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.015900672150411355,1,0,3.0,17.657445556209517
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.004235438016529036,1,0,13.0,77.3349196906592
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.005439206631142612,1,0,10.0,-11.827321111768097
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.000699363582793211,1,0,13.0,53.31753554502549
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0012831731448763595,1,0,3.0,17.69911504424737
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.006915120750293102,1,0,0.0,0.0
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.005367139835487755,1,0,1.0,11.75088131609936
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.003059518299882047,1,0,10.0,35.54502369668144
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.024365922948073715,1,0,5.0,22.383883603804833
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0017380472078296627,1,0,13.0,28.868360277136684
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.07880995316159245,1,0,10.0,41.1522633744843
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.001402239583333409,1,0,1.0,0.0
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.014267334643090823,1,0,10.0,173.21785476349217
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.01504826370757184,1,0,4.0,13.071895424836555
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.003109086900129565,1,0,1.0,0.0
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.0013749368421054342,1,0,2.0,-13.140604467805073
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.00793018301514159,0,1,13.0,-32.80839895013155
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.00844586456278762,1,0,13.0,39.60396039603964
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.003333763297872272,1,0,14.0,19.986675549634736
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.008640922051965427,1,0,1.0,6.666666666665932
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.001948013708019003,1,0,11.0,27.491408934707806
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.02511509986320115,1,0,13.0,68.8705234159781
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.01489618057455544,1,0,13.0,-6.835269993165083
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.010734863328822675,1,0,14.0,54.12719891745521
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.0006288465179176139,1,0,5.0,20.283975659227682
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.0013131609427609048,1,0,5.0,-26.93602693602748
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0019725632958802475,1,0,14.0,45.14672686230181
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.01912847097844117,1,0,14.0,24.937655860348684
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.020399368243243066,1,0,12.0,16.920473773265332
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.017602085070892448,1,0,9.0,41.87604690117253
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.0039959999999999996,1,0,3.0,33.50083752093891
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.0031604261744967443,1,0,3.0,33.67003367003463
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.008506142259414373,1,0,7.0,33.585222502099384
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.007409895458440396,1,0,14.0,77.72020725388629
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.007099160239931734,1,0,11.0,112.65164644714164
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.033042212605832844,0,1,14.0,-37.488284910965895
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.0011956138706654684,1,0,4.0,-9.36329588015039
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.022190020657277154,0,1,10.0,-18.744142455482393
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.01754476622039136,1,0,9.0,41.36504653567741
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.005024929752066032,1,0,13.0,83.33333333333303
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.019427406952965187,1,0,6.0,20.49180327868827
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.00628171482176354,0,1,14.0,-56.285178236398224
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.01814378409090922,1,0,3.0,37.878787878788955
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.005498795042898186,1,0,6.0,9.532888465206835
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.005882371212121318,1,0,2.0,-9.469696969698349
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.002675797129186419,1,0,7.0,38.42459173871271
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0007832898272552846,1,0,9.0,28.87391722810495
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0009641792828685158,1,0,14.0,29.970029970030065
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.030214147203140307,1,0,14.0,19.66568338249708
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0019502925373131585,1,0,11.0,19.94017946161497
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.009109315789473493,1,0,13.0,61.09979633401208
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.010144172839506083,1,0,11.0,141.09347442680775
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.010219935771632382,1,0,0.0,0.0
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0006582242990653686,1,0,13.0,46.94835680751241
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0038192013949431836,0,1,14.0,-69.74716652136004
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.016917469816273067,1,0,10.0,78.74015748031482
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.009199005970149332,1,0,6.0,164.17910447761307
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.029426953020134095,1,0,5.0,82.0283370618946
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.007633706355003489,1,0,2.0,21.913805697590938
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.010516328220859128,1,0,6.0,30.76923076922977
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.0039959999999999996,1,0,13.0,47.05882352941116
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.008834969404186932,1,0,14.0,24.21307506053072
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.007245605220228324,1,0,10.0,0.0
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.010615305623471905,1,0,13.0,49.14004914004843
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0017047587898610939,1,0,11.0,24.590163934428144
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.01702356493506496,1,0,11.0,40.58441558441706
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.008052435483870912,1,0,11.0,16.12903225806539
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.012790584269662952,1,0,14.0,96.30818619582593
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.0047711003891048875,0,1,12.0,0.0
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.02296466511987627,1,0,2.0,7.733952049497894
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.002836344512195055,1,0,13.0,38.109756097559625
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.00474039760837075,1,0,9.0,44.84304932735439
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.007128393149664847,1,0,9.0,0.0
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0035755577055978094,1,0,1.0,13.821700069107656
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0019281873605947464,1,0,14.0,22.354694485842153
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.0032239038759688254,1,0,12.0,7.757951900699833
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.0005903576362240592,1,0,3.0,7.674597083653367
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,0.006672749808722234,0,1,14.0,-30.60443764345888
NEAR-USD,preview_unclosed15m_fixed_hold_corrected,20.0,-0.00014447641144632595,0,1,5.0,-7.727975270479526
UNI-USD,official_close_fixed_hold_corrected,6.0,0.007219108819959352,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.011899938899676332,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.002376281285762505,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.007414845738311637,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.008388036072751737,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.01002283595505582,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.0005319927005351666,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.0014920908000670696,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.027908062799050892,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.017567682744354274,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.0008401156705242219,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.005728259637963085,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.012040745465669689,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.012251601043765548,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.008984651097844298,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.013130598527225645,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.007777908013172241,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.008712172518804073,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.0017448367030565848,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.015004011483776836,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.0021282383265155413,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.014319429839385167,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.0033332294990398026,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.0006749853003005235,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.06331211129745018,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.0037469569129178204,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.004304718839378219,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.004906527934020799,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.00037537727253966757,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.02616444799833384,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.007377786556701071,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.0010652134240360933,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.021898778401816976,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.0046437791724137645,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.006584589105024907,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.0011996400000000573,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.025487232141166438,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.0110148112369155,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.0012942435455680634,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.0013685703693313567,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.005737349863705221,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.00392241312820496,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.0008634642809191018,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.01315018937516621,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.011669467977912129,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.00984726216450238,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.008564365819436315,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.017535829532281277,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.012849942918919055,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.006479064362186815,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.0048068913745702435,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.006681213321779289,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.003099357245336831,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.020657206346098356,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.000620793080266635,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.011522047049762785,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.005502341148765244,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.010429097557031586,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.021607119626386617,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.006804010301187935,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.014218856933975621,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.010907819599771273,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.007955899481398077,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.02398708525037052,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.025446748965112898,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.009581551241325759,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.0022942157369862937,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.006716422630194785,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.007609054074866339,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.04248649915126235,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.0008618674509803803,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.014446693323061144,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.0013496207452783349,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.004200542433650645,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.014926281629185412,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.01078916133368879,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.003663331728428698,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.017502148596300504,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.013278858261526971,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.002624251117917087,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.008843520306122454,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.006289068585987323,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.0035793090909090886,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.01144026530024811,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.0011996400000000573,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.010347184971098322,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.0013078086025102298,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.001955674175760924,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,0.0035605523521164972,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.0014777798941800757,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,6.0,-0.0011996400000000573,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.0064130111260958245,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.011090095043433834,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.0031746995960957314,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.008209231584258347,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.0075810028629168524,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.009214494382022265,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.0013318870320857545,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.0006905765538147701,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.02708540731955278,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.016753302878814047,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,3.912321307009137e-05,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.0049233551006597764,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.011230788919102785,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.013042115937241916,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.009777780597014951,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.012319769749351783,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.008572003293084274,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.009505520088057384,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.0025437603711787604,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.014191683375865738,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.0029268551506135276,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.01350764961592188,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.0025302417524870613,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.00012587499999983098,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.06246112124645875,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.002943638052001596,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.005101593782383396,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.0057029212371135785,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.0011753969465647662,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.026943828160799876,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.008172202061855649,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.00026404081632658283,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.021080932273384256,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.005440382758620577,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.0073796394220402295,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.001998999999999973,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.026267154293092232,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.011806315958128755,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.0004928876404495242,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.0005671549789620922,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.0065330782433113965,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.0031189538461537936,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,6.245313710295797e-05,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.013939985110343,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.01085980857217983,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.010639701298701398,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.0077571914893619365,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.01832211535150652,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.013639978947368459,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.005673558940774592,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.004002724226804144,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.0074761863084920055,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.0022965566714490127,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.019840353872732308,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.0014206163430888763,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.010712505627961999,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.0062982576105685695,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.011221071036673469,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.022390147110332825,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.0059982448190107895,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.015007797393029043,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.011699409948541906,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.00874985231116121,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.024768208000000014,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.02462606332453854,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.008773562837316673,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.003092699726027326,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.007511367438190475,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.00840328449197858,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.041652176256183226,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,6.085758513929562e-05,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.013634811248073975,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.0005482205206739366,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.0049975007511267044,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.01571465592203891,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.009980206455054486,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.0028600797944280387,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.018288461371055553,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.014068551020408271,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.0018218307810105028,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.009636762755101946,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.007084355414012755,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.002776124401914215,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.010630789330024815,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.001998999999999973,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.009538583815029034,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.0005064418410041238,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.0011537889144170865,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,0.0027573826745164176,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.002276917293233205,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,10.0,-0.001998999999999973,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,15.0,0.00540584280175338,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,15.0,0.010078246125021284,1,0,0.0,0.0
UNI-USD,official_close_fixed_hold_corrected,15.0,-0.004172273014136585,1,0,0.0,0.0
